,year,arena,location,team,opponent,team_points,opponent_points
0,2015,Cintas Center,Home,XAVIER,northern-arizona,93,60
1,2015,Cintas Center,Home,XAVIER,long-beach-state,97,74
2,2015,Cintas Center,Home,XAVIER,stephen-f-austin,81,63
3,2015,Cintas Center,Home,XAVIER,murray-state,89,62
4,2015,Titan Gym,Neutral,XAVIER,san-diego,82,71
5,2015,Honda Center,Neutral,XAVIER,texas-el-paso,73,77
6,2015,Honda Center,Neutral,XAVIER,long-beach-state,70,73
7,2015,Cintas Center,Home,XAVIER,alabama,97,84
8,2015,Cintas Center,Home,XAVIER,iupui,66,43
9,2015,Mizzou Arena,Away,XAVIER,missouri,74,58
10,2015,Auburn Arena,Away,XAVIER,auburn,88,89
11,2015,Cintas Center,Home,XAVIER,florida-gulf-coast,71,57
12,2015,Cintas Center,Home,XAVIER,georgetown,70,53
13,2015,Allstate Arena,Away,XAVIER,depaul,68,71
14,2015,Cintas Center,Home,XAVIER,seton-hall,69,58
15,2015,Hinkle Fieldhouse,Away,XAVIER,butler,76,88
16,2015,The Pavilion,Away,XAVIER,villanova,75,88
17,2015,Cintas Center,Home,XAVIER,marquette,62,58
18,2015,Dunkin' Donuts Center,Away,XAVIER,providence,66,69
19,2015,Cintas Center,Home,XAVIER,depaul,89,76
20,2015,Verizon Center,Away,XAVIER,georgetown,66,53
21,2015,Prudential Center,Away,XAVIER,seton-hall,82,90
22,2015,Cintas Center,Home,XAVIER,creighton,72,79
23,2015,Cintas Center,Home,XAVIER,providence,78,69
24,2015,BMO Harris Bradley Center,Away,XAVIER,marquette,64,44
25,2015,Cintas Center,Home,XAVIER,st-johns-ny,70,78
26,2015,Fifth Third Arena,Away,XAVIER,cincinnati,59,57
27,2015,Cintas Center,Home,XAVIER,butler,73,56
28,2015,Madison Square Garden (IV),Away,XAVIER,st-johns-ny,57,58
29,2015,Cintas Center,Home,XAVIER,villanova,66,78
30,2015,CenturyLink Center,Away,XAVIER,creighton,74,73
31,2015,Madison Square Garden (IV),Neutral,XAVIER,butler,67,61
32,2015,Madison Square Garden (IV),Neutral,XAVIER,georgetown,65,63
33,2015,Madison Square Garden (IV),Neutral,XAVIER,villanova,52,69
34,2015,Jacksonville Veteran's Memorial Arena,Neutral,XAVIER,mississippi,76,57
35,2015,Jacksonville Veteran's Memorial Arena,Neutral,XAVIER,georgia-state,75,67
36,2015,Staples Center,Neutral,XAVIER,arizona,60,68
