,year,arena,location,team,opponent,team_points,opponent_points
0,2015,United Supermarkets Arena,Away,LOYOLA-MD,texas-tech,59,71
1,2015,Reitz Arena,Home,LOYOLA-MD,cornell,76,71
2,2015,Reitz Arena,Home,LOYOLA-MD,maryland-baltimore-county,45,38
3,2015,Hinkle Fieldhouse,Away,LOYOLA-MD,butler,39,80
4,2015,Carrier Dome,Away,LOYOLA-MD,syracuse,37,70
5,2015,Reitz Arena,Home,LOYOLA-MD,siena,71,81
6,2015,Levien Gym,Away,LOYOLA-MD,columbia,64,62
7,2015,Reitz Arena,Home,LOYOLA-MD,mount-st-marys,65,74
8,2015,Hagan Arena,Away,LOYOLA-MD,saint-josephs,42,68
9,2015,Island Federal Credit Union,Away,LOYOLA-MD,stony-brook,52,67
10,2015,Barclays Center,Neutral,LOYOLA-MD,fairfield,61,59
11,2015,Alumni Hall,Away,LOYOLA-MD,navy,47,70
12,2015,Reitz Arena,Home,LOYOLA-MD,army,53,77
13,2015,Reitz Arena,Home,LOYOLA-MD,american,56,53
14,2015,Stabler Arena,Away,LOYOLA-MD,lehigh,65,60
15,2015,Kirby Sports Center,Away,LOYOLA-MD,lafayette,65,69
16,2015,Reitz Arena,Home,LOYOLA-MD,boston-university,91,86
17,2015,Reitz Arena,Home,LOYOLA-MD,bucknell,61,75
18,2015,Cotterell Court,Away,LOYOLA-MD,colgate,58,59
19,2015,Reitz Arena,Home,LOYOLA-MD,holy-cross,64,54
20,2015,Christl Arena,Away,LOYOLA-MD,army,77,71
21,2015,Bender Arena,Away,LOYOLA-MD,american,49,64
22,2015,Reitz Arena,Home,LOYOLA-MD,lehigh,63,69
23,2015,Reitz Arena,Home,LOYOLA-MD,lafayette,62,43
24,2015,Agganis Arena,Away,LOYOLA-MD,boston-university,60,73
25,2015,Sojka Pavilion,Away,LOYOLA-MD,bucknell,50,61
26,2015,Reitz Arena,Home,LOYOLA-MD,colgate,80,78
27,2015,Hart Recreation Center,Away,LOYOLA-MD,holy-cross,60,63
28,2015,Reitz Arena,Home,LOYOLA-MD,navy,47,57
29,2015,Hart Recreation Center,Away,LOYOLA-MD,holy-cross,45,62
