G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,,Northern Iowa,W,68,46,22,45,.489,9,19,.474,15,21,.714,5,28,17,9,6,11,21,15,55,.273,6,33,.182,10,15,.667,14,30,8,3,0,12,21,111.5,75.4,60.6,.467,.422,.618,48.3,77.3,14.8,27.3,.589,16.7,23.8,.333,.327,16.2,62.2,.182
2,2010-11-14,,Canisius,W,86,67,33,79,.418,9,23,.391,11,20,.550,19,54,18,5,6,11,14,24,70,.343,9,35,.257,10,16,.625,12,41,14,5,7,13,20,107.5,83.8,79.6,.253,.291,.486,56.8,54.5,6.3,17.1,.475,11.1,39.6,.139,.407,14.3,74.5,.143
3,2010-11-16,,Detroit,W,66,55,24,66,.364,7,30,.233,11,21,.524,15,40,18,7,10,12,19,20,56,.357,5,20,.250,10,17,.588,11,36,10,4,5,16,21,93.0,77.5,71.0,.318,.455,.434,52.6,75.0,9.9,27.8,.417,13.6,37.5,.167,.402,20.0,69.4,.179
4,2010-11-21,,William & Mary,W,63,60,22,60,.367,5,22,.227,14,22,.636,15,33,18,13,6,8,14,21,46,.457,10,22,.455,8,14,.571,7,29,10,4,0,19,17,98.4,93.8,64.1,.367,.367,.447,53.2,81.8,20.3,25.0,.408,10.2,40.5,.233,.565,26.5,72.0,.174
5,2010-11-26,N,Michigan,W,53,50,20,48,.417,5,14,.357,8,15,.533,8,34,11,5,5,14,9,20,62,.323,8,32,.250,2,4,.500,11,34,11,6,1,7,19,86.9,82.0,60.5,.313,.292,.481,50.0,55.0,8.2,16.7,.469,20.3,25.8,.167,.387,9.9,70.3,.032
6,2010-11-27,N,Georgia Tech,W,80,76,25,45,.556,4,12,.333,26,38,.684,9,29,13,8,4,14,17,30,63,.476,8,24,.333,8,12,.667,13,28,20,9,3,13,25,117.6,111.8,68.4,.844,.267,.634,50.9,52.0,11.8,10.3,.600,18.2,37.5,.578,.540,15.9,60.6,.127
7,2010-11-30,,Cornell,W,78,58,29,58,.500,6,22,.273,14,21,.667,10,41,19,12,6,20,10,20,59,.339,7,29,.241,11,15,.733,7,26,15,13,3,14,20,102.6,76.3,75.6,.362,.379,.574,61.2,65.5,15.8,20.0,.552,22.7,34.5,.241,.398,17.5,81.6,.186
8,2010-12-04,,NC State,W,65,59,23,60,.383,2,16,.125,17,26,.654,11,29,12,12,3,5,12,23,51,.451,8,23,.348,5,11,.455,10,34,18,2,4,17,20,100.0,90.8,64.8,.433,.267,.449,46.0,52.2,18.5,10.7,.400,6.5,31.4,.283,.529,23.2,64.3,.098
9,2010-12-07,N,Michigan State,W,72,58,24,54,.444,2,11,.182,22,29,.759,9,31,13,11,4,11,11,21,54,.389,7,24,.292,9,16,.563,6,26,14,9,2,16,20,101.4,81.7,70.7,.537,.204,.531,54.4,54.2,15.5,13.3,.463,14.0,31.0,.407,.454,20.6,78.6,.167
10,2010-12-11,,Colgate,W,100,43,37,66,.561,11,25,.440,15,24,.625,17,45,20,15,14,9,20,10,56,.179,1,13,.077,22,26,.846,13,28,5,7,4,19,17,138.9,59.7,71.9,.364,.379,.646,61.6,54.1,20.8,32.6,.644,10.4,53.1,.227,.188,21.8,68.3,.393
11,2010-12-18,,Iona,W,83,77,32,54,.593,4,11,.364,15,22,.682,4,29,20,6,2,10,15,26,58,.448,11,37,.297,14,21,.667,8,30,24,5,3,11,18,116.9,108.5,70.7,.407,.204,.644,49.2,62.5,8.5,9.5,.630,13.4,15.4,.278,.543,13.9,75.8,.241
12,2010-12-20,,Morgan State,W,97,55,39,73,.534,12,25,.480,7,10,.700,12,38,34,12,11,9,15,20,53,.377,5,13,.385,10,20,.500,7,27,14,6,4,17,14,131.1,74.3,73.6,.137,.342,.624,58.5,87.2,16.2,27.5,.616,10.4,37.5,.096,.425,21.4,78.8,.189
13,2010-12-22,,Drexel,W,93,65,35,55,.636,5,12,.417,18,24,.750,8,35,17,9,8,9,9,26,60,.433,8,20,.400,5,15,.333,10,24,12,6,0,11,20,136.8,95.6,67.8,.436,.218,.700,59.3,48.6,13.2,20.0,.682,11.9,36.4,.327,.500,14.1,73.0,.083
14,2010-12-28,,Providence,W,81,74,25,52,.481,9,22,.409,22,30,.733,7,35,18,6,4,9,18,25,63,.397,8,30,.267,16,24,.667,11,32,13,5,2,10,20,114.1,104.2,70.8,.577,.423,.611,52.2,72.0,8.5,12.1,.567,12.0,25.0,.423,.460,11.8,71.8,.254
15,2011-01-01,,Notre Dame,W,70,58,28,57,.491,5,17,.294,9,15,.600,11,30,15,10,7,11,12,23,54,.426,7,21,.333,5,7,.714,9,26,18,6,3,14,15,111.1,92.1,63.2,.263,.298,.546,53.6,53.6,15.9,21.2,.535,14.6,39.3,.158,.491,19.6,67.9,.093
