G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-12,,Alabama State,W,79,66,23,51,.451,9,18,.500,24,32,.750,7,42,10,3,4,17,13,26,74,.351,9,29,.310,5,6,.833,10,32,12,7,2,12,27,101.3,84.6,77.5,.627,.353,.597,56.8,43.5,3.8,8.9,.539,20.4,24.1,.471,.412,13.5,77.8,.068
2,2016-11-16,,Jacksonville State,W,74,67,26,54,.481,9,18,.500,13,16,.813,8,34,12,4,3,11,10,27,65,.415,8,22,.364,5,6,.833,7,28,11,6,2,7,17,112.1,101.5,66.2,.296,.333,.601,54.8,46.2,6.1,7.0,.565,15.2,27.6,.241,.477,9.4,78.8,.077
3,2016-11-19,@,Belmont,L,69,90,28,62,.452,6,16,.375,7,10,.700,7,28,9,5,5,14,10,36,62,.581,16,34,.471,2,4,.500,3,31,24,7,2,12,12,94.5,123.3,73.3,.161,.258,.517,47.5,32.1,6.8,17.9,.500,17.3,20.0,.113,.710,15.8,87.5,.032
4,2016-11-22,,North Carolina A&T,W,77,56,21,48,.438,4,15,.267,31,37,.838,9,33,12,4,4,13,16,20,45,.444,5,14,.357,11,18,.611,3,23,4,6,4,17,28,111.6,81.2,68.6,.771,.313,.587,58.9,57.1,5.8,12.9,.479,16.5,31.0,.646,.500,24.1,88.9,.244
5,2016-11-25,N,Washington,L,47,86,17,67,.254,3,16,.188,10,19,.526,12,41,8,4,7,15,22,29,75,.387,9,22,.409,19,27,.704,18,59,16,7,12,10,19,59.5,108.9,79.4,.284,.239,.309,41.0,47.1,5.1,13.2,.276,16.5,22.6,.149,.447,10.2,61.7,.253
6,2016-11-26,@,UNLV,L,61,71,22,55,.400,7,21,.333,10,14,.714,8,31,13,5,4,11,15,24,57,.421,13,29,.448,10,12,.833,7,33,18,5,1,10,13,93.8,109.2,65.2,.255,.382,.495,48.4,59.1,7.7,14.3,.464,15.1,23.5,.182,.535,13.8,76.7,.175
7,2016-11-30,@,Eastern Kentucky,L,59,78,16,42,.381,5,17,.294,22,29,.759,4,24,10,5,4,12,12,29,57,.509,13,29,.448,7,10,.700,5,25,13,5,2,8,19,92.2,121.9,64.3,.690,.405,.529,49.0,62.5,7.8,14.3,.440,17.7,16.7,.524,.623,11.5,80.0,.123
8,2016-12-03,@,Missouri,L,56,59,21,52,.404,3,15,.200,11,19,.579,4,28,11,7,4,15,20,20,57,.351,5,24,.208,14,21,.667,11,40,10,10,1,17,16,76.7,80.8,72.5,.365,.288,.459,41.2,52.4,9.6,12.1,.433,19.7,12.1,.212,.395,20.2,68.6,.246
9,2016-12-11,@,Indiana State,W,77,59,25,47,.532,8,14,.571,19,29,.655,7,35,13,9,3,14,15,22,58,.379,2,24,.083,13,22,.591,10,30,6,7,2,13,23,110.0,84.3,69.6,.617,.298,.633,53.8,52.0,12.9,8.8,.617,18.7,25.9,.404,.397,16.0,73.7,.224
10,2016-12-14,@,Saint Mary's,L,51,73,18,48,.375,5,17,.294,10,13,.769,7,30,10,3,1,13,8,31,65,.477,9,27,.333,2,5,.400,12,36,23,8,3,7,15,83.6,119.7,61.3,.271,.354,.471,45.5,55.6,4.9,2.6,.427,19.4,22.6,.208,.546,9.4,65.7,.031
