G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-11,,Portland State,L,75,80,23,54,.426,10,20,.500,19,31,.613,10,37,17,7,11,17,25,28,70,.400,10,21,.476,14,31,.452,20,39,15,7,5,13,26,97.4,103.9,76.7,.574,.370,.546,48.7,73.9,9.1,22.4,.519,19.8,34.5,.352,.471,13.3,57.4,.200
2,2017-11-14,,Walla Walla,W,89,52,34,60,.567,12,28,.429,9,18,.500,6,39,19,6,5,6,12,19,66,.288,13,42,.310,1,1,1.000,8,27,14,2,0,14,17,125.4,73.2,70.5,.300,.467,.649,59.1,55.9,8.5,20.8,.667,8.0,24.0,.150,.386,17.4,80.5,.015
3,2017-11-19,,Oregon Tech,W,86,59,29,60,.483,9,22,.409,19,30,.633,8,42,14,8,5,11,20,18,68,.265,4,25,.160,19,27,.704,13,35,10,6,2,12,25,108.9,74.7,78.5,.500,.367,.579,54.5,48.3,10.1,11.6,.558,12.9,26.7,.317,.294,12.9,72.3,.279
4,2017-11-23,N,UNC,L,78,102,29,73,.397,13,28,.464,7,10,.700,8,31,17,6,3,14,19,39,78,.500,10,24,.417,14,20,.700,15,49,22,7,5,13,14,91.8,120.0,84.6,.137,.384,.502,38.8,58.6,7.1,5.6,.486,15.3,19.0,.096,.564,12.9,60.5,.179
5,2017-11-24,N,Oklahoma,L,71,93,23,58,.397,12,27,.444,13,20,.650,7,28,13,6,1,16,19,34,66,.515,10,30,.333,15,17,.882,9,39,22,9,4,12,18,92.2,120.8,76.8,.345,.466,.526,41.8,56.5,7.8,2.8,.500,19.2,18.9,.224,.591,13.9,70.0,.227
6,2017-11-26,N,DePaul,L,69,82,24,53,.453,14,27,.519,7,14,.500,7,26,18,3,3,14,12,32,70,.457,12,25,.480,6,9,.667,13,38,22,5,3,10,15,100.0,118.8,69.0,.264,.509,.578,40.6,75.0,4.3,6.7,.585,19.0,21.9,.132,.543,11.9,59.4,.086
7,2017-11-30,,Multnomah,W,112,65,47,78,.603,10,30,.333,8,12,.667,7,48,20,4,4,7,7,23,77,.299,12,48,.250,7,7,1.000,8,31,13,2,0,11,13,133.3,77.4,83.5,.154,.385,.669,60.8,42.6,4.8,13.8,.667,7.7,23.3,.103,.377,12.0,83.7,.091
8,2017-12-03,@,Boise State,L,54,77,19,54,.352,9,22,.409,7,15,.467,6,29,11,4,4,14,12,29,61,.475,15,34,.441,4,5,.800,7,41,18,5,1,15,19,77.1,110.0,70.3,.278,.407,.442,41.4,57.9,5.7,14.8,.435,18.6,15.0,.130,.598,19.1,76.7,.066
9,2017-12-06,,Cal State Fullerton,L,66,76,23,53,.434,5,24,.208,15,22,.682,5,26,15,6,7,16,22,25,54,.463,6,14,.429,20,27,.741,5,30,12,8,5,15,22,86.8,100.0,75.6,.415,.453,.520,46.4,65.2,7.9,17.5,.481,20.1,16.7,.283,.519,18.3,80.8,.370
10,2017-12-09,,San Jose State,W,64,55,19,42,.452,8,21,.381,18,25,.720,3,24,14,5,3,11,19,17,49,.347,6,19,.316,15,20,.750,8,29,9,6,1,12,22,103.2,88.7,62.2,.595,.500,.594,45.3,73.7,8.1,10.0,.548,17.0,12.5,.429,.408,17.0,72.4,.306
