G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-11,,Texas-Tyler,W,91,51,30,65,.462,10,28,.357,21,26,.808,10,45,27,10,1,9,16,17,56,.304,6,23,.261,11,15,.733,2,29,11,1,2,18,21,116.7,65.4,77.7,.400,.431,.588,60.8,90.0,12.8,3.0,.538,10.4,27.0,.323,.357,22.2,94.6,.196
2,2017-11-14,,Hardin-Simmons,W,72,56,27,66,.409,6,26,.231,12,21,.571,16,50,13,8,1,21,20,16,56,.286,9,36,.250,15,22,.682,3,27,10,12,6,22,20,86.7,67.5,83.2,.318,.394,.474,64.9,48.1,9.6,5.0,.455,21.7,40.0,.182,.366,24.9,91.9,.268
3,2017-11-18,@,Idaho,L,54,63,21,55,.382,7,21,.333,5,9,.556,3,20,11,6,1,15,23,18,40,.450,3,12,.250,24,27,.889,3,30,8,7,2,19,20,77.1,90.0,70.1,.164,.382,.456,40.0,52.4,8.6,3.6,.445,20.2,10.0,.091,.488,26.5,85.0,.600
4,2017-11-22,N,Central Michigan,L,60,71,25,62,.403,7,30,.233,3,7,.429,11,25,21,4,3,10,15,22,52,.423,11,29,.379,16,18,.889,7,30,14,4,3,14,15,90.9,107.6,65.9,.113,.484,.459,45.5,84.0,6.1,13.0,.460,13.3,32.4,.048,.529,18.8,66.7,.308
5,2017-11-23,N,College of Charleston,L,49,59,18,58,.310,9,25,.360,4,5,.800,11,38,13,4,6,15,20,19,54,.352,8,28,.286,13,21,.619,10,32,15,5,5,9,16,76.6,92.2,63.7,.086,.431,.406,54.3,72.2,6.3,23.1,.388,19.9,33.3,.069,.426,12.3,73.0,.241
6,2017-11-25,N,Santa Clara,W,73,59,27,52,.519,9,20,.450,10,15,.667,7,33,21,10,3,11,13,21,54,.389,9,28,.321,8,10,.800,6,24,13,1,3,12,13,114.1,92.2,63.9,.288,.385,.617,57.9,77.8,15.6,11.5,.606,15.7,28.0,.192,.472,17.0,81.3,.148
7,2017-11-28,,Schreiner,W,81,55,29,68,.426,15,32,.469,8,16,.500,15,48,20,5,3,10,16,19,60,.317,6,29,.207,11,13,.846,6,32,8,5,3,11,14,114.1,77.5,70.9,.235,.471,.536,60.0,69.0,7.0,9.7,.537,11.7,36.6,.118,.367,14.3,84.6,.183
8,2017-11-30,,St. Thomas (TX),W,77,54,26,55,.473,7,26,.269,18,24,.750,10,32,16,15,0,18,19,19,46,.413,9,22,.409,7,18,.389,7,23,8,7,1,25,22,105.5,74.0,73.5,.436,.473,.580,58.2,61.5,20.5,0.0,.536,21.3,38.5,.327,.511,31.4,75.9,.152
9,2017-12-04,@,Baylor,L,56,84,22,63,.349,5,26,.192,7,11,.636,9,37,13,1,4,14,20,29,60,.483,10,26,.385,16,24,.667,7,36,18,9,5,8,12,76.7,115.1,72.8,.175,.413,.410,50.7,59.1,1.4,11.8,.389,17.0,23.7,.111,.567,10.1,80.0,.267
10,2017-12-13,@,Ole Miss,L,69,82,26,64,.406,9,23,.391,8,11,.727,8,28,19,5,2,8,19,31,60,.517,10,29,.345,10,17,.588,11,40,21,4,4,11,11,100.0,118.8,68.7,.172,.359,.498,41.2,73.1,7.2,6.5,.477,10.4,21.6,.125,.600,13.9,64.5,.167
11,2017-12-15,,Little Rock,W,57,55,20,49,.408,7,28,.250,10,12,.833,5,31,17,6,1,16,13,22,53,.415,8,28,.286,3,5,.600,4,30,18,5,3,17,15,85.1,82.1,67.0,.245,.571,.521,50.8,85.0,9.0,4.0,.480,22.6,16.1,.204,.491,23.5,86.7,.057
