G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,@,Miami (FL),L,49,84,18,63,.286,2,18,.111,11,21,.524,13,34,5,10,3,17,22,27,59,.458,9,23,.391,21,25,.840,12,36,15,12,5,12,20,66.2,113.5,73.9,.333,.286,.336,48.6,27.8,13.5,8.3,.302,18.9,35.1,.175,.534,14.5,63.6,.356
2,2014-11-16,,Goucher,W,101,54,37,72,.514,11,27,.407,16,19,.842,14,47,15,8,7,10,20,15,56,.268,5,21,.238,19,26,.731,6,24,5,4,1,19,20,127.8,68.4,79.2,.264,.375,.623,66.2,40.5,10.1,20.0,.590,11.0,43.8,.222,.313,21.8,84.6,.339
3,2014-11-18,@,William & Mary,L,49,56,18,50,.360,4,16,.250,9,11,.818,7,31,6,9,5,15,17,20,48,.417,8,21,.381,8,16,.500,6,28,16,6,6,12,9,79.0,90.3,62.4,.220,.320,.444,52.5,33.3,14.5,18.5,.400,21.4,24.1,.180,.500,17.8,80.0,.167
4,2014-11-20,@,Radford,L,52,61,19,47,.404,3,13,.231,11,16,.688,10,33,6,7,2,20,23,20,57,.351,3,17,.176,18,27,.667,12,28,13,9,4,8,18,80.0,93.8,65.2,.340,.277,.476,54.1,31.6,10.8,5.0,.436,26.8,38.5,.234,.377,10.3,65.7,.316
5,2014-11-23,,Hood,W,78,51,31,69,.449,7,26,.269,9,14,.643,20,52,13,12,4,19,16,15,54,.278,9,33,.273,12,16,.750,7,23,6,7,5,16,13,106.8,69.9,72.6,.203,.377,.516,69.3,41.9,16.4,19.0,.500,20.1,55.6,.130,.361,20.6,82.1,.222
6,2014-11-25,@,UMBC,W,68,54,23,47,.489,4,11,.364,18,27,.667,9,36,7,8,7,15,20,20,55,.364,3,18,.167,11,15,.733,8,26,12,5,0,14,21,101.5,80.6,67.0,.574,.234,.568,58.1,30.4,11.9,18.9,.532,20.0,33.3,.383,.391,18.4,77.1,.200
7,2014-11-29,,Gwynedd-Mercy,W (2 OT),96,83,29,48,.604,4,9,.444,34,51,.667,6,36,9,11,2,20,23,26,65,.400,12,26,.462,19,28,.679,12,32,7,7,0,14,34,115.7,100.0,66.6,1.063,.188,.665,52.9,31.0,13.3,5.1,.646,21.7,23.1,.708,.492,15.2,71.4,.292
8,2014-12-02,@,Duquesne,L,63,81,22,59,.373,4,15,.267,15,23,.652,15,31,4,6,3,16,19,32,61,.525,9,24,.375,8,16,.500,13,36,22,5,7,13,19,90.0,115.7,69.8,.390,.254,.450,46.3,18.2,8.6,8.1,.407,18.6,39.5,.254,.598,15.9,55.2,.131
9,2014-12-06,,North Carolina A&T,W,54,47,19,42,.452,1,12,.083,15,20,.750,7,35,10,6,2,20,21,14,53,.264,6,31,.194,13,22,.591,12,25,5,7,0,13,17,84.4,73.4,64.5,.476,.286,.524,58.3,52.6,9.4,9.1,.464,28.0,35.0,.357,.321,17.0,70.0,.245
10,2014-12-07,,North Carolina Central,L,39,61,13,44,.295,6,18,.333,7,13,.538,11,24,7,7,1,16,16,22,46,.478,10,25,.400,7,10,.700,11,30,16,6,3,15,14,70.9,110.9,55.0,.295,.409,.389,44.4,53.8,12.7,4.8,.364,24.2,36.7,.159,.587,22.8,54.2,.152
11,2014-12-13,@,Richmond,L,41,54,13,44,.295,5,17,.294,10,15,.667,9,29,4,12,3,19,22,16,42,.381,6,18,.333,16,24,.667,10,30,12,9,4,15,14,68.3,90.0,59.8,.341,.386,.401,49.2,30.8,20.0,12.5,.352,27.1,31.0,.227,.452,21.9,66.7,.381
12,2014-12-15,,IUPUI,W,57,47,19,45,.422,4,14,.286,15,25,.600,10,42,7,3,1,20,19,15,53,.283,4,26,.154,13,23,.565,9,27,10,7,0,10,22,86.4,71.2,65.9,.556,.311,.501,60.9,36.8,4.5,3.7,.467,26.0,35.7,.333,.321,13.5,78.0,.245
13,2014-12-17,@,Pepperdine,L,45,53,17,49,.347,3,16,.188,8,13,.615,9,35,7,3,7,10,18,16,53,.302,6,22,.273,15,19,.789,12,32,13,3,1,7,10,78.9,93.0,56.6,.265,.327,.408,52.2,41.2,5.3,22.6,.378,15.3,31.0,.163,.358,10.1,68.4,.283
14,2014-12-23,@,South Alabama,W,73,60,26,63,.413,7,18,.389,14,24,.583,19,41,15,6,2,13,18,15,49,.306,7,22,.318,23,29,.793,9,29,9,6,5,15,20,105.8,87.0,68.6,.381,.286,.491,58.6,57.7,8.7,7.4,.468,14.9,48.7,.222,.378,19.3,71.0,.469
15,2014-12-28,@,Fordham,L,59,74,20,54,.370,5,19,.263,14,17,.824,7,18,8,11,2,11,13,28,52,.538,6,18,.333,12,13,.923,12,34,22,7,3,14,13,93.7,117.5,63.1,.315,.352,.475,34.6,40.0,17.5,5.9,.417,15.1,24.1,.259,.596,19.4,47.8,.231
16,2015-01-08,@,Cornell,L,60,70,20,53,.377,7,23,.304,13,18,.722,9,27,10,8,4,8,20,19,46,.413,6,19,.316,26,28,.929,8,29,15,4,9,11,18,98.4,114.8,61.4,.340,.434,.487,48.2,50.0,13.1,14.8,.443,11.5,30.0,.245,.478,15.6,69.2,.565
17,2015-01-10,,Coppin State,W,71,69,21,44,.477,2,6,.333,27,39,.692,10,32,12,7,1,21,25,21,52,.404,4,20,.200,23,32,.719,10,25,9,3,3,19,30,94.7,92.0,74.9,.886,.136,.568,56.1,57.1,9.3,3.1,.500,25.1,40.0,.614,.442,22.0,68.8,.442
18,2015-01-12,,Delaware State,L,76,79,26,53,.491,7,19,.368,17,26,.654,9,32,15,3,5,9,18,29,64,.453,7,21,.333,14,20,.700,13,36,15,1,1,7,18,115.2,119.7,66.4,.491,.358,.581,47.1,57.7,4.5,11.6,.557,12.1,28.1,.321,.508,8.7,63.9,.219
19,2015-01-24,@,Florida A&M,W,59,50,19,46,.413,7,16,.438,14,21,.667,12,31,10,8,8,16,11,20,56,.357,6,23,.261,4,6,.667,11,24,12,7,0,13,18,98.3,83.3,60.4,.457,.348,.527,56.4,52.6,13.3,24.2,.489,22.2,48.0,.304,.411,18.1,63.3,.071
20,2015-01-26,@,Bethune-Cookman,W,45,42,16,42,.381,1,12,.083,12,14,.857,4,20,10,8,5,11,20,11,41,.268,4,18,.222,16,20,.800,10,29,8,3,2,16,17,80.4,75.0,56.1,.333,.286,.462,40.8,62.5,14.3,21.7,.393,18.4,17.4,.286,.317,24.1,61.5,.390
21,2015-01-31,,Morgan State,W,64,48,24,42,.571,3,16,.188,13,18,.722,4,25,9,7,5,13,12,18,52,.346,5,14,.357,7,15,.467,11,24,6,4,0,10,14,108.5,81.4,58.8,.429,.381,.633,51.0,37.5,11.9,13.2,.607,20.5,23.5,.310,.394,14.5,65.6,.135
22,2015-02-02,,Maryland-Eastern Shore,W,83,74,27,47,.574,8,14,.571,21,31,.677,4,26,6,2,3,12,22,23,53,.434,8,15,.533,20,33,.606,10,27,11,4,0,11,23,118.6,105.7,69.7,.660,.298,.672,49.1,22.2,2.9,7.9,.660,16.3,19.0,.447,.509,13.8,68.8,.377
23,2015-02-07,@,Norfolk State,L,69,72,22,51,.431,10,23,.435,15,21,.714,7,22,8,8,4,21,25,23,48,.479,4,16,.250,22,36,.611,16,35,17,5,6,20,19,95.8,100.0,72.0,.412,.451,.566,38.6,36.4,11.1,12.5,.529,25.6,26.9,.294,.521,23.5,48.4,.458
24,2015-02-09,@,Hampton,L (1 OT),69,73,27,66,.409,4,14,.286,11,16,.688,11,38,8,7,9,19,20,20,58,.345,11,24,.458,22,27,.815,10,36,12,7,7,18,17,86.3,91.3,71.3,.242,.212,.469,51.4,29.6,8.8,26.5,.439,20.5,29.7,.167,.440,20.3,73.0,.379
25,2015-02-14,@,Coppin State,W,77,60,25,46,.543,5,9,.556,22,29,.759,10,35,4,6,3,18,14,20,54,.370,11,27,.407,9,11,.818,6,18,11,9,5,13,22,114.9,89.6,67.0,.630,.196,.644,66.0,16.0,9.0,11.1,.598,23.1,45.5,.478,.472,18.0,80.6,.167
26,2015-02-16,@,Maryland-Eastern Shore,L,60,71,21,51,.412,5,22,.227,13,17,.765,12,22,12,12,3,19,16,21,43,.488,6,15,.400,23,25,.920,8,24,16,11,1,19,17,90.9,107.6,66.0,.333,.431,.508,47.8,57.1,18.2,10.7,.461,24.3,42.9,.255,.558,25.7,55.6,.535
27,2015-02-21,@,Savannah State,W,50,48,11,28,.393,1,3,.333,27,36,.750,1,16,2,16,4,21,18,19,49,.388,1,13,.077,9,18,.500,10,30,11,10,2,21,22,74.6,71.6,66.8,1.286,.107,.554,34.8,18.2,23.9,11.1,.411,31.8,4.8,.964,.398,26.7,60.0,.184
28,2015-02-23,@,South Carolina State,W,75,65,27,48,.563,1,9,.111,20,25,.800,8,31,10,8,2,14,16,23,55,.418,7,20,.350,12,22,.545,10,22,12,7,3,11,18,113.6,98.5,66.2,.521,.188,.626,58.5,37.0,12.1,5.7,.573,19.0,40.0,.417,.482,14.4,69.7,.218
29,2015-02-28,,Hampton,L,67,68,22,55,.400,3,16,.188,20,28,.714,4,32,10,6,5,9,22,23,54,.426,8,21,.381,14,27,.519,9,37,13,2,11,13,24,93.1,94.4,72.1,.509,.291,.490,46.4,45.5,8.3,15.2,.427,11.6,12.5,.364,.500,16.3,75.7,.259
30,2015-03-02,,Norfolk State,W (1 OT),61,59,21,55,.382,4,17,.235,15,19,.789,12,32,4,8,8,17,20,22,60,.367,1,12,.083,14,21,.667,16,39,7,2,5,16,25,87.1,84.3,61.8,.345,.309,.476,45.1,19.0,11.4,16.7,.418,21.0,34.3,.273,.375,18.6,55.6,.233
31,2015-03-04,@,NJIT,L,62,71,21,49,.429,4,13,.308,16,21,.762,6,24,10,8,4,12,15,25,54,.463,10,24,.417,11,15,.733,7,30,18,7,6,14,19,92.5,106.0,66.6,.429,.265,.526,44.4,47.6,11.9,13.3,.469,16.9,20.7,.327,.556,18.6,72.0,.204
32,2015-03-12,N,Delaware State,L,60,65,21,49,.429,7,20,.350,11,17,.647,9,33,7,1,6,15,13,21,55,.382,9,22,.409,14,16,.875,8,27,11,5,0,8,13,95.2,103.2,62.8,.347,.408,.526,55.0,33.3,1.6,18.2,.500,20.8,32.1,.224,.464,11.3,75.0,.255
