G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,Monmouth,W,64,54,18,69,.261,6,29,.207,22,34,.647,27,44,9,11,2,12,17,17,38,.447,2,9,.222,18,22,.818,4,30,5,7,4,23,31,92.8,78.3,68.8,.493,.420,.376,59.5,50.0,15.9,6.9,.304,12.4,50.9,.319,.474,32.2,81.0,.474
2,2014-11-16,,Lafayette,W,83,56,31,81,.383,8,33,.242,13,18,.722,24,47,20,11,2,6,16,20,46,.435,4,13,.308,12,15,.800,4,30,15,3,3,20,16,118.6,80.0,70.3,.222,.407,.463,61.0,64.5,15.7,6.1,.432,6.3,48.0,.160,.478,27.4,85.2,.261
3,2014-11-20,N,George Mason,W,91,65,32,72,.444,9,26,.346,18,26,.692,12,30,18,16,5,12,26,22,45,.489,5,12,.417,16,32,.500,6,30,10,5,2,24,24,112.3,80.2,81.3,.361,.361,.539,50.0,56.3,19.8,15.2,.507,12.5,33.3,.250,.544,28.5,75.0,.356
4,2014-11-21,N,Boston College,W,70,66,25,59,.424,6,15,.400,14,24,.583,14,25,14,10,3,14,21,25,46,.543,4,12,.333,12,16,.750,8,22,15,5,5,21,28,101.4,95.7,68.5,.407,.254,.497,53.2,56.0,14.5,8.8,.475,16.6,50.0,.237,.587,28.2,57.9,.261
5,2014-11-23,N,UConn,W,78,68,28,61,.459,6,17,.353,16,23,.696,10,29,14,11,5,12,20,28,62,.452,3,17,.176,9,18,.500,14,37,9,2,5,19,21,104.0,90.7,74.7,.377,.279,.542,43.9,50.0,14.7,11.1,.508,14.3,30.3,.262,.476,21.2,57.6,.145
6,2014-11-26,N,VMI,W,103,72,42,81,.519,8,18,.444,11,22,.500,14,31,24,26,4,9,11,26,58,.448,11,31,.355,9,10,.900,13,40,17,3,4,35,20,119.8,83.7,85.6,.272,.222,.563,43.7,57.1,30.2,14.8,.568,9.0,34.1,.136,.543,35.8,56.7,.155
7,2014-11-29,,College of Charleston,W,86,57,30,66,.455,6,20,.300,20,26,.769,19,39,19,12,5,7,19,21,44,.477,7,17,.412,8,16,.500,5,24,14,3,3,18,23,132.3,87.7,65.5,.394,.303,.549,61.9,63.3,18.5,18.5,.500,8.2,50.0,.303,.557,25.9,80.0,.182
8,2014-12-04,,LSU,L,73,74,23,67,.343,5,17,.294,22,32,.688,14,32,11,19,6,12,16,26,56,.464,8,15,.533,14,18,.778,9,40,15,9,6,24,20,91.3,92.5,79.9,.478,.254,.444,44.4,47.8,23.8,14.6,.381,12.7,31.1,.328,.536,27.1,66.7,.250
9,2014-12-07,@,Northern Kentucky,W,67,42,23,59,.390,4,21,.190,17,29,.586,15,45,12,10,6,12,24,13,49,.265,2,20,.100,14,23,.609,11,36,7,5,1,20,25,97.1,60.9,69.4,.492,.356,.460,55.6,52.2,14.5,20.7,.424,14.2,37.5,.288,.286,25.0,73.2,.286
10,2014-12-14,N,Marshall,W,69,66,22,57,.386,3,17,.176,22,34,.647,17,31,13,11,2,15,26,19,38,.500,9,24,.375,19,25,.760,6,24,15,8,5,24,30,98.6,94.3,69.5,.596,.298,.472,56.4,59.1,15.7,14.3,.412,17.0,48.6,.386,.618,32.5,70.0,.500
11,2014-12-20,N,NC State,W,83,69,31,58,.534,7,13,.538,14,21,.667,8,22,12,10,1,14,31,20,36,.556,8,14,.571,21,35,.600,5,22,9,2,3,23,21,115.3,95.8,72.3,.362,.224,.611,50.0,38.7,13.9,4.5,.595,17.1,32.0,.241,.667,30.4,73.7,.583
12,2014-12-22,,Wofford,W,77,44,27,55,.491,4,13,.308,19,23,.826,10,35,18,12,5,13,24,11,41,.268,6,18,.333,16,23,.696,8,27,7,4,1,21,22,114.9,65.7,66.9,.418,.236,.584,56.5,66.7,17.9,21.7,.527,16.5,34.5,.345,.341,28.8,75.8,.390
13,2014-12-30,,Virginia Tech,W,82,51,30,59,.508,10,24,.417,12,20,.600,15,35,21,16,0,17,17,20,43,.465,4,14,.286,7,12,.583,4,20,9,7,1,25,18,117.1,72.9,70.1,.339,.407,.599,63.6,70.0,22.9,0.0,.593,19.9,48.4,.203,.512,33.9,83.3,.163
14,2015-01-03,@,TCU,W,78,67,28,66,.424,3,11,.273,19,28,.679,17,37,11,12,2,13,33,19,44,.432,4,13,.308,25,38,.658,8,29,8,2,5,17,28,106.8,91.8,73.2,.424,.167,.492,56.1,39.3,16.4,6.5,.447,14.1,44.7,.288,.477,21.5,71.4,.568
