G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,N,Lehigh,W,77,66,27,71,.380,8,33,.242,15,24,.625,18,37,16,13,3,9,11,28,51,.549,6,16,.375,4,10,.400,3,31,15,6,2,21,22,104.1,89.2,73.6,.338,.465,.467,54.4,59.3,17.6,8.6,.437,9.8,39.1,.211,.608,27.4,86.4,.078
2,2014-11-17,,Maryland-Eastern Shore,W,81,44,29,51,.569,7,21,.333,16,19,.842,10,29,16,12,4,11,20,13,38,.342,4,15,.267,14,25,.560,9,22,5,10,0,20,14,132.8,72.1,61.0,.373,.412,.675,56.9,55.2,19.7,17.4,.637,15.5,43.5,.314,.395,28.6,67.9,.368
3,2014-11-20,,Bucknell,W,72,65,21,54,.389,5,22,.227,25,36,.694,9,30,10,12,4,7,16,24,51,.471,5,14,.357,12,18,.667,9,37,11,4,2,20,27,102.9,92.9,69.8,.667,.407,.506,44.8,47.6,17.1,10.8,.435,9.0,24.3,.463,.520,25.1,70.0,.235
4,2014-11-24,N,VCU,W,77,53,29,58,.500,7,18,.389,12,16,.750,11,35,20,5,5,9,16,22,59,.373,2,17,.118,7,12,.583,11,26,4,3,2,10,17,120.3,82.8,63.7,.276,.310,.587,57.4,69.0,7.8,11.9,.560,12.1,42.3,.207,.390,13.4,68.6,.119
5,2014-11-25,N,Michigan,W,60,55,23,51,.451,6,20,.300,8,13,.615,7,33,8,7,5,12,13,23,56,.411,6,21,.286,3,5,.600,4,27,10,4,0,11,20,93.8,85.9,63.8,.255,.392,.525,55.0,34.8,10.9,14.3,.510,17.3,23.3,.157,.464,15.9,86.7,.054
6,2014-11-30,N,Delaware,W,78,47,28,58,.483,13,32,.406,9,12,.750,10,38,21,7,6,13,11,18,58,.310,7,25,.280,4,7,.571,8,26,9,7,2,17,11,113.0,68.1,68.5,.207,.552,.612,59.4,75.0,10.1,18.2,.595,16.9,35.7,.155,.371,21.7,77.8,.069
7,2014-12-03,@,La Salle,W,84,70,30,53,.566,7,14,.500,17,21,.810,6,24,20,9,4,9,20,20,46,.435,4,15,.267,26,30,.867,7,20,13,4,3,12,19,127.3,106.1,65.6,.396,.264,.667,54.5,66.7,13.6,12.9,.632,12.5,31.6,.321,.478,16.6,72.0,.565
8,2014-12-06,,St. Joseph's,W,74,46,26,58,.448,9,23,.391,13,24,.542,8,38,15,13,6,15,18,18,59,.305,1,10,.100,9,21,.429,10,36,9,6,4,21,19,94.9,59.0,78.2,.414,.397,.533,51.4,57.7,16.7,12.2,.526,17.8,23.5,.224,.314,23.3,75.0,.153
9,2014-12-09,N,Illinois,W,73,59,29,54,.537,4,12,.333,11,14,.786,9,32,13,8,5,16,17,25,61,.410,5,16,.313,4,8,.500,12,27,13,6,3,14,19,109.0,88.1,67.2,.259,.222,.602,54.2,44.8,11.9,11.1,.574,20.9,37.5,.204,.451,17.8,65.7,.066
10,2014-12-14,,Temple,W,85,62,27,51,.529,9,15,.600,22,27,.815,6,30,14,7,3,10,20,18,52,.346,4,15,.267,22,31,.710,9,30,11,7,3,11,24,125.0,91.2,68.3,.529,.294,.666,50.0,51.9,10.3,8.1,.618,13.5,22.2,.431,.385,14.2,72.7,.423
