G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-12,@,Santa Clara,L,77,89,24,55,.436,7,23,.304,22,29,.759,10,33,12,3,4,15,26,28,60,.467,6,16,.375,27,40,.675,15,41,15,4,3,11,23,104.1,120.3,74.4,.527,.418,.560,44.6,50.0,4.1,9.1,.500,17.9,27.8,.400,.517,12.2,60.5,.450
2,2013-11-15,N,Milwaukee,L,61,64,21,54,.389,8,21,.381,11,17,.647,11,34,9,2,4,18,23,19,51,.373,7,21,.333,19,30,.633,8,29,9,6,1,11,15,88.4,92.8,68.7,.315,.389,.491,54.0,42.9,2.9,13.3,.463,22.5,34.4,.204,.441,14.4,74.2,.373
3,2013-11-16,@,Northern Illinois,L,59,60,16,46,.348,10,31,.323,17,27,.630,6,27,9,3,1,9,19,19,55,.345,3,15,.200,19,27,.704,13,40,9,3,1,8,23,95.2,96.8,62.3,.587,.674,.501,40.3,56.3,4.8,2.5,.457,13.3,18.2,.370,.373,10.6,61.8,.345
4,2013-11-17,N,James Madison,L,66,79,21,62,.339,10,40,.250,14,17,.824,7,32,9,7,2,12,27,22,49,.449,7,22,.318,28,38,.737,6,36,13,1,0,11,14,89.2,106.8,73.6,.274,.645,.471,47.1,42.9,9.5,7.4,.419,14.6,18.9,.226,.520,14.1,80.6,.571
5,2013-11-20,@,Pepperdine,W,83,77,27,62,.435,14,27,.519,15,24,.625,8,34,13,5,3,6,20,27,58,.466,5,22,.227,18,28,.643,10,39,14,1,8,9,17,116.9,108.5,70.9,.387,.435,.565,46.6,48.1,7.0,8.3,.548,7.6,21.6,.242,.509,11.2,72.2,.310
6,2013-11-23,,Cal State Fullerton,W,81,59,22,59,.373,11,28,.393,26,34,.765,11,37,13,8,6,5,21,20,54,.370,5,12,.417,14,22,.636,8,32,13,4,2,13,23,117.4,85.5,69.3,.576,.475,.539,53.6,59.1,11.6,14.3,.466,6.2,31.4,.441,.417,16.8,76.5,.259
7,2013-11-27,@,Portland,L,69,86,22,59,.373,8,22,.364,17,22,.773,11,32,8,5,3,14,18,33,62,.532,7,11,.636,13,20,.650,11,36,19,10,3,9,16,97.2,121.1,71.0,.373,.373,.497,47.1,36.4,7.0,5.9,.441,16.8,30.6,.288,.589,11.2,65.6,.210
8,2013-11-30,@,Weber State,L,55,72,20,62,.323,8,27,.296,7,10,.700,16,40,11,2,1,11,22,23,48,.479,7,19,.368,19,33,.576,9,34,15,4,3,6,16,90.2,118.0,61.2,.161,.435,.412,54.1,55.0,3.3,3.4,.387,14.1,39.0,.113,.552,8.6,72.7,.396
9,2013-12-07,@,Houston,W,72,68,22,45,.489,14,26,.538,14,15,.933,2,30,17,8,0,17,19,23,58,.397,10,27,.370,12,20,.600,9,29,13,8,5,10,17,105.9,100.0,67.8,.333,.578,.691,50.8,77.3,11.8,0.0,.644,24.6,9.1,.311,.483,12.9,75.7,.207
10,2013-12-18,,UC-Davis,W (3 OT),89,85,27,64,.422,12,36,.333,23,35,.657,16,54,19,7,4,22,31,27,68,.397,8,28,.286,23,37,.622,6,26,12,10,4,12,29,100.0,95.5,64.8,.547,.563,.552,67.5,70.4,7.9,10.0,.516,21.4,44.4,.359,.456,12.3,86.4,.338
