G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,@,South Florida,L,73,84,22,63,.349,9,23,.391,20,32,.625,9,27,14,12,4,10,23,30,56,.536,5,15,.333,19,27,.704,10,43,16,6,4,16,23,94.8,109.1,77.0,.508,.365,.467,38.6,63.6,15.6,9.8,.421,11.3,21.4,.317,.580,18.9,64.3,.339
2,2016-11-15,,Trinity Baptist,W,94,62,36,67,.537,8,23,.348,14,20,.700,6,35,18,10,4,15,19,22,72,.306,6,22,.273,12,19,.632,11,28,8,8,1,17,19,109.3,72.1,86.3,.299,.343,.614,55.6,50.0,11.6,8.0,.597,16.4,26.1,.209,.347,17.3,72.5,.167
3,2016-11-17,,Johnson University,W,100,91,36,70,.514,11,20,.550,17,26,.654,8,33,18,20,4,19,22,33,56,.589,10,21,.476,15,28,.536,4,31,15,12,1,27,16,107.5,97.8,92.8,.371,.286,.607,51.6,50.0,21.5,11.4,.593,18.7,22.9,.243,.679,28.0,86.2,.268
4,2016-11-20,@,Air Force,L,62,87,24,68,.353,5,21,.238,9,15,.600,9,25,9,9,3,7,29,25,50,.500,10,21,.476,27,34,.794,9,43,19,1,2,17,20,83.8,117.6,73.6,.221,.309,.413,36.8,37.5,12.2,10.3,.390,8.5,20.9,.132,.600,20.4,64.0,.540
5,2016-11-22,@,East Carolina,L,62,82,22,60,.367,0,8,.000,18,24,.750,14,31,10,9,4,15,20,29,59,.492,9,24,.375,15,25,.600,15,40,18,7,6,14,21,87.3,115.5,71.1,.400,.133,.434,43.7,45.5,12.7,11.4,.367,17.4,35.9,.300,.568,16.5,53.1,.254
6,2016-11-25,N,Georgia Southern,L,72,83,25,57,.439,5,17,.294,17,25,.680,12,35,7,5,4,19,21,27,65,.415,15,42,.357,14,26,.538,12,32,14,10,4,12,23,93.5,107.8,76.6,.439,.298,.523,52.2,28.0,6.5,17.4,.482,21.6,37.5,.298,.531,13.4,65.7,.215
7,2016-11-26,,Stetson,L,90,98,35,78,.449,6,17,.353,14,15,.933,8,32,10,8,3,10,19,37,71,.521,13,29,.448,11,16,.688,7,35,15,3,3,18,18,102.3,111.4,88.4,.192,.218,.529,47.8,28.6,9.1,7.1,.487,10.5,22.2,.179,.613,18.6,77.4,.155
8,2016-11-30,,Kennesaw State,L,74,76,28,61,.459,7,16,.438,11,20,.550,7,23,13,6,5,11,19,27,68,.397,5,15,.333,17,22,.773,20,44,9,6,2,11,21,102.8,105.6,72.0,.328,.262,.525,34.3,46.4,8.3,9.4,.516,13.5,22.6,.180,.434,12.3,44.4,.250
9,2016-12-03,,Southern,L,71,83,24,68,.353,3,20,.150,20,29,.690,12,26,13,4,3,9,25,28,55,.509,6,14,.429,21,32,.656,14,45,13,4,3,21,22,91.0,106.4,78.0,.426,.294,.434,36.6,54.2,5.1,7.3,.375,9.9,27.9,.294,.564,23.0,50.0,.382
10,2016-12-12,@,Southeastern Louisiana,L,69,108,26,59,.441,7,15,.467,10,19,.526,4,18,12,8,3,24,16,40,69,.580,14,28,.500,14,17,.824,7,35,25,16,3,18,17,78.4,122.7,88.1,.322,.254,.507,34.0,46.2,9.1,7.3,.500,26.1,12.5,.169,.681,18.9,66.7,.203
