G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-11-09,,MIT,W,69,54,26,56,.464,6,15,.400,11,18,.611,11,32,17,9,10,9,15,20,55,.364,4,14,.286,10,13,.769,6,25,5,5,2,18,16,101.5,79.4,67.9,.321,.268,.534,56.1,65.4,13.2,24.4,.518,12.2,36.7,.196,.400,22.7,77.8,.182
2,2012-11-13,@,UMass,L,64,67,19,51,.373,4,11,.364,22,26,.846,4,28,13,9,6,19,15,25,65,.385,7,21,.333,10,14,.714,11,33,15,12,11,17,22,82.1,85.9,78.0,.510,.216,.505,45.9,68.4,11.5,13.6,.412,23.1,15.4,.431,.438,19.2,68.6,.154
3,2012-11-16,,Manhattan,W,79,45,25,46,.543,8,16,.500,21,27,.778,9,30,19,12,2,16,23,14,41,.341,6,15,.400,11,20,.550,10,21,4,6,4,26,23,119.7,68.2,66.2,.587,.348,.671,58.8,76.0,18.2,7.7,.630,21.4,45.0,.457,.415,34.0,67.7,.268
4,2012-11-20,@,St. Joseph's,L,56,75,19,50,.380,5,17,.294,13,18,.722,10,36,7,5,0,18,12,30,67,.448,10,25,.400,5,11,.455,12,31,23,8,5,7,14,83.6,111.9,66.9,.360,.340,.478,53.7,36.8,7.5,0.0,.430,23.5,34.5,.260,.522,8.8,68.4,.075
5,2012-11-27,,Vermont,L,78,85,24,47,.511,9,16,.563,21,32,.656,8,24,16,5,4,13,20,28,47,.596,8,17,.471,21,26,.808,3,20,18,7,4,11,23,116.4,126.9,67.3,.681,.340,.627,54.5,66.7,7.5,13.3,.606,17.3,32.0,.447,.681,15.6,84.2,.447
6,2012-12-01,,Fordham,W,73,64,19,45,.422,6,15,.400,29,39,.744,14,37,9,6,7,20,14,27,68,.397,2,9,.222,8,14,.571,17,36,8,8,1,15,29,102.8,90.1,71.1,.867,.333,.575,50.7,47.4,8.5,11.9,.489,23.9,42.4,.644,.412,16.7,57.5,.118
7,2012-12-04,@,Boston College,W,79,63,28,51,.549,6,14,.429,17,23,.739,5,21,15,9,2,8,16,25,43,.581,3,13,.231,10,14,.714,1,17,14,2,3,15,16,123.4,98.4,64.3,.451,.275,.638,55.3,53.6,14.1,6.7,.608,11.4,23.8,.333,.616,23.2,94.1,.233
8,2012-12-07,@,UConn,L,49,57,21,43,.488,5,16,.313,2,5,.400,6,23,13,7,3,16,10,24,46,.522,4,17,.235,5,9,.556,5,19,14,8,3,10,7,89.1,103.6,55.3,.116,.372,.540,54.8,61.9,12.7,10.3,.547,26.1,30.0,.047,.565,16.6,77.3,.109
9,2012-12-11,,Boston University,W,65,64,23,49,.469,7,17,.412,12,15,.800,2,27,11,6,7,15,10,27,55,.491,6,18,.333,4,7,.571,4,29,10,6,2,12,16,95.6,94.1,67.7,.306,.347,.579,48.2,47.8,8.8,18.9,.541,21.1,7.4,.245,.545,17.1,86.2,.073
10,2012-12-22,,Holy Cross,W,72,65,25,50,.500,7,19,.368,15,20,.750,8,23,15,10,1,9,11,25,51,.490,5,16,.313,10,12,.833,6,23,14,5,3,12,16,116.1,104.8,61.3,.400,.380,.605,50.0,60.0,16.1,2.9,.570,13.1,32.0,.300,.539,17.5,71.4,.196
11,2012-12-29,@,California,W,67,62,22,60,.367,10,27,.370,13,14,.929,6,27,13,5,2,8,11,25,53,.472,0,6,.000,12,14,.857,8,33,9,5,11,13,12,100.0,92.5,66.7,.233,.450,.503,45.0,59.1,7.5,4.3,.450,10.7,19.4,.217,.472,17.9,72.4,.226
12,2012-12-31,@,Saint Mary's,L,69,70,25,48,.521,9,15,.600,10,17,.588,6,26,16,7,1,10,16,24,60,.400,6,16,.375,16,20,.800,14,32,14,5,2,8,17,111.3,112.9,61.8,.354,.313,.615,44.8,64.0,11.3,2.3,.615,15.1,25.0,.208,.450,10.3,58.8,.267
13,2013-01-05,,Rice,W,92,62,31,48,.646,8,15,.533,22,27,.815,3,28,20,7,5,17,13,19,49,.388,8,22,.364,16,22,.727,5,21,7,4,2,18,25,124.3,83.8,73.6,.563,.313,.756,57.1,64.5,9.5,18.5,.729,21.8,15.8,.458,.469,23.2,83.3,.327
14,2013-01-12,@,Dartmouth,W,75,65,27,43,.628,7,13,.538,14,24,.583,6,24,14,8,5,14,15,26,57,.456,7,16,.438,6,8,.750,11,27,11,4,2,13,20,119.0,103.2,62.6,.558,.302,.689,47.1,51.9,12.7,12.2,.709,20.5,27.3,.326,.518,17.6,62.1,.105
15,2013-01-19,@,Memphis,L,50,60,18,48,.375,4,16,.250,10,13,.769,2,25,13,10,4,18,17,24,61,.393,2,5,.400,10,17,.588,14,39,13,12,8,16,13,70.4,84.5,70.6,.271,.333,.461,39.1,72.2,14.1,7.1,.417,24.9,7.4,.208,.410,18.8,62.2,.164
16,2013-01-26,,Dartmouth,W (1 OT),82,77,25,53,.472,5,21,.238,27,38,.711,11,32,16,10,6,19,20,29,58,.500,4,16,.250,15,24,.625,8,29,10,9,2,20,28,102.5,96.3,71.3,.717,.396,.577,52.5,64.0,12.5,14.3,.519,21.1,34.4,.509,.534,22.4,72.4,.259
17,2013-02-01,,Yale,W,67,64,23,42,.548,8,13,.615,13,22,.591,4,24,17,6,4,15,21,20,48,.417,4,10,.400,20,23,.870,6,24,11,4,2,10,22,106.3,101.6,63.2,.524,.310,.639,50.0,73.9,9.5,10.5,.643,22.2,18.2,.310,.458,14.5,76.9,.417
18,2013-02-02,,Brown,W (2 OT),89,82,30,54,.556,10,23,.435,19,27,.704,7,26,18,10,3,16,19,27,61,.443,12,32,.375,16,19,.842,10,26,16,11,0,17,22,117.1,107.9,61.1,.500,.426,.666,50.0,60.0,13.2,10.3,.648,19.3,30.4,.352,.541,19.5,65.5,.262
