G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-11-11,,BYU,W,69,62,22,48,.458,5,15,.333,20,29,.690,10,30,11,6,3,18,21,22,47,.468,3,14,.214,15,22,.682,9,26,16,7,4,19,26,100.0,89.9,68.6,.604,.313,.558,53.6,50.0,8.7,9.1,.510,22.6,37.0,.417,.500,24.9,69.0,.319
2,2011-11-15,@,Weber State,L,63,73,23,51,.451,3,9,.333,14,23,.609,8,34,3,3,3,15,24,20,54,.370,12,23,.522,21,27,.778,10,37,9,10,1,10,21,92.6,107.4,67.9,.451,.176,.509,47.9,13.0,4.4,9.7,.480,19.5,22.9,.275,.481,13.0,72.2,.389
3,2011-11-19,,Southern Utah,W,65,62,25,54,.463,3,14,.214,12,24,.500,16,35,11,2,4,8,19,21,47,.447,6,13,.462,14,20,.700,9,26,17,4,1,6,22,118.2,112.7,55.5,.444,.259,.497,57.4,44.0,3.6,11.8,.491,10.9,48.5,.222,.511,9.6,67.9,.298
4,2011-11-22,@,Texas A&M-Corpus Christi,L (1 OT),55,58,19,57,.333,4,9,.444,13,18,.722,14,38,6,5,1,16,23,22,58,.379,2,17,.118,12,22,.545,14,40,12,5,4,12,18,82.1,86.6,59.6,.316,.158,.420,48.7,31.6,7.5,2.4,.368,19.6,35.0,.228,.397,14.9,63.2,.207
5,2011-11-26,@,Idaho State,W,75,62,26,45,.578,13,19,.684,10,16,.625,5,25,21,4,5,16,27,17,52,.327,3,18,.167,25,30,.833,10,22,6,5,2,10,18,115.4,95.4,64.9,.356,.422,.713,53.2,80.8,6.2,14.7,.722,23.3,29.4,.222,.356,13.1,66.7,.481
6,2011-11-30,,Denver,L,54,67,19,41,.463,2,4,.500,14,19,.737,7,27,6,0,2,11,12,25,48,.521,8,20,.400,9,11,.818,5,21,16,3,3,6,17,100.0,124.1,54.1,.463,.098,.540,56.3,31.6,0.0,7.1,.488,18.0,30.4,.341,.604,10.1,80.0,.188
7,2011-12-03,@,Pacific,L,57,65,20,61,.328,3,18,.167,14,20,.700,17,32,5,4,2,13,20,21,55,.382,6,23,.261,17,20,.850,15,37,17,7,7,13,18,87.7,100.0,64.5,.328,.295,.404,46.4,25.0,6.2,6.3,.352,15.6,43.6,.230,.436,16.8,50.0,.309
8,2011-12-06,,Utah Valley,W,63,54,23,50,.460,5,11,.455,12,20,.600,9,38,16,4,3,14,12,22,56,.393,5,11,.455,5,10,.500,7,28,8,7,3,13,17,95.5,81.8,65.6,.400,.220,.529,57.6,69.6,6.1,6.7,.510,19.0,30.0,.240,.438,17.6,80.6,.089
9,2011-12-10,@,Wichita State,L,76,83,28,52,.538,5,15,.333,15,21,.714,3,20,9,5,2,12,25,26,57,.456,11,25,.440,20,28,.714,13,35,16,3,5,13,18,107.0,116.9,70.6,.404,.288,.613,36.4,32.1,7.0,6.3,.587,16.2,12.0,.288,.553,15.6,56.7,.351
10,2011-12-17,,Seattle,W,78,53,22,44,.500,6,11,.545,28,37,.757,5,35,14,6,3,11,19,19,65,.292,3,23,.130,12,18,.667,17,38,7,5,1,15,24,111.4,75.7,69.6,.841,.250,.633,47.9,63.6,8.6,7.1,.568,15.2,19.2,.636,.315,16.9,63.8,.185
