G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,@,Northern Illinois,W,97,78,35,70,.500,15,33,.455,12,14,.857,15,34,17,6,2,11,17,26,50,.520,6,17,.353,20,28,.714,8,24,13,5,3,19,15,132.9,106.8,73.5,.200,.471,.633,58.6,48.6,8.2,6.1,.607,12.5,48.4,.171,.580,23.1,70.4,.400
2,2010-11-17,@,Texas-Rio Grande Valley,W,77,71,24,53,.453,6,16,.375,23,29,.793,6,22,13,7,2,5,11,27,47,.574,9,11,.818,8,11,.727,6,25,9,2,3,12,20,124.2,114.5,62.0,.547,.302,.577,46.8,54.2,11.3,5.6,.509,7.0,24.0,.434,.670,18.7,72.7,.170
3,2010-11-19,,Arkansas-Pine Bluff,W,71,45,24,51,.471,10,29,.345,13,17,.765,7,32,19,11,5,12,18,16,51,.314,5,21,.238,8,10,.800,5,23,8,9,1,15,15,109.2,69.2,64.9,.333,.569,.601,58.2,79.2,16.9,16.7,.569,16.9,28.0,.255,.363,21.2,83.3,.157
4,2010-11-28,,Creighton,W,65,52,24,49,.490,7,20,.350,10,17,.588,4,27,12,8,3,11,15,19,51,.373,4,21,.190,10,15,.667,6,31,12,3,3,12,16,101.6,81.3,64.1,.347,.408,.569,46.6,50.0,12.5,10.0,.561,16.2,13.8,.204,.412,17.1,79.3,.196
5,2010-11-30,,Georgia Tech,W,91,71,31,48,.646,12,19,.632,17,30,.567,4,28,20,6,3,14,18,26,59,.441,6,22,.273,13,19,.684,10,28,14,7,3,14,29,126.4,98.6,72.1,.625,.396,.731,50.0,64.5,8.3,8.1,.771,18.4,18.2,.354,.492,17.1,70.6,.220
6,2010-12-13,,LIU-Brooklyn,W,81,65,29,58,.500,10,26,.385,13,25,.520,7,30,24,9,1,9,21,22,57,.386,5,20,.250,16,30,.533,12,40,9,6,3,14,24,111.0,89.0,72.6,.431,.448,.580,42.9,82.8,12.3,2.7,.586,11.4,20.0,.224,.430,16.4,65.7,.281
7,2010-12-16,,American,W,78,62,25,50,.500,7,16,.438,21,25,.840,6,26,18,9,4,10,15,23,50,.460,6,15,.400,10,12,.833,4,22,17,3,2,13,22,120.0,95.4,65.3,.500,.320,.630,54.2,72.0,13.8,11.4,.570,13.9,25.0,.420,.520,18.9,83.3,.200
8,2010-12-20,N,St. Francis (NY),W,92,61,34,67,.507,10,22,.455,14,18,.778,11,35,26,10,6,11,20,22,54,.407,4,16,.250,13,22,.591,8,30,11,6,5,21,19,119.5,79.2,76.5,.269,.328,.609,53.8,76.5,13.0,15.8,.582,12.7,33.3,.209,.444,24.6,75.0,.241
9,2010-12-21,N,St. John's (NY),L,69,85,25,62,.403,10,27,.370,9,14,.643,11,26,15,8,2,13,21,31,52,.596,7,15,.467,16,21,.762,6,32,22,5,4,13,16,98.6,121.4,69.8,.226,.435,.503,44.8,60.0,11.4,5.4,.484,15.9,29.7,.145,.663,17.3,71.4,.308
10,2010-12-23,,Mount St. Mary's,W,70,47,29,61,.475,6,24,.250,6,10,.600,9,36,25,9,2,10,7,20,55,.364,6,17,.353,1,7,.143,7,28,12,10,2,14,14,106.1,71.2,66.0,.164,.393,.532,56.3,86.2,13.6,5.3,.525,13.2,30.0,.098,.418,19.4,79.4,.018
11,2010-12-31,@,Purdue,L,69,82,26,57,.456,8,17,.471,9,16,.563,7,25,15,6,5,10,22,25,54,.463,9,24,.375,23,33,.697,12,35,18,5,3,10,16,101.5,120.6,67.6,.281,.298,.534,41.7,57.7,8.8,16.7,.526,13.4,23.3,.158,.546,12.6,60.0,.426
12,2011-01-03,,Michigan State,L,62,65,18,57,.316,10,23,.435,16,24,.667,6,24,12,8,4,10,12,29,60,.483,6,18,.333,1,5,.200,10,39,20,7,12,14,19,89.9,94.2,69.4,.421,.404,.453,38.1,66.7,11.6,9.5,.404,12.8,17.1,.281,.533,18.3,64.3,.017
13,2011-01-06,@,Illinois,L,63,88,23,67,.343,9,38,.237,8,10,.800,6,16,12,13,2,9,18,31,44,.705,9,14,.643,17,25,.680,2,33,25,4,3,22,13,84.0,117.3,75.3,.149,.567,.439,32.7,52.2,17.3,6.7,.410,11.1,16.2,.119,.807,28.3,83.3,.386
14,2011-01-09,,Indiana,W,93,81,28,57,.491,10,20,.500,27,38,.711,11,29,23,6,10,8,19,27,58,.466,6,14,.429,21,25,.840,11,30,18,2,7,13,29,129.2,112.5,72.0,.667,.351,.620,49.2,82.1,8.3,22.7,.579,9.6,36.7,.474,.517,15.7,62.1,.362
15,2011-01-12,@,Iowa,W,90,71,33,62,.532,14,28,.500,10,13,.769,10,30,23,9,2,14,16,26,50,.520,7,17,.412,12,22,.545,7,25,11,10,6,15,15,128.6,101.4,70.3,.210,.452,.660,54.5,69.7,12.9,6.1,.645,17.0,35.7,.161,.590,19.9,74.1,.240
16,2011-01-15,@,Michigan State,L (1 OT),67,71,24,53,.453,6,20,.300,13,18,.722,2,25,13,5,1,14,21,20,52,.385,7,19,.368,24,28,.857,8,34,15,6,6,15,19,91.8,97.3,64.8,.340,.377,.544,42.4,54.2,6.8,3.0,.509,18.5,7.1,.245,.452,18.7,74.2,.462
17,2011-01-18,,Michigan,W,74,60,27,56,.482,10,24,.417,10,14,.714,7,32,18,2,2,4,17,23,58,.397,6,21,.286,8,15,.533,11,31,8,1,1,7,17,123.3,100.0,60.4,.250,.429,.591,50.8,66.7,3.3,5.4,.571,6.0,25.9,.179,.448,9.7,69.4,.138
