G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-11-09,@,Tennessee,L,67,76,24,52,.462,5,16,.313,14,25,.560,12,25,9,4,2,11,23,26,43,.605,7,12,.583,17,28,.607,6,26,17,7,6,13,22,106.3,120.6,63.1,.481,.308,.524,49.0,37.5,6.3,6.5,.510,14.7,37.5,.269,.686,18.8,68.4,.395
2,2012-11-12,@,South Carolina State,W (1 OT),67,65,25,63,.397,5,19,.263,12,18,.667,12,27,11,6,2,10,21,24,53,.453,5,14,.357,12,21,.571,14,35,12,4,3,19,15,97.1,94.2,61.1,.286,.302,.468,43.5,44.0,8.7,5.1,.437,12.3,36.4,.190,.500,23.2,51.7,.226
3,2012-11-16,@,Eastern Kentucky,L,71,85,23,45,.511,4,12,.333,21,31,.677,9,27,10,7,1,18,16,30,57,.526,7,25,.280,18,21,.857,8,24,19,10,3,9,23,104.4,125.0,68.4,.689,.267,.594,52.9,43.5,10.3,3.1,.556,23.2,36.0,.467,.588,11.8,69.2,.316
4,2012-11-17,N,Radford,L,58,67,20,48,.417,2,14,.143,16,23,.696,7,31,8,5,2,20,22,23,50,.460,5,15,.333,16,23,.696,8,29,12,8,5,17,19,81.7,94.4,70.9,.479,.292,.492,51.7,40.0,7.0,5.7,.438,25.3,25.0,.333,.510,21.8,75.0,.320
5,2012-11-18,N,Towson,L,63,69,18,50,.360,8,17,.471,19,27,.704,7,24,11,8,0,11,22,22,44,.500,6,17,.353,19,31,.613,7,31,11,5,6,14,21,95.5,104.5,66.3,.540,.340,.501,43.6,61.1,12.1,0.0,.440,14.9,22.6,.380,.568,19.3,70.8,.432
6,2012-11-21,,Georgia Southern,L,46,62,15,40,.375,4,16,.250,12,17,.706,5,21,10,6,0,13,15,22,46,.478,8,19,.421,10,14,.714,6,27,9,7,1,12,18,80.7,108.8,57.4,.425,.400,.478,43.8,66.7,10.5,0.0,.425,21.3,19.2,.300,.565,18.6,72.7,.217
7,2012-11-24,,Chattanooga,L,51,65,18,54,.333,3,24,.125,12,16,.750,7,18,9,12,0,8,27,21,41,.512,2,7,.286,21,31,.677,10,36,7,3,4,23,21,77.3,98.5,65.7,.296,.444,.414,33.3,50.0,18.2,0.0,.361,11.5,21.2,.222,.537,29.2,52.4,.512
8,2012-12-01,@,UT-Martin,L,63,65,23,61,.377,4,14,.286,13,17,.765,17,33,13,10,6,14,14,23,52,.442,5,16,.313,14,20,.700,9,29,17,7,3,16,16,94.0,97.0,67.3,.279,.230,.456,53.2,56.5,14.9,16.7,.410,16.9,45.9,.213,.490,20.6,64.0,.269
9,2012-12-16,,Charlotte,L,52,66,20,53,.377,6,16,.375,6,8,.750,7,22,10,12,2,13,16,27,42,.643,2,7,.286,10,19,.526,3,26,10,11,5,14,11,83.9,106.5,62.4,.151,.302,.458,45.8,50.0,19.4,5.7,.434,18.6,23.3,.113,.667,21.5,83.3,.238
10,2012-12-19,@,Notre Dame,L,57,85,20,50,.400,5,18,.278,12,14,.857,6,15,16,9,1,10,15,32,52,.615,8,18,.444,13,15,.867,8,32,21,6,4,11,12,93.4,139.3,61.4,.280,.360,.503,31.9,80.0,14.8,2.9,.450,15.0,20.0,.240,.692,15.7,52.9,.250
11,2012-12-21,@,Fort Wayne,L,47,70,18,47,.383,1,10,.100,10,19,.526,6,25,7,8,2,17,22,24,48,.500,6,15,.400,16,26,.615,7,31,18,11,6,13,16,70.1,104.5,66.7,.404,.213,.419,44.6,38.9,11.9,6.1,.394,23.3,20.0,.213,.563,17.7,73.1,.333
12,2012-12-23,@,Pitt,L,43,59,16,42,.381,9,15,.600,2,5,.400,6,19,9,3,2,17,15,22,52,.423,1,8,.125,14,22,.636,18,37,14,6,3,9,13,79.6,109.3,54.4,.119,.357,.485,33.9,56.3,5.6,4.5,.488,27.7,24.0,.048,.433,12.6,41.9,.269
13,2012-12-31,,Florida Gulf Coast,L,59,68,19,50,.380,5,20,.250,16,24,.667,10,28,12,6,0,12,19,20,43,.465,7,19,.368,21,27,.778,4,27,10,8,1,12,21,92.2,106.3,63.6,.480,.400,.480,50.9,63.2,9.4,0.0,.430,16.3,30.3,.320,.547,17.7,81.8,.488
14,2013-01-02,,Stetson,L,60,70,24,61,.393,3,16,.188,9,16,.563,13,26,8,8,0,12,17,25,41,.610,8,15,.533,12,19,.632,3,30,15,7,1,18,17,90.9,106.1,66.3,.262,.262,.437,46.4,33.3,12.1,0.0,.418,14.9,32.5,.148,.707,26.5,81.3,.293
15,2013-01-05,,Mercer,W,83,75,18,35,.514,9,14,.643,38,55,.691,5,29,12,4,1,12,25,25,54,.463,5,23,.217,20,24,.833,6,25,9,6,3,11,32,120.3,108.7,69.3,1.571,.400,.679,53.7,66.7,5.8,3.2,.643,16.4,20.8,1.086,.509,14.4,80.0,.370
16,2013-01-10,@,Jacksonville,L (3 OT),92,99,34,73,.466,6,21,.286,18,27,.667,7,38,16,7,2,16,27,32,81,.395,8,19,.421,27,35,.771,17,54,18,7,2,15,22,96.8,104.2,69.3,.370,.288,.536,41.3,47.1,7.4,3.2,.507,15.7,15.9,.247,.444,13.3,64.6,.333
17,2013-01-12,@,North Florida,L,72,81,27,56,.482,3,12,.250,15,21,.714,12,27,10,9,1,19,23,27,52,.519,11,23,.478,16,28,.571,9,27,16,3,3,15,14,100.0,112.5,72.1,.375,.214,.546,50.0,37.0,12.5,3.4,.509,22.4,40.0,.268,.625,18.7,62.5,.308
18,2013-01-17,,USC Upstate,L,54,66,20,48,.417,4,18,.222,10,24,.417,5,15,11,6,1,8,14,26,52,.500,5,13,.385,9,16,.563,10,38,17,3,3,12,17,87.1,106.5,62.0,.500,.375,.455,28.3,55.0,9.7,2.6,.458,11.9,15.2,.208,.548,16.8,50.0,.173
