G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-10,,Hillsdale,W,86,68,32,61,.525,4,16,.250,18,28,.643,10,44,16,9,5,18,18,26,71,.366,10,29,.345,6,11,.545,11,34,11,4,2,17,23,104.9,82.9,82.3,.459,.262,.579,56.4,50.0,11.0,11.9,.557,19.5,30.3,.295,.437,18.2,75.6,.085
2,2017-11-13,@,Arkansas State,L,69,83,25,49,.510,3,17,.176,16,20,.800,6,20,11,4,2,14,24,28,50,.560,7,14,.500,20,26,.769,9,29,9,7,1,14,19,103.0,123.9,66.9,.408,.347,.590,40.8,44.0,6.0,5.6,.541,19.3,23.1,.327,.630,18.3,60.9,.400
3,2017-11-16,,Howard Payne,W,112,62,42,67,.627,9,19,.474,19,24,.792,11,44,24,12,3,10,23,16,51,.314,6,29,.207,24,30,.800,5,21,6,2,0,18,20,143.6,79.5,77.8,.358,.284,.714,67.7,57.1,15.4,13.6,.694,11.3,40.7,.284,.373,21.6,86.8,.471
4,2017-11-20,,Lipscomb,L,67,75,25,56,.446,6,20,.300,11,18,.611,6,30,14,7,2,16,20,27,54,.500,7,21,.333,14,20,.700,6,34,13,6,0,18,21,89.3,100.0,75.0,.321,.357,.519,46.9,56.0,9.3,6.1,.500,19.9,17.6,.196,.565,22.1,80.0,.259
5,2017-11-24,@,Campbell,W (1 OT),85,80,33,65,.508,8,14,.571,11,11,1.000,4,29,21,8,4,14,18,27,55,.491,6,20,.300,20,25,.800,5,28,15,4,7,14,14,109.0,102.6,69.4,.169,.215,.605,50.9,63.6,10.3,11.4,.569,16.6,14.8,.169,.545,17.3,83.3,.364
6,2017-11-25,N,USC Upstate,L,78,88,27,58,.466,8,23,.348,16,17,.941,10,27,13,8,1,11,14,29,54,.537,13,29,.448,17,18,.944,6,27,17,7,2,12,12,114.7,129.4,67.8,.293,.397,.590,50.0,48.1,11.8,4.0,.534,14.3,32.3,.276,.657,16.1,73.9,.315
7,2017-11-26,N,Bowling Green State,W,88,83,34,64,.531,6,16,.375,14,18,.778,10,36,18,2,6,8,18,30,72,.417,8,24,.333,15,22,.682,17,37,9,4,3,8,18,122.2,115.3,72.0,.281,.250,.606,49.3,52.9,2.8,12.5,.578,9.9,33.3,.219,.472,8.8,60.5,.208
8,2017-12-02,,Schreiner,W,71,43,30,65,.462,4,19,.211,7,14,.500,6,37,23,19,3,13,22,11,45,.244,6,24,.250,15,27,.556,9,35,6,5,3,26,16,92.2,55.8,76.7,.215,.292,.495,51.4,76.7,24.7,14.3,.492,15.4,18.8,.108,.311,31.0,77.5,.333
9,2017-12-06,@,Air Force,W,62,58,23,54,.426,9,25,.360,7,15,.467,7,24,11,8,4,12,16,25,51,.490,3,18,.167,5,8,.625,5,33,15,5,2,20,14,91.2,85.3,68.0,.278,.463,.507,42.1,47.8,11.8,12.1,.509,16.4,20.0,.130,.520,26.7,77.3,.098
10,2017-12-09,,Texas State,W,72,68,26,58,.448,10,29,.345,10,17,.588,6,25,16,4,7,9,15,26,56,.464,6,16,.375,10,17,.588,7,33,13,3,3,11,17,104.3,98.6,68.6,.293,.500,.545,43.1,61.5,5.8,17.5,.534,12.0,18.8,.172,.518,14.7,73.1,.179
11,2017-12-17,@,Lipscomb,L,65,67,25,62,.403,6,21,.286,9,11,.818,7,29,7,15,4,24,27,20,52,.385,3,20,.150,24,31,.774,9,34,14,8,2,29,14,76.5,78.8,85.5,.177,.339,.483,46.0,28.0,17.6,12.5,.452,26.3,21.9,.145,.413,30.3,71.0,.462
12,2017-12-19,,Arlington Baptist,W,109,60,45,70,.643,15,32,.469,4,6,.667,12,41,30,16,11,15,19,23,61,.377,7,17,.412,7,13,.538,9,22,10,7,2,21,9,139.7,76.9,77.5,.086,.457,.748,65.1,66.7,20.5,25.0,.750,17.1,48.0,.057,.434,23.8,76.3,.115
