G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,,Alabama A&M,W,96,62,40,65,.615,12,27,.444,4,7,.571,10,31,20,8,5,6,15,23,54,.426,5,14,.357,11,14,.786,9,22,12,3,1,12,11,150.0,96.9,64.0,.108,.415,.703,58.5,50.0,12.5,12.5,.708,8.1,43.5,.062,.472,16.5,70.0,.204
2,2016-11-13,,Jacksonville State,W,91,65,30,64,.469,15,31,.484,16,17,.941,10,28,16,13,1,10,23,22,40,.550,5,13,.385,16,23,.696,3,24,15,3,3,24,20,126.4,90.3,72.0,.266,.484,.631,53.8,53.3,18.1,3.7,.586,12.2,32.3,.250,.613,32.0,85.7,.400
3,2016-11-17,,Fontbonne,W,100,27,34,62,.548,9,23,.391,23,33,.697,13,47,16,10,8,9,15,10,52,.192,1,19,.053,6,10,.600,3,18,2,5,2,21,31,135.1,36.5,74.2,.532,.371,.644,72.3,47.1,13.5,24.2,.621,10.4,46.4,.371,.202,27.0,91.9,.115
4,2016-11-23,@,DePaul,L,66,68,25,55,.455,10,24,.417,6,11,.545,6,25,17,8,4,13,18,26,55,.473,2,12,.167,14,16,.875,9,33,10,5,4,18,17,95.7,98.6,69.4,.200,.436,.548,43.1,68.0,11.6,9.3,.545,17.8,20.0,.109,.491,22.3,67.9,.255
5,2016-11-27,,North Dakota State,W,64,50,22,58,.379,7,23,.304,13,18,.722,10,34,11,8,6,12,13,22,60,.367,5,19,.263,1,4,.250,9,31,6,7,4,15,16,94.1,73.5,68.2,.310,.397,.481,52.3,50.0,11.8,14.6,.440,15.3,31.3,.224,.408,19.5,72.7,.017
6,2016-12-03,@,Air Force,L,70,83,29,64,.453,8,34,.235,4,5,.800,3,22,12,5,2,5,19,27,48,.563,11,18,.611,18,22,.818,3,33,21,2,3,10,11,104.5,123.9,66.9,.078,.531,.527,40.0,41.4,7.5,6.7,.516,7.0,9.1,.063,.677,14.6,86.4,.375
7,2016-12-07,@,Southeast Missouri State,W,79,71,27,52,.519,5,14,.357,20,25,.800,10,39,8,2,4,14,20,24,62,.387,8,26,.308,15,23,.652,11,27,18,9,3,6,19,116.2,104.4,67.9,.481,.269,.618,59.1,29.6,2.9,11.1,.567,18.0,38.5,.385,.452,7.6,72.5,.242
8,2016-12-10,,Valparaiso,L,81,84,31,61,.508,6,16,.375,13,21,.619,8,25,12,6,2,11,16,30,56,.536,9,25,.360,15,19,.789,11,34,17,4,3,15,22,112.5,116.7,71.5,.344,.262,.571,42.4,38.7,8.3,6.5,.557,13.4,25.8,.213,.616,18.7,60.7,.268
9,2016-12-14,,Oral Roberts,W,86,76,33,74,.446,7,21,.333,13,28,.464,23,44,14,4,4,4,19,28,61,.459,9,24,.375,11,13,.846,10,28,15,1,3,10,24,126.5,111.8,67.7,.378,.284,.493,61.1,42.4,5.9,10.8,.493,4.4,56.1,.176,.533,13.0,67.7,.180
10,2016-12-17,,Southeast Missouri State,W,71,66,20,42,.476,9,21,.429,22,29,.759,4,33,15,6,7,22,17,23,64,.359,7,25,.280,13,14,.929,6,26,14,14,1,15,25,92.2,85.7,76.7,.690,.500,.636,55.9,75.0,7.8,17.9,.583,28.3,16.7,.524,.414,17.5,82.9,.203
11,2016-12-19,,Chicago State,W,66,46,21,50,.420,10,28,.357,14,21,.667,14,41,16,6,5,14,12,17,52,.327,5,20,.250,7,8,.875,7,24,7,7,3,13,22,108.2,75.4,60.9,.420,.560,.550,63.1,76.2,9.8,15.6,.520,18.9,45.2,.280,.375,18.9,79.4,.135
12,2016-12-22,N,USC,L,75,83,24,64,.375,14,36,.389,13,19,.684,10,28,19,9,2,9,20,29,53,.547,8,19,.421,17,19,.895,5,29,17,4,4,13,12,105.6,116.9,71.0,.297,.563,.514,49.1,79.2,12.7,5.9,.484,11.0,29.4,.203,.623,17.3,78.3,.321
13,2016-12-23,N,DePaul,W,69,58,25,53,.472,1,16,.063,18,26,.692,12,37,15,5,1,16,18,18,57,.316,4,23,.174,18,21,.857,13,29,9,7,3,12,23,101.5,85.3,67.7,.491,.302,.528,56.1,60.0,7.4,2.9,.481,19.7,42.9,.340,.351,15.2,65.8,.316
14,2016-12-28,@,Northern Iowa,W,68,64,23,49,.469,12,22,.545,10,11,.909,5,29,13,2,1,14,21,20,46,.435,4,15,.267,20,26,.769,1,19,6,7,3,7,17,106.3,100.0,63.8,.224,.449,.627,60.4,56.5,3.1,3.2,.592,20.5,21.7,.204,.478,10.7,96.0,.435
15,2016-12-31,,Indiana State,W (1 OT),81,75,30,70,.429,4,15,.267,17,28,.607,17,49,11,3,6,10,17,25,68,.368,11,31,.355,14,20,.700,7,31,16,6,7,12,25,102.5,94.9,70.6,.400,.214,.486,61.3,36.7,3.8,16.2,.457,10.7,41.5,.243,.449,13.4,82.1,.206
16,2017-01-04,@,Illinois State,L (1 OT),71,74,26,73,.356,14,38,.368,5,7,.714,11,36,13,8,2,11,24,22,51,.431,7,17,.412,23,34,.676,6,36,12,7,3,12,13,94.7,98.7,66.4,.096,.521,.465,50.0,50.0,10.7,5.9,.452,12.6,26.8,.068,.500,15.2,80.6,.451
17,2017-01-07,,Southern Illinois,L,67,75,26,53,.491,5,19,.263,10,18,.556,9,31,8,6,6,12,22,24,57,.421,7,19,.368,20,24,.833,10,29,12,6,3,10,20,101.5,113.6,66.5,.340,.358,.544,51.7,30.8,9.1,15.8,.538,16.3,32.1,.189,.482,12.8,68.8,.351
18,2017-01-11,,Evansville,W,55,51,19,57,.333,8,23,.348,9,17,.529,12,37,11,3,4,10,14,21,50,.420,2,8,.250,7,12,.583,2,26,16,4,3,9,16,87.3,81.0,62.9,.298,.404,.423,58.7,57.9,4.8,9.5,.404,13.3,33.3,.158,.440,13.9,92.6,.140
19,2017-01-15,@,Loyola (IL),L,71,77,27,54,.500,8,20,.400,9,12,.750,9,29,8,2,4,13,20,26,51,.510,5,13,.385,20,23,.870,4,23,11,5,0,7,16,110.9,120.3,64.3,.222,.370,.595,55.8,29.6,3.1,10.5,.574,17.9,32.1,.167,.559,10.2,83.3,.392
20,2017-01-18,@,Indiana State,W,73,68,24,56,.429,8,22,.364,17,22,.773,10,39,11,2,4,15,14,26,65,.400,8,27,.296,8,12,.667,7,29,15,5,1,8,18,101.4,94.4,71.6,.393,.393,.549,57.4,45.8,2.8,10.5,.500,18.4,31.3,.304,.462,10.2,80.6,.123
21,2017-01-21,,Bradley,W,76,62,23,54,.426,9,22,.409,21,28,.750,12,37,12,7,4,11,23,19,53,.358,6,19,.316,18,27,.667,10,30,10,4,2,12,24,113.4,92.5,67.1,.519,.407,.565,55.2,52.2,10.4,11.8,.509,14.0,37.5,.389,.415,15.4,71.4,.340
22,2017-01-24,,Drake,L (1 OT),71,72,22,64,.344,6,25,.240,21,32,.656,16,47,12,6,2,10,16,27,69,.391,9,32,.281,9,14,.643,10,40,11,5,2,9,24,95.9,97.3,65.7,.500,.391,.448,54.0,54.5,8.1,5.4,.391,11.2,34.8,.328,.457,10.6,75.6,.130
23,2017-01-28,@,Southern Illinois,L (1 OT),84,85,31,64,.484,9,20,.450,13,15,.867,9,31,12,3,2,10,21,31,57,.544,4,12,.333,19,26,.731,7,30,16,4,2,10,18,116.7,118.1,64.2,.234,.313,.591,50.8,38.7,4.2,4.4,.555,12.3,28.1,.203,.579,12.6,75.9,.333
24,2017-01-31,,Loyola (IL),W (1 OT),82,81,23,53,.434,7,17,.412,29,38,.763,9,32,15,8,6,13,19,30,60,.500,7,19,.368,14,17,.824,6,29,12,8,1,15,28,107.9,106.6,67.6,.717,.321,.577,52.5,65.2,10.5,14.6,.500,15.5,28.1,.547,.558,18.1,79.3,.233
25,2017-02-04,@,Evansville,L,66,74,23,52,.442,9,24,.375,11,15,.733,3,27,11,3,3,11,19,29,52,.558,1,4,.250,15,24,.625,5,29,19,3,0,5,14,101.5,113.8,65.3,.288,.462,.558,48.2,47.8,4.6,6.3,.529,15.7,11.1,.212,.567,7.3,82.8,.288
26,2017-02-09,@,Wichita State,L,62,80,20,54,.370,9,19,.474,13,24,.542,11,33,9,6,5,20,23,25,54,.463,10,22,.455,20,31,.645,7,30,19,11,3,11,18,83.8,108.1,73.6,.444,.352,.474,52.4,45.0,8.1,15.6,.454,23.4,32.4,.241,.556,13.8,75.9,.370
27,2017-02-12,,Northern Iowa,L,52,55,21,59,.356,4,19,.211,6,9,.667,11,38,8,7,6,13,14,19,48,.396,10,22,.455,7,10,.700,4,23,11,5,1,10,12,83.9,88.7,62.0,.153,.322,.411,62.3,38.1,11.3,23.1,.390,17.0,36.7,.102,.500,15.9,87.1,.146
28,2017-02-15,,Illinois State,L,66,67,24,51,.471,10,22,.455,8,15,.533,6,28,10,5,6,12,12,27,59,.458,9,24,.375,4,7,.571,8,27,15,7,4,8,13,104.8,106.3,63.2,.294,.431,.568,50.9,41.7,7.9,17.1,.569,17.1,24.0,.157,.534,11.4,73.3,.068
29,2017-02-18,@,Drake,W,76,73,23,57,.404,10,26,.385,20,23,.870,11,45,9,1,6,13,13,24,62,.387,12,23,.522,13,16,.813,2,24,15,9,3,4,16,107.0,102.8,70.8,.404,.456,.559,65.2,39.1,1.4,15.4,.491,16.1,33.3,.351,.484,5.4,94.4,.210
