G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,,Millsaps,W,85,39,31,56,.554,6,21,.286,17,28,.607,11,46,21,8,3,18,21,16,51,.314,3,15,.200,4,12,.333,3,20,9,5,0,19,24,113.3,52.0,74.5,.500,.375,.613,69.7,67.7,10.7,8.3,.607,20.6,39.3,.304,.343,25.1,92.1,.078
2,2016-11-14,@,Tulane,L,76,93,22,46,.478,7,15,.467,25,38,.658,7,23,12,7,1,17,26,29,63,.460,5,20,.250,30,35,.857,14,35,10,8,4,13,32,100.0,122.4,76.3,.826,.326,.593,39.7,54.5,9.2,2.3,.554,21.0,25.0,.543,.500,14.0,53.3,.476
3,2016-11-16,,Jackson State,W,84,71,29,50,.580,8,15,.533,18,24,.750,8,32,18,5,2,18,16,26,64,.406,8,23,.348,11,13,.846,12,26,12,10,1,15,25,116.7,98.6,72.3,.480,.300,.684,55.2,62.1,6.9,4.9,.660,22.7,36.4,.360,.469,17.6,66.7,.172
4,2016-11-21,,Xavier (LA),W,89,72,28,50,.560,11,23,.478,22,32,.688,11,36,20,7,3,20,16,27,54,.500,7,18,.389,11,20,.550,6,22,9,6,1,19,31,118.7,96.0,75.4,.640,.460,.683,62.1,71.4,9.3,8.3,.670,23.5,40.7,.440,.565,23.0,80.6,.204
5,2016-11-23,@,UTEP,W,72,56,28,58,.483,6,16,.375,10,15,.667,13,45,13,5,4,18,16,21,63,.333,5,16,.313,9,17,.529,12,27,13,10,3,12,16,101.4,78.9,70.6,.259,.276,.553,62.5,46.4,7.0,8.5,.534,21.7,46.4,.172,.373,14.4,72.7,.143
6,2016-11-25,@,Colorado State,L,59,67,20,59,.339,9,28,.321,10,12,.833,7,30,4,8,5,11,25,19,51,.373,5,19,.263,24,33,.727,10,41,9,5,3,12,16,85.5,97.1,68.7,.203,.475,.456,42.3,20.0,11.6,15.6,.415,14.5,18.4,.169,.422,15.3,69.7,.471
7,2016-11-27,@,California,L,55,67,21,51,.412,5,12,.417,8,10,.800,5,28,14,4,1,16,24,23,54,.426,7,17,.412,14,26,.538,7,32,10,9,2,11,15,79.7,97.1,68.6,.196,.235,.493,46.7,66.7,5.8,2.7,.461,22.3,16.7,.157,.491,14.2,76.7,.259
8,2016-11-30,,Maryland-Eastern Shore,W,85,75,21,49,.429,11,22,.500,32,46,.696,10,37,14,6,6,13,17,25,64,.391,10,23,.435,15,19,.789,13,39,12,2,3,16,35,113.3,100.0,74.9,.939,.449,.600,48.7,66.7,8.0,14.6,.541,15.5,27.8,.653,.469,18.0,67.5,.234
9,2016-12-03,@,Louisiana Tech,L,59,88,22,65,.338,5,17,.294,10,13,.769,7,26,14,4,0,10,22,30,54,.556,6,19,.316,22,31,.710,7,40,20,3,13,10,14,80.8,120.5,73.0,.200,.262,.414,39.4,63.6,5.5,0.0,.377,12.3,17.5,.154,.611,12.7,73.1,.407
10,2016-12-12,,Florida A&M,W,108,69,40,69,.580,14,28,.500,14,17,.824,7,35,25,16,3,18,17,26,59,.441,7,15,.467,10,19,.526,4,18,12,8,3,24,16,122.7,78.4,88.1,.246,.406,.701,66.0,62.5,18.2,6.8,.681,18.9,33.3,.203,.500,26.1,87.5,.169
11,2016-12-17,@,Toledo,L,56,78,23,61,.377,5,15,.333,5,13,.385,14,34,12,6,10,18,22,24,53,.453,7,14,.500,23,28,.821,9,37,14,9,4,17,16,76.7,106.8,72.7,.213,.246,.417,47.9,52.2,8.2,25.6,.418,21.1,33.3,.082,.519,20.4,69.0,.434
12,2016-12-20,@,North Texas,L,65,71,24,45,.533,5,11,.455,12,15,.800,8,24,9,3,1,18,19,24,49,.490,6,16,.375,17,22,.773,6,20,12,8,4,13,17,101.6,110.9,64.3,.333,.244,.624,54.5,37.5,4.7,3.0,.589,25.7,36.4,.267,.551,17.9,72.7,.347
13,2016-12-28,@,Southern,W,64,53,25,53,.472,5,13,.385,9,14,.643,13,32,15,8,4,16,15,17,50,.340,6,15,.400,13,20,.650,11,26,14,3,6,16,16,100.0,82.8,63.6,.264,.245,.536,55.2,60.0,12.5,11.4,.519,21.2,46.4,.170,.400,21.2,63.3,.260
14,2016-12-31,,Abilene Christian,W,75,53,29,52,.558,8,20,.400,9,14,.643,10,35,20,5,5,14,14,21,50,.420,5,15,.333,6,13,.462,6,17,10,0,3,15,22,117.2,82.8,63.9,.269,.385,.639,67.3,69.0,7.8,14.3,.635,19.3,47.6,.173,.470,21.1,80.6,.120
15,2017-01-02,,Incarnate Word,W,74,63,26,64,.406,2,21,.095,20,28,.714,12,38,11,8,2,9,15,25,58,.431,3,14,.214,10,20,.500,8,34,9,3,6,15,22,100.0,85.1,74.4,.438,.328,.479,52.8,42.3,10.8,4.5,.422,10.4,31.6,.313,.457,18.2,76.5,.172
16,2017-01-05,@,Houston Baptist,L,74,81,26,69,.377,3,17,.176,19,22,.864,21,36,12,9,4,17,21,27,59,.458,4,14,.286,23,28,.821,15,34,14,9,4,15,18,100.0,109.5,73.9,.319,.246,.466,51.4,46.2,12.2,8.9,.399,17.6,52.5,.275,.492,17.2,50.0,.390
17,2017-01-07,@,Lamar,L,54,74,20,56,.357,4,12,.333,10,17,.588,13,32,7,8,6,22,21,29,55,.527,5,11,.455,11,14,.786,7,30,10,9,13,20,21,73.0,100.0,73.9,.304,.214,.421,51.6,35.0,10.8,13.6,.393,25.6,36.1,.179,.573,24.5,73.1,.200
18,2017-01-12,@,Abilene Christian,W,56,50,19,51,.373,6,22,.273,12,23,.522,15,40,13,7,2,21,21,15,41,.366,5,17,.294,15,25,.600,5,26,8,7,2,19,27,83.6,74.6,67.4,.451,.431,.452,60.6,68.4,10.4,8.3,.431,25.3,41.7,.235,.427,26.4,83.3,.366
19,2017-01-15,,McNeese State,W,79,75,27,54,.500,4,12,.333,21,32,.656,7,31,16,4,3,11,17,28,62,.452,8,24,.333,11,16,.688,10,34,8,5,2,14,25,108.2,102.7,73.4,.593,.222,.571,47.7,59.3,5.5,7.9,.537,13.7,22.6,.389,.516,16.7,70.6,.177
20,2017-01-21,,Houston Baptist,W,83,71,28,56,.500,10,18,.556,17,23,.739,9,34,17,8,7,13,18,26,60,.433,8,23,.348,11,13,.846,8,29,11,4,2,14,22,115.3,98.6,71.6,.411,.321,.620,54.0,60.7,11.1,18.9,.589,16.3,30.0,.304,.500,17.5,75.8,.183
21,2017-01-25,,Northwestern State,L,71,85,22,47,.468,4,12,.333,23,34,.676,6,22,15,5,0,14,21,28,55,.509,4,19,.211,25,31,.806,7,32,8,7,0,17,24,94.7,113.3,75.4,.723,.255,.562,40.7,68.2,6.7,0.0,.511,18.1,19.4,.489,.545,19.6,69.6,.455
22,2017-01-28,@,Sam Houston State,L,69,71,24,50,.480,10,19,.526,11,14,.786,5,22,16,7,4,19,17,26,55,.473,7,21,.333,12,19,.632,5,24,16,10,10,13,18,97.2,100.0,71.3,.280,.380,.609,47.8,66.7,9.9,11.8,.580,25.1,20.8,.220,.536,16.9,77.3,.218
23,2017-02-01,,Nicholls State,W,72,44,23,55,.418,11,25,.440,15,19,.789,15,45,15,6,1,15,19,14,47,.298,4,25,.160,12,17,.706,4,18,8,5,5,13,23,112.5,68.8,64.1,.345,.455,.562,71.4,65.2,9.4,4.5,.518,19.0,51.7,.273,.340,19.1,88.2,.255
24,2017-02-04,@,Central Arkansas,L,66,68,25,70,.357,9,29,.310,7,10,.700,13,35,13,4,2,10,14,25,51,.490,7,16,.438,11,15,.733,2,32,15,5,3,15,12,93.0,95.8,71.4,.143,.414,.441,52.2,52.0,5.6,5.7,.421,11.8,30.2,.100,.559,20.5,91.7,.216
25,2017-02-08,@,Texas A&M-Corpus Christi,L,75,80,24,50,.480,10,24,.417,17,24,.708,6,24,16,7,3,16,22,27,56,.482,9,19,.474,17,22,.773,9,30,17,9,1,14,21,105.6,112.7,71.4,.480,.480,.611,44.4,66.7,9.9,8.1,.580,20.7,22.2,.340,.563,17.4,66.7,.304
26,2017-02-11,,New Orleans,L,52,60,21,56,.375,4,16,.250,6,12,.500,15,41,8,9,7,23,26,18,55,.327,5,17,.294,19,27,.704,14,35,8,7,3,16,16,74.3,85.7,69.8,.214,.286,.421,53.9,38.1,12.9,18.4,.411,27.2,41.7,.107,.373,19.1,65.0,.345
27,2017-02-16,@,Northwestern State,W,73,66,28,58,.483,5,12,.417,12,21,.571,13,39,16,7,4,16,19,22,57,.386,10,24,.417,12,18,.667,9,27,15,5,4,12,19,104.3,94.3,69.8,.362,.207,.537,59.1,57.1,10.0,12.1,.526,19.1,41.9,.207,.474,15.5,74.3,.211
28,2017-02-18,,Stephen F. Austin,L,52,60,18,46,.391,2,13,.154,14,28,.500,10,30,11,4,2,19,20,22,50,.440,3,13,.231,13,22,.591,8,25,9,3,6,14,24,77.6,89.6,67.4,.609,.283,.438,54.5,61.1,6.0,5.4,.413,24.3,37.0,.304,.470,18.8,71.4,.260
29,2017-02-22,,Central Arkansas,W,87,70,34,59,.576,7,23,.304,12,18,.667,6,36,22,3,5,11,20,23,64,.359,10,21,.476,14,22,.636,15,33,12,5,3,7,19,124.3,100.0,69.5,.305,.390,.644,52.2,64.7,4.3,11.6,.636,14.0,25.0,.203,.438,8.6,66.7,.219
30,2017-02-25,@,Nicholls State,L,71,77,26,60,.433,8,21,.381,11,16,.688,11,28,16,8,0,11,17,24,46,.522,12,26,.462,17,19,.895,3,22,17,6,5,16,17,104.4,113.2,67.8,.267,.350,.525,56.0,61.5,11.8,0.0,.500,14.0,36.7,.183,.652,22.5,85.0,.370
31,2017-03-02,@,New Orleans,W,63,58,22,55,.400,6,20,.300,13,18,.722,14,32,10,13,5,17,16,22,49,.449,5,20,.250,9,16,.563,11,31,17,8,4,18,16,96.9,89.2,65.1,.327,.364,.496,50.8,45.5,20.0,17.2,.455,21.1,41.2,.236,.500,24.1,62.1,.184
32,2017-03-08,N,Lamar,L,65,77,20,50,.400,5,21,.238,20,25,.800,8,27,10,9,1,19,25,23,48,.479,6,20,.300,25,30,.833,7,28,10,7,4,17,21,89.0,105.5,72.6,.500,.420,.525,49.1,50.0,12.3,3.6,.450,23.5,27.6,.400,.542,21.5,73.1,.521
