G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-08,N,Western Michigan,L,64,70,19,55,.345,1,11,.091,25,40,.625,21,45,9,4,3,9,17,22,53,.415,10,25,.400,16,20,.800,8,28,8,2,4,9,26,101.6,111.1,62.8,.727,.200,.432,61.6,47.4,6.3,10.7,.355,10.8,51.2,.455,.509,12.6,75.0,.302
2,2013-11-09,N,Tennessee State,W,70,55,22,47,.468,4,14,.286,22,28,.786,10,38,11,3,7,16,15,21,55,.382,3,7,.429,10,19,.526,4,16,7,7,4,8,19,104.5,82.1,67.2,.596,.298,.580,70.4,50.0,4.5,14.6,.511,21.0,45.5,.468,.409,11.1,87.5,.182
3,2013-11-12,@,Hawaii,W,95,88,30,52,.577,6,14,.429,29,40,.725,8,38,13,4,6,18,22,30,70,.429,7,20,.350,21,30,.700,8,23,12,9,6,9,26,114.5,106.0,83.1,.769,.269,.669,62.3,43.3,4.8,12.0,.635,20.2,34.8,.558,.479,9.7,78.9,.300
4,2013-11-15,,UTEP,W,86,73,25,44,.568,4,11,.364,32,47,.681,12,34,10,5,5,17,23,23,50,.460,4,10,.400,23,34,.676,10,22,11,7,0,14,30,121.1,102.8,70.7,1.068,.250,.648,60.7,40.0,7.0,12.5,.614,20.4,50.0,.727,.500,17.5,68.8,.460
5,2013-11-20,,Northern Colorado,W,67,63,26,54,.481,1,11,.091,14,25,.560,9,38,11,5,8,12,13,25,66,.379,6,18,.333,7,10,.700,10,35,7,2,1,10,23,95.7,90.0,69.8,.463,.204,.509,52.1,42.3,7.1,16.7,.491,15.4,26.5,.259,.424,12.4,74.4,.106
6,2013-11-23,@,UTEP,W,77,68,21,45,.467,6,11,.545,29,43,.674,7,25,16,8,3,12,26,22,51,.431,3,10,.300,21,30,.700,7,27,14,3,4,14,30,108.5,95.8,71.3,.956,.244,.588,48.1,76.2,11.3,7.3,.533,15.5,25.9,.644,.461,17.7,72.0,.412
7,2013-11-25,,Bethune-Cookman,W,79,56,28,50,.560,6,14,.429,17,22,.773,14,33,18,3,3,11,9,24,53,.453,5,10,.500,3,4,.750,9,20,7,4,0,11,19,138.6,98.2,57.2,.440,.280,.653,62.3,64.3,5.3,7.0,.620,15.4,56.0,.340,.500,16.7,67.9,.057
8,2013-11-27,,Prairie View,W,91,60,28,57,.491,4,17,.235,31,44,.705,11,43,13,8,14,7,11,21,70,.300,4,14,.286,14,18,.778,15,39,6,1,0,15,30,119.7,78.9,76.2,.772,.298,.584,52.4,46.4,10.5,25.0,.526,8.2,31.4,.544,.329,16.0,68.1,.200
9,2013-11-30,@,Colorado State,L,83,85,30,58,.517,10,17,.588,13,21,.619,8,34,17,3,8,21,24,30,73,.411,4,14,.286,21,29,.724,16,41,13,13,5,9,22,103.8,106.3,80.4,.362,.293,.611,45.3,56.7,3.8,13.6,.603,23.6,24.2,.224,.438,9.4,61.9,.288
10,2013-12-04,,New Mexico,L,70,79,24,62,.387,4,19,.211,18,20,.900,14,36,5,2,3,14,21,22,51,.431,6,12,.500,29,37,.784,10,34,13,3,6,13,15,97.2,109.7,71.5,.323,.306,.490,51.4,20.8,2.8,7.7,.419,16.4,36.8,.290,.490,15.9,68.8,.569
11,2013-12-07,@,Gonzaga,L,68,80,25,59,.424,6,17,.353,12,18,.667,10,26,13,6,6,11,14,33,68,.485,4,10,.400,10,16,.625,17,43,13,6,1,8,18,100.0,117.6,67.6,.305,.288,.503,37.7,52.0,8.8,10.3,.475,14.0,27.8,.203,.515,9.6,48.5,.147
12,2013-12-11,@,Arizona,L,48,74,15,46,.326,2,11,.182,16,22,.727,8,19,8,6,2,16,16,29,56,.518,4,10,.400,12,19,.632,10,31,16,5,7,13,16,72.7,112.1,66.2,.478,.239,.425,38.0,53.3,9.1,4.3,.348,22.1,27.6,.348,.554,16.7,52.4,.214
13,2013-12-14,@,Drake,W (1 OT),81,69,29,64,.453,7,15,.467,16,32,.500,13,43,13,6,5,14,19,21,69,.304,3,15,.200,24,29,.828,13,40,5,12,0,12,25,100.0,85.2,72.0,.500,.234,.511,51.8,44.8,7.4,9.3,.508,15.0,32.5,.250,.326,12.7,69.8,.348
14,2013-12-17,@,New Mexico,W,67,61,21,56,.375,7,17,.412,18,21,.857,13,31,10,6,8,9,19,18,52,.346,0,7,.000,25,29,.862,12,30,6,6,4,11,17,106.3,96.8,63.4,.375,.304,.508,50.8,47.6,9.5,17.8,.438,12.0,41.9,.321,.346,14.3,60.0,.481
