G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-10,,Siena Heights,W,108,48,39,72,.542,6,26,.231,24,27,.889,12,44,19,19,5,11,17,16,56,.286,5,23,.217,11,12,.917,5,24,8,7,3,29,20,127.1,56.5,84.8,.375,.361,.637,64.7,48.7,22.4,15.2,.583,11.5,38.7,.333,.330,32.0,86.5,.196
2,2017-11-13,@,Michigan,L,65,72,22,51,.431,10,24,.417,11,12,.917,7,32,12,2,2,14,18,26,59,.441,10,34,.294,10,12,.833,6,25,14,5,3,4,11,103.2,114.3,63.2,.235,.471,.573,56.1,54.5,3.2,8.0,.529,19.8,26.9,.216,.525,5.8,80.6,.169
3,2017-11-18,,Eureka,W,103,68,36,79,.456,20,52,.385,11,15,.733,12,49,22,6,6,6,12,23,73,.315,10,28,.357,12,12,1.000,6,28,7,4,3,8,12,128.8,85.0,80.4,.190,.658,.598,63.6,61.1,7.5,13.3,.582,6.5,35.3,.139,.384,9.2,86.0,.164
4,2017-11-22,N,Sam Houston State,W,71,60,22,52,.423,11,29,.379,16,18,.889,7,30,14,4,3,14,15,25,62,.403,7,30,.233,3,7,.429,11,25,21,4,3,10,15,107.6,90.9,65.9,.346,.558,.586,54.5,63.6,6.1,9.4,.529,18.8,33.3,.308,.460,13.3,67.6,.048
5,2017-11-24,N,Cal Poly,W,56,53,19,53,.358,4,18,.222,14,17,.824,5,30,11,4,3,6,16,20,59,.339,7,26,.269,6,10,.600,11,38,13,1,2,10,16,90.3,85.5,62.4,.321,.340,.458,44.1,57.9,6.5,9.1,.396,8.9,15.6,.264,.398,13.6,69.4,.102
6,2017-11-25,N,Cal State Bakersfield,W,75,72,24,46,.522,10,23,.435,17,26,.654,7,23,18,6,3,16,15,27,54,.500,10,27,.370,8,9,.889,5,21,24,6,3,15,20,110.3,105.9,67.8,.565,.500,.643,52.3,75.0,8.8,11.1,.630,21.5,30.4,.370,.593,20.5,76.2,.148
7,2017-12-01,,Jackson State,W,70,63,23,44,.523,8,18,.444,16,19,.842,6,29,10,3,2,17,9,25,64,.391,8,21,.381,5,5,1.000,12,28,6,11,3,12,19,107.7,96.9,65.2,.432,.409,.660,50.9,43.5,4.6,4.7,.614,24.3,27.3,.364,.453,15.3,65.7,.078
8,2017-12-05,,Montana State,W,75,48,28,59,.475,8,25,.320,11,13,.846,10,36,11,8,5,12,19,17,59,.288,1,16,.063,13,20,.650,16,34,3,6,0,17,17,110.3,70.6,68.3,.220,.424,.575,51.4,39.3,11.8,11.6,.542,15.5,35.7,.186,.297,19.9,61.9,.220
9,2017-12-09,,Tennessee Tech,W,74,69,23,50,.460,9,24,.375,19,24,.792,7,33,12,4,6,11,14,27,66,.409,8,21,.381,7,14,.500,15,35,9,6,4,8,18,112.1,104.5,65.5,.480,.480,.603,48.5,52.2,6.1,13.3,.550,15.2,25.9,.380,.470,9.9,63.4,.106
10,2017-12-16,@,Southern Utah,L,80,86,27,66,.409,9,33,.273,17,22,.773,16,38,12,5,4,14,20,27,52,.519,11,26,.423,21,24,.875,4,26,13,5,4,13,23,109.6,117.8,73.4,.333,.500,.523,59.4,44.4,6.8,15.4,.477,15.5,42.1,.258,.625,17.0,84.6,.404
