G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-10,,UNC Wilmington,W,95,62,33,63,.524,15,32,.469,14,19,.737,12,49,21,1,6,11,21,19,64,.297,5,16,.313,19,24,.792,10,27,11,5,3,7,16,131.9,86.1,71.7,.302,.508,.659,64.5,63.6,1.4,12.5,.643,13.2,41.4,.222,.336,8.5,78.7,.297
2,2013-11-12,,Texas A&M-Corpus Christi,W,80,50,28,53,.528,11,25,.440,13,21,.619,7,37,18,5,3,11,15,18,63,.286,6,22,.273,8,12,.667,9,31,9,6,1,11,18,115.9,72.5,68.8,.396,.472,.635,54.4,64.3,7.2,7.3,.632,14.9,24.1,.245,.333,13.8,76.9,.127
3,2013-11-17,,Michigan,W,77,70,29,61,.475,6,20,.300,13,19,.684,7,36,16,4,1,12,12,29,69,.420,8,29,.276,4,9,.444,8,32,14,8,0,12,20,101.3,92.1,76.2,.311,.328,.550,52.9,55.2,5.3,2.5,.525,14.6,22.6,.213,.478,14.1,78.4,.058
4,2013-11-20,@,BYU,W,90,88,36,70,.514,7,24,.292,11,17,.647,7,39,16,6,4,13,20,36,84,.429,4,14,.286,12,20,.600,14,42,15,8,3,8,15,104.7,102.3,85.8,.243,.343,.576,48.1,44.4,7.0,5.7,.564,14.3,20.0,.157,.452,7.9,69.6,.143
5,2013-11-25,,UMKC,W,110,51,36,70,.514,12,32,.375,26,39,.667,14,56,24,9,6,11,16,18,61,.295,3,22,.136,12,24,.500,6,29,10,6,1,16,28,131.0,60.7,84.0,.557,.457,.621,65.9,66.7,10.7,15.4,.600,11.1,37.8,.371,.320,18.1,87.5,.197
6,2013-12-02,,Auburn,W,99,70,33,73,.452,13,35,.371,20,25,.800,9,43,28,6,1,9,19,22,62,.355,6,23,.261,20,24,.833,7,34,7,4,7,14,21,119.3,84.3,82.6,.342,.479,.583,55.8,84.8,7.2,2.6,.541,9.6,25.0,.274,.403,16.0,82.9,.323
7,2013-12-07,N,Northern Iowa,W (1 OT),91,82,30,66,.455,9,27,.333,22,33,.667,8,43,16,12,4,12,24,31,65,.477,10,30,.333,10,19,.526,4,39,18,4,4,17,24,105.8,95.3,76.8,.500,.409,.557,52.4,53.3,14.0,11.4,.523,12.8,18.6,.333,.554,18.7,89.7,.154
8,2013-12-13,,Iowa,W,85,82,28,59,.475,6,17,.353,23,36,.639,5,33,19,5,2,10,20,32,69,.464,4,17,.235,14,21,.667,13,47,19,6,1,11,27,107.6,103.8,79.0,.610,.288,.558,41.3,67.9,6.3,3.8,.525,11.6,12.8,.390,.493,12.2,68.3,.203
9,2013-12-22,N,George Mason,W,79,67,26,57,.456,5,21,.238,22,28,.786,4,34,18,5,1,9,14,26,58,.448,8,20,.400,7,12,.583,4,26,10,2,5,14,22,105.3,89.3,74.5,.491,.368,.562,56.7,69.2,6.7,2.6,.500,11.3,15.4,.386,.517,18.0,88.2,.121
10,2013-12-23,N,Akron,W,83,60,30,56,.536,9,19,.474,14,16,.875,12,36,20,4,2,11,9,24,64,.375,11,35,.314,1,6,.167,12,27,9,5,1,11,14,129.7,93.8,64.5,.286,.339,.653,57.1,66.7,6.3,6.9,.616,14.7,44.4,.250,.461,14.1,66.7,.016
11,2013-12-25,N,Boise State,W,70,66,21,54,.389,8,24,.333,20,27,.741,11,31,7,1,2,6,15,25,55,.455,7,19,.368,9,13,.692,8,30,9,2,2,6,20,114.8,108.2,60.5,.500,.444,.524,50.8,33.3,1.6,5.6,.463,8.2,33.3,.370,.518,8.9,71.4,.164
12,2013-12-31,,Northern Illinois,W,99,63,37,63,.587,11,28,.393,14,23,.609,9,34,28,8,5,5,15,22,68,.324,6,23,.261,13,19,.684,23,45,11,2,1,12,21,145.6,92.6,68.0,.365,.444,.670,43.0,75.7,11.8,11.1,.675,6.3,29.0,.222,.368,13.5,52.1,.191
13,2014-01-04,@,Texas Tech,W,73,62,22,52,.423,5,19,.263,24,29,.828,6,27,14,8,1,5,13,25,57,.439,6,20,.300,6,8,.750,6,29,13,3,1,13,23,110.6,93.9,66.6,.558,.365,.555,48.2,63.6,12.1,2.7,.471,7.1,20.7,.462,.491,17.6,77.8,.105
14,2014-01-07,,Baylor,W,87,72,34,62,.548,10,25,.400,9,15,.600,6,29,23,10,1,9,13,28,66,.424,11,25,.440,5,10,.500,13,37,13,4,5,19,17,117.6,97.3,74.4,.242,.403,.629,43.9,67.6,13.5,2.4,.629,11.5,20.0,.145,.508,21.2,63.9,.076
15,2014-01-11,@,Oklahoma,L,82,87,34,65,.523,6,26,.231,8,13,.615,4,32,15,6,2,13,19,28,69,.406,13,30,.433,18,21,.857,11,36,14,5,2,12,15,102.5,108.8,80.1,.200,.400,.576,47.1,44.1,7.5,5.1,.569,15.4,13.8,.123,.500,13.2,71.8,.261
16,2014-01-13,,Kansas,L,70,77,22,70,.314,4,25,.160,22,34,.647,14,34,12,12,3,7,17,30,61,.492,5,16,.313,12,19,.632,13,50,16,4,6,24,26,87.5,96.3,80.1,.486,.357,.406,40.5,54.5,15.0,6.7,.343,7.5,27.5,.314,.533,25.5,60.6,.197
17,2014-01-18,@,Texas,L,76,86,24,61,.393,11,32,.344,17,22,.773,10,36,15,3,3,18,26,27,65,.415,8,24,.333,24,31,.774,13,33,12,5,9,8,20,98.7,111.7,77.1,.361,.525,.532,52.2,62.5,3.9,7.3,.484,20.1,33.3,.279,.477,9.1,66.7,.369
18,2014-01-25,,Kansas State,W,81,75,26,54,.481,9,18,.500,20,28,.714,6,35,17,7,4,13,17,27,64,.422,9,22,.409,12,16,.750,9,36,17,5,4,12,24,109.5,101.4,74.5,.519,.333,.602,49.3,65.4,9.5,9.5,.565,16.2,18.2,.370,.492,14.4,76.3,.188
19,2014-01-29,@,Kansas,L,81,92,30,62,.484,10,26,.385,11,16,.688,5,24,17,9,3,13,17,32,62,.516,10,22,.455,18,21,.857,11,38,20,8,3,14,13,106.6,121.1,76.3,.258,.419,.582,38.7,56.7,11.8,7.5,.565,15.7,15.6,.177,.597,16.3,63.3,.290
20,2014-02-01,,Oklahoma,W,81,75,28,63,.444,10,26,.385,15,19,.789,5,30,19,8,7,10,18,28,69,.406,8,26,.308,11,14,.786,12,43,18,6,6,14,16,105.2,97.4,77.3,.302,.413,.562,41.1,67.9,10.4,16.3,.524,12.2,13.9,.238,.464,15.6,67.6,.159
21,2014-02-03,@,Oklahoma State,W (3 OT),98,97,34,78,.436,10,33,.303,20,28,.714,13,45,22,9,5,12,23,34,70,.486,4,15,.267,25,33,.758,7,40,11,5,4,12,20,108.9,107.8,65.8,.359,.423,.537,52.9,64.7,10.0,9.1,.500,11.6,28.3,.256,.514,12.3,82.1,.357
22,2014-02-08,,TCU,W,84,69,32,60,.533,7,21,.333,13,20,.650,9,37,27,4,0,11,19,21,56,.375,9,23,.391,18,23,.783,8,29,18,5,1,10,14,120.0,98.6,70.2,.333,.350,.604,56.1,84.4,5.7,0.0,.592,13.7,30.0,.217,.455,13.0,77.8,.321
23,2014-02-10,@,West Virginia,L,77,102,26,71,.366,4,23,.174,21,30,.700,18,39,13,5,1,14,20,35,65,.538,13,22,.591,19,21,.905,7,31,18,9,3,7,23,98.7,130.8,78.1,.423,.324,.452,55.7,50.0,6.4,2.3,.394,14.1,42.9,.296,.638,8.5,75.0,.292
24,2014-02-15,,Texas Tech,W,70,64,28,54,.519,5,16,.313,9,19,.474,6,30,21,6,4,7,16,20,54,.370,4,18,.222,20,24,.833,12,38,11,7,1,12,19,107.7,98.5,64.7,.352,.296,.555,44.1,75.0,9.2,11.1,.565,10.0,18.8,.167,.407,15.5,66.7,.370
