G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-08,,UNC Asheville,W,89,57,28,59,.475,3,11,.273,30,48,.625,18,46,12,8,6,7,20,22,57,.386,3,13,.231,10,21,.476,10,29,9,1,3,13,32,127.1,81.4,70.4,.814,.186,.544,61.3,42.9,11.4,13.6,.500,7.9,48.6,.508,.412,16.3,73.7,.175
2,2013-11-10,,Northern Kentucky,W,93,63,30,55,.545,7,22,.318,26,38,.684,16,50,12,3,5,12,14,21,64,.328,9,35,.257,12,15,.800,9,21,7,2,0,6,25,134.8,91.3,68.6,.691,.400,.637,70.4,40.0,4.3,17.2,.609,14.1,57.1,.473,.398,7.8,79.1,.188
3,2013-11-12,N,Michigan State,L,74,78,25,55,.455,4,20,.200,20,36,.556,18,44,8,1,6,17,19,30,63,.476,5,12,.417,13,17,.765,7,28,17,13,3,7,27,104.2,109.9,71.1,.655,.364,.513,61.1,32.0,1.4,11.8,.491,19.1,46.2,.364,.516,9.0,78.8,.206
4,2013-11-17,,Robert Morris,W,87,49,28,57,.491,7,19,.368,24,34,.706,17,56,20,9,11,15,19,16,69,.232,6,23,.261,11,20,.550,14,28,6,4,1,14,26,116.0,65.3,74.8,.596,.333,.595,66.7,71.4,12.0,23.9,.553,17.0,54.8,.421,.275,15.1,73.6,.159
5,2013-11-19,,Texas-Arlington,W,105,76,35,69,.507,8,19,.421,27,39,.692,19,42,18,7,8,8,21,26,63,.413,8,19,.421,16,22,.727,12,30,9,3,0,13,29,140.0,101.3,75.5,.565,.275,.600,58.3,51.4,9.3,18.2,.565,8.4,51.4,.391,.476,15.0,65.7,.254
6,2013-11-25,,Cleveland State,W,68,61,19,53,.358,3,14,.214,27,35,.771,15,36,10,2,7,11,17,21,59,.356,5,15,.333,14,15,.933,12,29,10,7,1,10,28,104.6,93.8,64.9,.660,.264,.488,55.4,52.6,3.1,15.9,.387,13.6,46.9,.509,.398,13.1,63.6,.237
7,2013-11-27,,Eastern Michigan,W,81,63,25,58,.431,3,16,.188,28,40,.700,17,48,11,3,9,20,17,24,66,.364,4,19,.211,11,17,.647,8,26,9,9,4,13,31,101.3,78.8,79.5,.690,.276,.526,64.9,44.0,3.8,19.1,.457,20.6,48.6,.483,.394,14.9,79.5,.167
8,2013-12-01,N,Providence,W,79,65,27,42,.643,6,8,.750,19,25,.760,5,29,12,3,11,13,22,19,61,.311,10,19,.526,17,23,.739,13,24,8,5,3,6,22,125.4,103.2,63.4,.595,.190,.733,54.7,44.4,4.8,26.2,.714,19.4,31.3,.452,.393,7.7,64.9,.279
9,2013-12-06,N,Baylor,L,62,67,21,50,.420,8,17,.471,12,23,.522,7,22,19,0,5,9,16,26,55,.473,2,11,.182,13,22,.591,14,36,14,4,6,13,18,96.9,104.7,63.7,.460,.340,.509,37.9,90.5,0.0,11.4,.500,12.9,24.1,.240,.491,16.6,51.7,.236
10,2013-12-10,,Boise State,W,70,55,27,51,.529,4,17,.235,12,18,.667,10,38,7,4,10,18,12,22,69,.319,5,17,.294,6,6,1.000,13,23,5,8,1,7,17,104.5,82.1,66.7,.353,.333,.588,62.3,25.9,6.0,19.2,.569,23.2,50.0,.235,.355,8.9,68.3,.087
