G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,,Montana State,W,87,76,32,62,.516,8,23,.348,15,26,.577,15,35,21,14,5,12,23,23,52,.442,10,23,.435,20,26,.769,11,31,12,4,0,21,22,119.2,104.1,72.9,.419,.371,.585,53.0,65.6,19.2,17.2,.581,13.9,42.9,.242,.538,24.6,64.5,.385
2,2015-11-15,N,Coastal Carolina,W,74,63,20,52,.385,9,25,.360,25,37,.676,7,32,10,9,1,12,23,20,52,.385,8,25,.320,15,21,.714,5,28,9,8,4,20,32,97.4,82.9,75.8,.712,.481,.532,53.3,50.0,11.8,3.7,.471,14.7,23.3,.481,.462,24.4,83.3,.288
3,2015-11-16,,Nevada,W,76,75,29,66,.439,4,19,.211,14,27,.519,8,32,9,8,4,9,25,25,59,.424,2,10,.200,23,26,.885,6,36,5,5,6,14,26,95.0,93.8,79.6,.409,.288,.482,47.1,31.0,10.0,8.2,.470,10.2,21.1,.212,.441,16.4,80.0,.390
4,2015-11-22,,Nicholls State,W,99,74,39,59,.661,10,23,.435,11,19,.579,9,38,26,4,5,10,27,20,55,.364,11,27,.407,23,30,.767,6,17,12,6,0,7,18,141.4,105.7,69.6,.322,.390,.728,69.1,66.7,5.7,17.9,.746,12.8,45.0,.186,.464,9.2,82.9,.418
5,2015-11-28,@,Texas Tech,L,74,82,28,66,.424,7,24,.292,11,19,.579,9,36,12,9,4,12,30,24,59,.407,4,10,.400,30,38,.789,9,37,16,5,5,12,16,93.7,103.8,79.0,.288,.364,.493,49.3,42.9,11.4,8.2,.477,13.8,24.3,.167,.441,13.5,75.0,.508
6,2015-12-02,,Arkansas-Pine Bluff,W,75,47,26,52,.500,1,11,.091,22,33,.667,11,42,19,13,3,16,8,20,66,.303,5,28,.179,2,4,.500,10,28,7,11,2,14,22,104.2,65.3,72.3,.635,.212,.554,60.0,73.1,18.1,7.9,.510,19.1,37.9,.423,.341,17.1,75.6,.030
7,2015-12-08,,Hawaii-Hilo,W,86,67,36,74,.486,7,23,.304,7,13,.538,15,42,22,12,0,16,19,22,57,.386,10,33,.303,13,14,.929,4,28,11,6,3,23,17,104.9,81.7,81.9,.176,.311,.536,60.0,61.1,14.6,0.0,.534,16.6,38.5,.095,.474,26.5,87.1,.228
8,2015-12-12,,Hawaii Pacific,W,83,71,29,57,.509,3,10,.300,22,36,.611,13,32,13,8,3,12,15,26,55,.473,11,30,.367,8,12,.667,10,30,12,3,2,21,27,115.3,98.6,72.4,.632,.175,.560,51.6,44.8,11.1,12.0,.535,13.9,39.4,.386,.573,25.7,65.5,.145
9,2015-12-22,,Northern Iowa,W,68,52,25,58,.431,8,27,.296,10,13,.769,9,30,17,10,4,10,18,19,43,.442,6,20,.300,8,11,.727,2,21,9,4,2,18,19,104.6,80.0,64.7,.224,.466,.530,58.8,68.0,15.4,17.4,.500,13.5,32.1,.172,.512,27.2,91.3,.186
10,2015-12-23,,Oklahoma,L,81,84,25,55,.455,7,20,.350,24,33,.727,5,28,13,6,6,10,25,26,56,.464,8,17,.471,24,33,.727,6,32,15,6,4,12,21,105.2,109.1,76.7,.600,.364,.573,46.7,52.0,7.8,15.4,.518,12.4,16.1,.436,.536,14.3,79.3,.429
11,2015-12-25,,Auburn,W,79,67,22,54,.407,10,22,.455,25,34,.735,10,34,10,5,5,11,20,23,55,.418,12,29,.414,9,13,.692,7,30,12,4,2,16,28,111.3,94.4,70.7,.630,.407,.563,53.1,45.5,7.0,19.2,.500,13.6,30.3,.463,.527,20.7,77.4,.164
12,2015-12-29,,Mississippi Valley State,W,77,48,31,55,.564,6,21,.286,9,14,.643,10,40,24,7,9,17,15,21,65,.323,1,11,.091,5,9,.556,13,28,6,8,1,14,19,111.6,69.6,69.5,.255,.382,.624,58.8,77.4,10.1,16.7,.618,21.6,40.0,.164,.331,16.8,69.8,.077
13,2016-01-02,,Howard,W,94,59,33,75,.440,11,31,.355,17,28,.607,17,43,24,10,4,14,22,17,56,.304,9,18,.500,16,27,.593,5,29,9,8,4,19,23,111.9,70.2,84.1,.373,.413,.532,59.7,72.7,11.9,10.5,.513,13.7,41.5,.227,.384,21.6,83.9,.286
14,2016-01-06,,Cal Poly,W,86,73,23,49,.469,6,17,.353,34,42,.810,8,39,14,2,2,11,21,25,59,.424,9,21,.429,14,23,.609,7,25,13,5,0,8,30,121.1,102.8,71.4,.857,.347,.624,60.9,60.9,2.8,5.3,.531,13.8,30.8,.694,.500,10.3,81.6,.237
15,2016-01-09,,UCSB,W,65,57,24,61,.393,5,25,.200,12,20,.600,9,33,13,9,5,12,15,20,53,.377,5,20,.250,12,14,.857,5,34,10,5,5,19,21,87.8,77.0,73.6,.328,.410,.461,49.3,54.2,12.2,15.2,.434,14.5,23.7,.197,.425,24.2,82.8,.226
16,2016-01-14,@,UC-Riverside,W,80,71,26,56,.464,6,15,.400,22,32,.688,11,35,14,5,7,8,23,22,52,.423,6,17,.353,21,31,.677,8,27,7,3,10,15,25,112.7,100.0,71.0,.571,.268,.562,56.5,53.8,7.0,20.0,.518,10.1,36.7,.393,.481,18.4,75.0,.404
17,2016-01-16,@,Cal State Fullerton,W (1 OT),86,79,26,60,.433,9,28,.321,25,29,.862,12,29,17,10,0,17,26,22,48,.458,4,15,.267,31,39,.795,8,28,8,6,2,18,29,110.3,101.3,69.0,.483,.467,.583,50.9,65.4,12.8,0.0,.508,18.7,37.5,.417,.500,21.3,68.0,.646
18,2016-01-23,,UC-Davis,W,78,62,26,48,.542,10,27,.370,16,19,.842,6,24,17,10,3,9,18,24,47,.511,3,9,.333,11,17,.647,5,18,9,5,0,13,18,125.8,100.0,61.6,.396,.563,.684,57.1,65.4,16.1,7.9,.646,13.6,31.6,.333,.543,19.1,78.3,.234
19,2016-01-30,,Long Beach State,L,64,78,19,54,.352,6,25,.240,20,34,.588,8,25,14,10,4,12,19,28,62,.452,8,20,.400,14,20,.700,14,45,13,5,2,15,29,87.7,106.8,73.3,.630,.463,.456,35.7,73.7,13.7,9.5,.407,14.6,20.5,.370,.516,17.3,54.8,.226
20,2016-02-04,@,UCSB,W,76,64,24,53,.453,6,21,.286,22,34,.647,5,35,16,9,1,12,18,25,59,.424,7,26,.269,7,13,.538,6,31,14,7,3,14,23,101.3,85.3,74.7,.642,.396,.550,53.0,66.7,12.0,3.0,.509,14.8,16.7,.415,.483,17.7,83.3,.119
21,2016-02-06,@,Cal Poly,W,75,60,26,50,.520,6,17,.353,17,24,.708,5,34,15,4,6,11,14,21,63,.333,8,28,.286,10,13,.769,10,29,14,8,3,6,22,113.6,90.9,66.3,.480,.340,.611,54.0,57.7,6.1,17.1,.580,15.2,20.8,.340,.397,8.0,74.4,.159
22,2016-02-11,,UC-Irvine,W,74,52,25,59,.424,14,30,.467,10,17,.588,8,39,20,9,3,9,17,20,64,.313,4,16,.250,8,12,.667,15,40,10,5,2,13,16,108.8,76.5,67.9,.288,.508,.552,49.4,80.0,13.2,6.3,.542,11.8,24.2,.169,.344,15.7,67.4,.125
23,2016-02-13,,Cal State Fullerton,W,76,59,24,61,.393,8,25,.320,20,34,.588,12,45,15,7,6,9,24,19,60,.317,4,20,.200,17,32,.531,14,40,4,4,1,12,28,102.7,79.7,73.7,.557,.410,.493,52.9,62.5,9.5,15.0,.459,10.4,31.6,.328,.350,13.8,70.2,.283
24,2016-02-18,@,Cal State Northridge,W,69,63,22,47,.468,6,18,.333,19,22,.864,9,38,12,2,2,20,23,21,56,.375,1,14,.071,20,28,.714,9,25,11,7,1,11,22,98.6,90.0,69.9,.468,.383,.601,60.3,54.5,2.9,4.8,.532,25.8,36.0,.404,.384,13.7,76.3,.357
25,2016-02-20,@,UC-Irvine,W,75,71,25,53,.472,7,19,.368,18,24,.750,10,32,15,6,0,13,21,25,56,.446,3,18,.167,18,26,.692,10,24,19,7,5,11,19,110.3,104.4,68.4,.453,.358,.582,57.1,60.0,8.8,0.0,.538,16.8,41.7,.340,.473,13.9,68.8,.321
26,2016-02-25,,UC-Riverside,L,71,77,24,63,.381,7,27,.259,16,23,.696,12,29,13,9,3,9,22,21,48,.438,8,20,.400,27,32,.844,9,30,9,4,1,15,22,101.4,110.0,70.1,.365,.429,.480,49.2,54.2,12.9,10.7,.437,10.9,36.4,.254,.521,19.2,65.4,.563
