G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-08,@,West Virginia,L,62,77,22,55,.400,7,21,.333,11,15,.733,10,28,12,2,1,10,15,28,50,.560,6,17,.353,15,18,.833,6,27,16,6,2,8,16,101.6,126.2,61.3,.273,.382,.499,50.9,54.5,3.3,3.0,.464,13.9,32.3,.200,.620,12.0,75.0,.300
2,2013-11-13,@,Villanova,L,59,90,17,57,.298,8,27,.296,17,25,.680,9,20,10,9,3,12,17,37,59,.627,6,16,.375,10,17,.588,11,39,21,8,3,18,21,80.8,123.3,73.0,.439,.474,.428,33.9,58.8,12.3,7.0,.368,14.8,24.3,.298,.678,21.2,50.0,.169
3,2013-11-15,@,BYU,L,76,108,26,70,.371,12,40,.300,12,18,.667,7,30,13,10,5,10,28,41,68,.603,8,18,.444,18,30,.600,9,48,26,7,5,12,20,91.6,130.1,83.4,.257,.571,.484,38.5,50.0,12.0,10.0,.457,11.3,15.2,.171,.662,12.7,71.9,.265
4,2013-11-17,@,UMBC,L (1 OT),84,90,28,56,.500,8,24,.333,20,30,.667,2,29,12,11,1,19,26,30,75,.400,7,21,.333,23,32,.719,17,48,14,7,0,19,25,93.3,100.0,79.8,.536,.429,.598,37.7,42.9,12.2,1.9,.571,21.3,6.1,.357,.447,17.4,61.4,.307
5,2013-11-20,@,Maryland-Eastern Shore,L,71,78,25,55,.455,9,27,.333,12,17,.706,6,26,13,2,3,10,21,25,58,.431,7,19,.368,21,30,.700,11,35,16,4,3,8,17,104.4,114.7,68.2,.309,.491,.563,42.6,52.0,2.9,7.7,.536,13.7,20.0,.218,.491,10.0,64.5,.362
6,2013-11-23,,American,W,68,64,20,52,.385,6,26,.231,22,32,.688,14,30,7,6,2,5,14,26,48,.542,6,15,.400,6,7,.857,6,24,14,1,3,14,21,115.3,108.5,58.8,.615,.500,.506,55.6,35.0,10.2,6.1,.442,6.9,43.8,.423,.604,21.4,72.7,.125
7,2013-11-26,,Bucknell,W,69,64,26,48,.542,5,17,.294,12,17,.706,3,24,15,4,1,5,15,25,54,.463,5,13,.385,9,10,.900,6,26,11,4,0,8,13,116.9,108.5,59.4,.354,.354,.615,48.0,57.7,6.8,2.4,.594,8.2,13.0,.250,.509,12.0,77.8,.167
8,2013-11-29,@,Michigan State,L,65,98,22,67,.328,12,34,.353,9,10,.900,10,30,11,6,4,10,14,41,65,.631,9,18,.500,7,9,.778,4,39,28,6,3,9,9,89.0,134.2,73.0,.149,.507,.453,43.5,50.0,8.2,8.5,.418,12.2,22.2,.134,.700,11.5,83.3,.108
9,2013-12-04,,Binghamton,L,70,74,23,67,.343,9,29,.310,15,20,.750,13,25,12,10,0,9,24,25,47,.532,6,10,.600,18,24,.750,7,33,8,3,1,21,21,97.2,102.8,72.5,.299,.433,.458,43.1,52.2,13.9,0.0,.410,10.5,33.3,.224,.596,26.4,63.2,.383
10,2013-12-07,,Loyola (MD),W,70,58,21,46,.457,5,12,.417,23,28,.821,7,37,10,8,3,18,20,21,62,.339,2,13,.154,14,19,.737,12,28,6,13,1,12,24,98.6,81.7,70.7,.609,.261,.590,56.9,47.6,11.3,6.1,.511,23.3,30.4,.500,.355,14.5,71.4,.226
11,2013-12-22,@,Penn State,L,82,92,28,54,.519,12,26,.462,14,22,.636,5,26,11,4,1,16,21,33,62,.532,2,11,.182,24,30,.800,10,32,11,6,4,10,16,107.9,121.1,75.9,.407,.481,.636,44.8,39.3,5.3,2.0,.630,19.9,18.5,.259,.548,11.6,67.7,.387
12,2013-12-30,@,Texas Tech,L,69,100,22,56,.393,8,26,.308,17,27,.630,7,22,5,8,0,14,19,38,60,.633,6,13,.462,18,21,.857,8,38,20,9,6,12,17,92.0,133.3,74.9,.482,.464,.501,36.7,22.7,10.7,0.0,.464,16.9,18.9,.304,.683,14.6,65.2,.300
13,2014-01-03,@,Norfolk State,W,104,84,35,51,.686,18,25,.720,16,23,.696,4,20,21,8,2,12,20,32,54,.593,6,14,.429,14,20,.700,7,20,13,4,5,13,19,148.6,120.0,69.7,.451,.490,.840,50.0,60.0,11.4,5.0,.863,16.2,23.5,.314,.648,17.0,69.6,.259
14,2014-01-09,@,Fairleigh Dickinson,L,79,85,26,60,.433,11,25,.440,16,24,.667,9,33,13,4,2,13,24,25,58,.431,6,14,.429,29,36,.806,8,34,11,7,3,6,21,106.8,114.9,74.3,.400,.417,.553,49.3,50.0,5.4,4.5,.525,15.4,25.7,.267,.483,7.4,75.0,.500
15,2014-01-11,,St. Francis (NY),W,88,82,30,61,.492,8,19,.421,20,23,.870,5,24,9,8,3,12,13,36,71,.507,4,12,.333,6,7,.857,14,41,16,4,3,16,20,112.8,105.1,77.6,.377,.311,.612,36.9,30.0,10.3,5.1,.557,14.3,15.6,.328,.535,17.7,57.6,.085
16,2014-01-16,,Wagner,W,89,80,30,65,.462,10,24,.417,19,27,.704,14,35,9,12,3,16,22,30,61,.492,3,11,.273,17,22,.773,9,30,14,4,1,19,22,109.9,98.8,80.6,.415,.369,.572,53.8,30.0,14.8,6.0,.538,17.1,40.0,.292,.516,21.0,70.0,.279
17,2014-01-18,,Robert Morris,L,69,77,26,62,.419,7,29,.241,10,13,.769,9,28,15,6,5,11,25,24,56,.429,4,8,.500,25,30,.833,12,37,9,5,2,10,17,100.0,111.6,69.2,.210,.468,.506,43.1,57.7,8.7,10.4,.476,13.9,26.5,.161,.464,12.5,61.3,.446
18,2014-01-23,@,Saint Francis (PA),W,83,77,30,65,.462,8,18,.444,15,18,.833,11,31,12,7,3,11,14,33,61,.541,3,14,.214,8,12,.667,8,32,12,7,4,12,15,115.3,106.9,72.1,.277,.277,.564,49.2,40.0,9.7,6.4,.523,13.0,31.4,.231,.566,15.2,71.4,.131
19,2014-01-25,@,LIU-Brooklyn,L,71,75,25,66,.379,10,32,.313,11,13,.846,12,28,17,7,7,9,18,28,56,.500,1,10,.100,18,20,.900,8,32,15,4,1,13,14,101.4,107.1,69.8,.197,.485,.492,46.7,68.0,10.0,15.2,.455,11.1,33.3,.167,.509,16.6,66.7,.321
20,2014-01-30,,Fairleigh Dickinson,W (1 OT),87,82,27,67,.403,9,30,.300,24,34,.706,13,35,16,8,5,13,25,27,63,.429,6,16,.375,22,32,.688,9,36,12,6,2,22,26,100.0,94.3,77.5,.507,.448,.523,49.3,59.3,9.2,10.6,.470,13.5,32.5,.358,.476,22.0,71.0,.349
21,2014-02-01,,LIU-Brooklyn,W,95,92,33,64,.516,16,29,.552,13,16,.813,10,24,17,12,2,12,12,38,70,.543,7,19,.368,9,11,.818,16,35,16,7,2,16,17,128.4,124.3,74.4,.250,.453,.663,40.7,51.5,16.2,3.9,.641,14.4,34.5,.203,.593,17.5,46.7,.129
22,2014-02-06,@,Sacred Heart,W,73,60,26,60,.433,7,26,.269,14,22,.636,9,41,11,4,4,13,13,25,68,.368,3,18,.167,7,10,.700,9,36,9,5,3,10,19,98.6,81.1,74.1,.367,.433,.518,53.2,42.3,5.4,8.0,.492,15.6,25.0,.233,.390,12.1,78.0,.103
23,2014-02-08,@,Bryant,L,75,78,25,60,.417,10,26,.385,15,19,.789,11,30,8,8,4,10,17,28,53,.528,5,12,.417,17,25,.680,9,31,11,7,3,14,13,108.7,113.0,69.0,.317,.433,.543,49.2,32.0,11.6,9.8,.500,12.7,33.3,.250,.575,17.7,67.9,.321
24,2014-02-15,@,Robert Morris,L,61,69,21,53,.396,7,27,.259,12,16,.750,2,22,10,7,6,13,17,26,58,.448,4,12,.333,13,17,.765,8,36,13,6,0,13,16,85.9,97.2,71.3,.302,.509,.503,37.9,47.6,9.9,13.0,.462,17.7,6.7,.226,.483,16.4,71.4,.224
25,2014-02-20,@,Central Connecticut,W,87,76,28,64,.438,8,22,.364,23,25,.920,9,40,8,5,6,12,16,32,69,.464,7,19,.368,5,9,.556,5,29,16,7,4,11,21,110.1,96.2,79.1,.391,.344,.573,58.0,28.6,6.3,12.0,.500,13.7,27.3,.359,.514,13.1,86.1,.072
26,2014-02-22,@,Wagner,L,66,71,24,55,.436,7,26,.269,11,16,.688,5,23,9,8,7,12,20,27,57,.474,2,8,.250,15,21,.714,13,35,10,6,5,12,16,97.1,104.4,67.8,.291,.473,.527,39.7,37.5,11.8,14.3,.500,16.1,18.5,.200,.491,15.2,58.1,.263
27,2014-02-24,,Bryant,W,88,73,30,55,.545,11,21,.524,17,19,.895,9,34,16,5,3,16,18,29,62,.468,5,18,.278,10,20,.500,14,26,10,6,2,13,19,123.9,102.8,70.8,.345,.382,.687,56.7,53.3,7.0,6.8,.645,20.0,42.9,.309,.508,15.4,64.1,.161
28,2014-02-27,,Sacred Heart,L,65,72,17,53,.321,7,29,.241,24,32,.750,11,26,11,13,1,13,21,29,50,.580,1,7,.143,13,20,.650,8,37,12,4,1,20,22,91.5,101.4,70.9,.604,.547,.477,41.3,64.7,18.3,2.3,.387,16.0,27.5,.453,.590,25.2,65.2,.260
29,2014-03-01,,Saint Francis (PA),W,78,55,30,56,.536,10,21,.476,8,9,.889,5,37,15,5,1,7,18,20,50,.400,5,20,.250,10,18,.556,5,25,7,5,1,9,10,125.8,88.7,62.4,.161,.375,.647,59.7,50.0,8.1,3.3,.625,10.4,20.0,.143,.450,13.3,86.5,.200
30,2014-03-05,,St. Francis (NY),W,72,71,18,54,.333,5,22,.227,31,40,.775,8,32,8,8,2,7,22,23,51,.451,2,10,.200,23,34,.676,7,35,8,4,5,12,26,100.0,98.6,72.1,.741,.407,.493,47.8,44.4,11.1,4.9,.380,8.8,22.2,.574,.471,15.2,77.4,.451
31,2014-03-08,@,Wagner,W,77,72,28,56,.500,6,19,.316,15,19,.789,7,26,8,8,5,12,18,26,61,.426,4,13,.308,16,20,.800,13,29,9,7,9,10,19,111.6,104.3,68.8,.339,.339,.592,47.3,28.6,11.6,10.4,.554,15.6,30.4,.268,.459,12.4,59.4,.262
32,2014-03-11,@,Robert Morris,W,88,71,32,53,.604,8,18,.444,16,25,.640,7,27,12,6,3,12,13,25,55,.455,5,16,.313,16,19,.842,7,25,9,8,2,13,17,125.7,101.4,70.0,.472,.340,.678,51.9,37.5,8.6,7.7,.679,15.6,28.0,.302,.500,16.9,74.1,.291
33,2014-03-18,N,Albany (NY),L,64,71,22,60,.367,12,37,.324,8,12,.667,6,23,13,3,1,4,16,27,47,.574,2,9,.222,15,19,.789,6,42,12,3,1,14,13,100.0,110.9,63.9,.200,.617,.487,35.4,59.1,4.7,2.6,.467,5.7,14.3,.133,.596,20.0,73.9,.319
