G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-11-09,@,Lipscomb,W,89,60,29,58,.500,11,27,.407,20,23,.870,8,31,14,16,6,15,19,21,54,.389,8,23,.348,10,19,.526,14,34,12,8,2,24,22,120.3,81.1,74.5,.397,.466,.646,47.7,48.3,21.6,19.4,.595,17.9,28.6,.345,.463,27.6,62.2,.185
2,2012-11-13,,Maryville (MO),W,88,49,30,53,.566,14,20,.700,14,21,.667,7,30,17,17,2,14,21,14,43,.326,6,23,.261,15,22,.682,7,24,9,7,3,23,14,125.7,70.0,69.7,.396,.377,.699,55.6,56.7,24.3,10.0,.698,18.2,29.2,.264,.395,30.1,76.7,.349
3,2012-11-18,@,Stanford,W,70,62,25,69,.362,6,23,.261,14,19,.737,9,31,10,8,2,12,25,18,58,.310,2,19,.105,24,35,.686,15,45,10,2,10,17,20,88.6,78.5,78.8,.275,.333,.449,40.8,40.0,10.1,5.1,.406,13.3,23.1,.203,.328,18.6,59.5,.414
4,2012-11-22,@,Alaska-Anchorage,W,74,60,27,61,.443,8,19,.421,12,16,.750,13,30,18,12,4,11,18,19,50,.380,8,18,.444,14,17,.824,10,31,17,3,7,20,12,110.4,89.6,67.3,.262,.311,.539,49.2,66.7,17.9,12.5,.508,13.8,38.2,.197,.460,25.6,63.0,.280
5,2012-11-23,N,Northeastern,L,71,74,26,57,.456,12,21,.571,7,10,.700,12,24,16,7,0,12,19,24,48,.500,9,19,.474,17,21,.810,14,31,16,5,5,18,15,114.5,119.4,61.9,.175,.368,.575,43.6,61.5,11.3,0.0,.561,16.3,41.4,.123,.594,23.7,46.2,.354
6,2012-11-24,N,Oral Roberts,W,70,67,26,45,.578,5,14,.357,13,25,.520,3,22,18,7,7,14,25,20,54,.370,4,13,.308,23,33,.697,19,39,13,5,3,18,23,102.9,98.5,68.3,.556,.311,.615,36.1,69.2,10.3,17.1,.633,19.8,13.0,.289,.407,20.5,50.0,.426
7,2012-12-01,@,VCU,L,65,75,27,50,.540,7,20,.350,4,6,.667,5,23,14,8,2,22,18,28,60,.467,4,19,.211,15,22,.682,16,34,11,14,2,15,9,92.9,107.1,69.7,.120,.400,.615,40.4,51.9,11.4,4.9,.610,29.4,21.7,.080,.500,17.6,52.9,.250
8,2012-12-04,,Lipscomb,W,100,66,30,62,.484,15,35,.429,25,40,.625,16,44,18,5,7,7,24,22,56,.393,5,16,.313,17,32,.531,11,31,9,7,2,16,29,135.1,89.2,74.1,.645,.565,.617,58.7,60.0,6.8,17.5,.605,8.0,44.4,.403,.438,18.3,71.8,.304
9,2012-12-13,,Middle Tennessee,W,64,49,27,54,.500,4,16,.250,6,9,.667,10,37,12,5,7,14,13,18,63,.286,3,16,.188,10,14,.714,18,33,8,6,5,11,15,103.2,79.0,62.5,.167,.296,.549,52.9,44.4,8.1,14.9,.537,19.4,40.0,.111,.310,13.6,60.0,.159
10,2012-12-15,@,Kansas,L,60,89,22,64,.344,8,38,.211,8,10,.800,4,29,15,7,2,17,15,33,65,.508,10,21,.476,13,16,.813,7,39,25,10,7,11,14,75.9,112.7,79.2,.156,.594,.436,42.6,68.2,8.9,4.5,.406,19.8,11.1,.125,.585,13.2,78.1,.200
11,2012-12-19,,South Dakota State,W,76,49,29,52,.558,7,15,.467,11,11,1.000,4,42,16,5,6,12,15,17,63,.270,3,21,.143,12,18,.667,10,26,8,6,5,7,12,113.4,73.1,66.9,.212,.288,.664,61.8,55.2,7.5,14.3,.625,17.3,20.0,.212,.294,8.9,79.2,.190
12,2012-12-28,N,Boston University,W,64,48,25,59,.424,6,23,.261,8,10,.800,10,36,13,9,0,15,13,18,52,.346,4,20,.200,8,8,1.000,7,29,8,10,3,16,14,95.5,71.6,66.8,.169,.390,.502,55.4,52.0,13.4,0.0,.475,19.0,31.3,.136,.385,22.3,78.8,.154
13,2012-12-29,N,UCF,L,63,66,25,67,.373,7,26,.269,6,10,.600,13,38,10,7,1,8,21,21,49,.429,9,19,.474,15,27,.556,9,38,12,5,5,13,13,95.5,100.0,66.3,.149,.388,.439,50.0,40.0,10.6,3.3,.425,10.0,31.0,.090,.520,17.4,73.5,.306
14,2013-01-03,@,Jacksonville State,W,73,62,26,50,.520,4,10,.400,17,17,1.000,10,31,16,11,2,16,21,24,51,.471,4,14,.286,10,15,.667,8,20,13,10,4,15,13,112.3,95.4,64.6,.340,.200,.628,60.8,61.5,16.9,5.4,.560,21.6,45.5,.340,.510,20.5,72.4,.196
