G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-10,@,Wyoming,L,65,74,24,60,.400,7,23,.304,10,14,.714,8,37,14,5,2,16,27,20,48,.417,10,21,.476,24,30,.800,3,33,12,5,7,15,19,87.8,100.0,74.5,.233,.383,.488,52.9,58.3,6.8,7.4,.458,19.4,21.1,.167,.521,19.4,90.6,.500
2,2017-11-13,@,Alabama-Birmingham,L,47,89,19,54,.352,7,22,.318,2,6,.333,3,18,10,3,2,17,20,32,63,.508,7,17,.412,18,24,.750,12,42,19,10,1,13,15,64.4,121.9,73.1,.111,.407,.413,30.0,52.6,4.1,4.3,.417,23.0,9.1,.037,.563,14.9,55.6,.286
3,2017-11-16,,Hiwassee,W,94,46,31,55,.564,14,27,.519,18,28,.643,6,38,22,4,2,7,13,18,54,.333,3,15,.200,7,13,.538,4,25,10,4,4,11,20,138.2,67.6,68.2,.509,.491,.688,60.3,71.0,5.9,5.1,.691,9.3,22.2,.327,.361,15.5,88.9,.130
4,2017-11-20,,Alabama State,W,67,50,21,40,.525,10,19,.526,15,20,.750,4,27,11,3,2,17,18,15,45,.333,4,12,.333,16,21,.762,5,19,3,10,1,14,22,106.3,79.4,63.2,.500,.475,.677,58.7,52.4,4.8,6.1,.650,25.6,22.2,.375,.378,20.3,82.1,.356
5,2017-11-21,,Jacksonville State,L (1 OT),75,77,24,49,.490,10,22,.455,17,24,.708,3,18,10,6,3,12,14,30,58,.517,6,12,.500,11,15,.733,11,34,13,8,5,18,21,105.6,108.5,62.9,.490,.449,.621,34.6,41.7,8.5,6.5,.592,16.6,11.5,.347,.569,21.7,57.7,.190
6,2017-11-25,,Tennessee Wesleyan,W,95,60,35,66,.530,11,28,.393,14,16,.875,14,45,23,3,0,16,17,21,63,.333,3,20,.150,15,20,.750,11,29,8,6,2,11,19,128.4,81.1,74.1,.242,.424,.645,60.8,65.7,4.1,0.0,.614,17.9,43.8,.212,.357,13.2,73.8,.238
7,2017-11-28,@,Akron,L,70,75,26,48,.542,5,11,.455,13,21,.619,5,23,13,7,1,16,15,28,53,.528,6,14,.429,13,17,.765,8,29,13,13,2,17,23,100.0,107.1,69.5,.438,.229,.604,44.2,50.0,10.0,2.6,.594,21.6,19.2,.271,.585,21.8,69.2,.245
8,2017-12-02,,UT-Martin,W,66,63,19,52,.365,10,31,.323,18,22,.818,8,33,16,2,0,13,14,22,49,.449,10,23,.435,9,14,.643,2,26,10,7,2,13,23,98.5,94.0,67.1,.423,.596,.528,55.9,84.2,3.0,0.0,.462,17.2,25.0,.346,.551,18.9,92.6,.184
9,2017-12-05,@,Marshall,L,66,70,22,61,.361,7,20,.350,15,17,.882,11,43,8,5,5,19,17,29,64,.453,1,16,.063,11,17,.647,4,28,7,4,11,12,18,83.5,88.6,78.6,.279,.328,.478,60.6,36.4,6.3,10.4,.418,21.6,31.4,.246,.461,14.3,88.9,.172
10,2017-12-10,,Charlotte,W,64,50,22,53,.415,7,24,.292,13,18,.722,8,33,12,9,1,14,11,20,45,.444,7,15,.467,3,5,.600,1,25,10,3,1,19,20,97.0,75.8,66.5,.340,.453,.520,56.9,54.5,13.6,3.3,.481,18.5,25.0,.245,.522,28.6,96.2,.067
11,2017-12-17,@,Tennessee Tech,L,76,82,23,49,.469,7,20,.350,23,30,.767,8,28,14,4,3,19,24,29,61,.475,5,13,.385,19,27,.704,12,28,15,10,3,14,24,101.3,109.3,75.0,.612,.408,.601,50.0,60.9,5.3,6.3,.541,23.1,33.3,.469,.516,15.9,62.5,.311
12,2017-12-21,@,Jacksonville State,W,70,67,25,62,.403,12,32,.375,8,12,.667,8,30,19,3,3,9,11,30,63,.476,2,13,.154,5,10,.500,9,39,17,4,7,9,17,102.9,98.5,68.2,.194,.516,.517,43.5,76.0,4.4,6.0,.500,11.7,21.1,.129,.492,11.7,71.0,.079
13,2017-12-23,,Georgia State,L,48,71,16,53,.302,6,27,.222,10,18,.556,8,28,9,4,1,10,7,32,53,.604,3,14,.214,4,7,.571,2,35,13,9,5,10,18,75.0,110.9,63.9,.340,.509,.390,44.4,56.3,6.3,2.6,.358,14.0,19.5,.189,.632,15.1,90.9,.075
