G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-08,@,Georgia Tech,L,57,88,20,59,.339,6,20,.300,11,15,.733,6,27,9,5,2,12,18,35,69,.507,5,19,.263,13,20,.650,13,46,18,10,5,6,18,79.2,122.2,71.8,.254,.339,.431,37.0,45.0,6.9,4.0,.390,15.4,15.4,.186,.543,7.1,61.8,.188
2,2013-11-12,@,Citadel,L,68,82,29,68,.426,3,17,.176,7,15,.467,15,31,15,4,0,8,15,29,56,.518,11,24,.458,13,16,.813,9,36,16,3,4,15,18,98.6,118.8,68.9,.221,.250,.453,46.3,51.7,5.8,0.0,.449,9.6,35.7,.103,.616,19.1,64.0,.232
3,2013-11-15,@,Wake Forest,L,48,69,20,56,.357,4,11,.364,4,10,.400,4,24,7,4,2,9,15,25,63,.397,8,27,.296,11,16,.688,13,46,15,6,8,7,15,73.8,106.2,65.2,.179,.196,.395,34.3,35.0,6.2,5.6,.393,12.9,10.8,.071,.460,9.0,60.6,.175
4,2013-11-18,,Toccoa Falls,W,86,76,29,74,.392,13,26,.500,15,24,.625,20,48,19,3,10,10,14,31,67,.463,7,22,.318,7,11,.636,5,35,8,5,0,10,15,113.2,100.0,76.3,.324,.351,.504,57.8,65.5,3.9,22.2,.480,10.5,40.0,.203,.515,12.2,84.8,.104
5,2013-11-21,@,Old Dominion,L,51,69,19,46,.413,4,11,.364,9,12,.750,3,26,12,4,3,14,20,25,57,.439,3,13,.231,16,26,.615,9,33,9,7,3,5,14,79.7,107.8,64.0,.261,.239,.493,44.1,63.2,6.3,6.8,.457,21.3,11.1,.196,.465,6.7,71.9,.281
6,2013-11-23,@,West Virginia,L,55,88,19,48,.396,7,20,.350,10,18,.556,1,25,9,2,2,19,21,31,63,.492,11,25,.440,15,20,.750,8,37,18,8,1,9,17,74.3,118.9,74.0,.375,.417,.486,40.3,47.4,2.7,5.3,.469,25.1,3.3,.208,.579,11.0,75.0,.238
7,2013-11-26,N,Bowling Green State,L,45,67,15,49,.306,5,13,.385,10,19,.526,10,27,11,9,0,13,13,29,51,.569,2,9,.222,7,11,.636,4,32,17,7,3,12,17,71.4,106.3,62.6,.388,.265,.388,45.8,73.3,14.3,0.0,.357,18.3,26.3,.204,.588,17.6,81.0,.137
8,2013-11-27,N,Georgia Southern,L,66,76,25,51,.490,12,25,.480,4,7,.571,2,22,19,5,0,15,20,26,54,.481,11,30,.367,13,19,.684,12,37,12,7,0,14,13,100.0,115.2,66.2,.137,.490,.607,37.3,76.0,7.6,0.0,.608,21.6,7.4,.078,.583,18.2,62.5,.241
9,2013-12-03,@,UNC Greensboro,W,87,66,29,46,.630,8,14,.571,21,34,.618,3,33,17,7,2,14,15,24,68,.353,10,26,.385,8,16,.500,16,37,14,5,2,15,26,117.6,89.2,73.9,.739,.304,.700,47.1,58.6,9.5,4.8,.717,18.4,12.5,.457,.426,16.6,65.2,.118
10,2013-12-05,,Montreat,W,91,58,36,67,.537,6,19,.316,13,21,.619,10,42,19,8,4,7,16,22,58,.379,2,7,.286,12,16,.750,7,30,12,4,1,15,17,123.0,78.4,73.8,.313,.284,.591,58.3,52.8,10.8,7.8,.582,8.3,30.3,.194,.397,18.6,82.1,.207
