G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,@,UC-Davis,W (1 OT),79,71,34,77,.442,7,23,.304,4,9,.444,12,41,13,7,1,9,21,26,61,.426,4,13,.308,15,31,.484,11,43,13,5,3,12,14,101.3,91.0,68.9,.117,.299,.486,48.8,38.2,9.0,2.1,.487,10.0,27.3,.052,.459,13.7,72.5,.246
2,2015-11-15,@,Illinois,L,74,80,27,61,.443,11,27,.407,9,10,.900,4,29,12,5,2,15,23,28,57,.491,7,17,.412,17,27,.630,7,32,15,7,4,11,17,98.7,106.7,75.3,.164,.443,.563,47.5,44.4,6.7,5.0,.533,18.6,13.8,.148,.553,13.6,78.1,.298
3,2015-11-18,,Valley City State,W,69,49,24,56,.429,4,15,.267,17,21,.810,7,30,9,13,2,7,11,20,50,.400,5,13,.385,4,7,.571,5,29,10,4,5,20,21,103.0,73.1,67.2,.375,.268,.523,50.8,37.5,19.4,5.4,.464,9.6,22.6,.304,.450,27.3,82.1,.080
4,2015-11-25,,Montana,W,73,53,23,54,.426,4,17,.235,23,34,.676,9,27,9,11,5,7,16,21,46,.457,3,13,.231,8,16,.500,6,32,9,3,4,17,29,110.6,80.3,66.4,.630,.315,.520,45.8,39.1,16.7,15.2,.463,9.1,25.7,.426,.489,24.1,75.0,.174
5,2015-11-28,,North Carolina A&T,W,77,56,25,54,.463,8,31,.258,19,26,.731,7,29,17,7,4,8,12,19,50,.380,5,14,.357,13,19,.684,8,32,8,5,3,16,23,114.9,83.6,66.9,.481,.574,.580,47.5,68.0,10.4,11.1,.537,10.8,22.6,.352,.430,21.3,73.3,.260
6,2015-12-01,@,Iowa State,L,64,84,22,61,.361,6,23,.261,14,19,.737,9,36,8,8,1,12,12,35,70,.500,7,27,.259,7,11,.636,10,40,18,8,5,9,14,86.5,113.5,73.6,.311,.377,.457,47.4,36.4,10.8,2.3,.410,14.6,23.1,.230,.550,10.7,73.0,.100
7,2015-12-04,@,Arkansas State,W,74,73,25,60,.417,8,24,.333,16,26,.615,9,29,8,11,1,9,21,26,56,.464,4,13,.308,17,19,.895,10,40,15,4,6,17,21,102.8,101.4,72.2,.433,.400,.511,42.0,32.0,15.3,2.3,.483,11.1,23.1,.267,.500,20.7,66.7,.304
8,2015-12-06,@,Southern Miss,L,62,74,21,56,.375,8,27,.296,12,16,.750,12,28,10,5,2,10,18,24,47,.511,8,15,.533,18,23,.783,7,32,16,3,0,14,15,98.4,117.5,63.3,.286,.482,.487,46.7,47.6,7.9,6.3,.446,13.6,32.4,.214,.596,19.5,69.6,.383
9,2015-12-11,@,North Dakota,W,69,67,23,48,.479,9,21,.429,14,31,.452,5,35,15,5,5,12,20,25,58,.431,5,17,.294,12,22,.545,6,29,10,9,3,9,24,97.2,94.4,70.6,.646,.438,.550,54.7,65.2,7.0,12.2,.573,16.1,17.9,.292,.474,11.6,83.3,.207
10,2015-12-16,,Montana State,W,73,64,28,60,.467,6,15,.400,11,18,.611,10,34,11,5,8,8,12,24,60,.400,8,22,.364,8,8,1.000,8,29,13,3,3,10,19,110.6,97.0,66.2,.300,.250,.532,54.0,39.3,7.6,21.1,.517,10.5,32.3,.183,.467,13.6,75.0,.133
11,2015-12-21,N,Idaho State,W,67,62,24,59,.407,6,20,.300,13,25,.520,11,42,14,13,5,13,11,24,62,.387,6,22,.273,8,9,.889,5,33,15,8,0,16,20,89.3,82.7,75.1,.424,.339,.473,56.0,58.3,17.3,12.5,.458,15.5,28.2,.220,.435,19.4,86.1,.129
12,2015-12-22,N,Texas-Rio Grande Valley,W,68,50,26,62,.419,6,22,.273,10,11,.909,9,36,12,6,2,6,15,18,51,.353,3,12,.250,11,16,.688,8,31,12,4,4,13,13,106.3,78.1,63.9,.177,.355,.506,53.7,46.2,9.4,5.1,.468,8.2,28.1,.161,.382,18.2,77.1,.216
13,2015-12-23,@,Utah State,L,62,76,24,61,.393,7,22,.318,7,10,.700,6,24,14,6,2,7,17,26,48,.542,6,14,.429,18,24,.750,5,34,15,2,3,14,12,91.2,111.8,67.6,.164,.361,.471,41.4,58.3,8.8,5.9,.451,9.6,17.1,.115,.604,19.1,78.3,.375
14,2015-12-30,,Northland,W,105,47,44,74,.595,6,17,.353,11,19,.579,23,55,22,4,2,8,16,17,55,.309,6,23,.261,7,12,.583,3,14,9,4,2,11,21,154.4,69.1,68.4,.257,.230,.632,79.7,50.0,5.9,6.3,.635,8.8,67.6,.149,.364,15.3,91.4,.127
15,2016-01-03,,Denver,W,75,49,29,47,.617,8,12,.667,9,12,.750,8,26,13,6,0,14,13,18,38,.474,3,15,.200,10,15,.667,3,13,10,4,2,13,12,131.6,86.0,56.9,.255,.255,.712,66.7,44.8,10.5,0.0,.702,21.0,44.4,.191,.513,22.4,85.7,.263
16,2016-01-07,,Omaha,L,82,91,29,60,.483,8,21,.381,16,18,.889,7,27,15,3,4,15,22,33,61,.541,2,10,.200,23,31,.742,9,29,12,10,2,8,15,107.9,119.7,75.6,.300,.350,.598,48.2,51.7,3.9,7.8,.550,18.0,25.9,.267,.557,9.6,69.0,.377
17,2016-01-09,@,Oral Roberts,L,65,66,25,59,.424,5,18,.278,10,12,.833,14,36,8,5,2,14,16,26,57,.456,5,16,.313,9,16,.563,10,26,13,3,4,9,16,101.6,103.1,64.2,.203,.305,.502,58.1,32.0,7.8,4.9,.466,17.8,46.7,.169,.500,12.2,68.8,.158
18,2016-01-13,,South Dakota,W,66,65,21,51,.412,10,22,.455,14,18,.778,12,38,9,4,4,16,14,27,60,.450,5,12,.417,6,9,.667,6,26,19,8,1,11,18,100.0,98.5,66.4,.353,.431,.554,59.4,42.9,6.1,8.3,.510,21.2,37.5,.275,.492,14.6,81.3,.100
19,2016-01-16,,South Dakota State,W,68,57,22,50,.440,7,19,.368,17,24,.708,6,40,13,2,3,10,22,19,66,.288,6,32,.188,13,23,.565,15,39,8,5,1,6,20,101.5,85.1,66.7,.480,.380,.554,50.6,59.1,3.0,8.8,.510,14.0,20.0,.340,.333,7.2,69.4,.197
20,2016-01-21,@,Purdue-Fort Wayne,L,74,79,29,63,.460,10,22,.455,6,10,.600,5,35,11,5,4,10,18,28,66,.424,7,23,.304,16,22,.727,7,39,15,5,4,8,15,98.7,105.3,75.1,.159,.349,.546,47.3,37.9,6.7,9.3,.540,12.9,13.5,.095,.477,9.5,81.1,.242
21,2016-01-23,@,Western Illinois,W,65,52,21,54,.389,4,13,.308,19,24,.792,6,37,7,6,4,4,19,17,49,.347,3,12,.250,15,19,.789,4,32,7,3,4,11,19,101.6,81.3,64.2,.444,.241,.497,53.6,33.3,9.4,10.8,.426,5.8,17.6,.352,.378,15.9,88.6,.306
22,2016-01-31,@,IUPUI,L,72,73,28,54,.519,8,16,.500,8,18,.444,9,37,10,4,6,10,14,28,61,.459,6,13,.462,11,15,.733,6,28,8,8,2,7,19,109.1,110.6,66.3,.333,.296,.576,56.9,35.7,6.1,12.5,.593,13.8,29.0,.148,.508,9.3,82.4,.180
23,2016-02-04,,Oral Roberts,W,67,63,25,49,.510,7,18,.389,10,15,.667,9,26,10,5,1,10,8,27,55,.491,5,14,.357,4,4,1.000,8,26,9,7,3,8,16,117.5,110.5,57.0,.306,.367,.597,50.0,40.0,8.8,2.4,.582,15.1,33.3,.204,.536,12.3,68.0,.073
24,2016-02-06,,Purdue-Fort Wayne,W,62,46,24,57,.421,8,22,.364,6,10,.600,9,40,13,7,5,7,9,16,57,.281,7,25,.280,7,9,.778,8,30,7,4,2,11,8,100.0,74.2,62.0,.175,.386,.502,57.1,54.2,11.3,15.6,.491,10.2,29.0,.105,.342,15.2,79.5,.123
25,2016-02-11,@,South Dakota,L,58,72,21,54,.389,3,13,.231,13,20,.650,7,30,5,3,4,12,15,25,59,.424,5,14,.357,17,19,.895,8,35,11,5,4,8,15,85.3,105.9,68.3,.370,.241,.457,46.2,23.8,4.4,8.9,.417,15.9,20.6,.241,.466,10.5,74.2,.288
26,2016-02-13,@,Omaha,L,69,76,27,51,.529,7,17,.412,8,15,.533,4,28,11,3,7,17,14,29,61,.475,5,16,.313,13,17,.765,4,26,13,10,1,8,16,95.8,105.6,72.1,.294,.333,.594,51.9,40.7,4.2,15.6,.598,22.6,15.4,.157,.516,10.4,85.7,.213
27,2016-02-17,,Western Illinois,W,63,54,20,47,.426,6,14,.429,17,24,.708,7,27,7,9,2,9,17,18,42,.429,6,14,.429,12,17,.706,1,25,9,5,3,13,23,103.3,88.5,61.2,.511,.298,.539,51.9,35.0,14.8,7.1,.489,13.4,22.6,.362,.500,20.6,95.2,.286
28,2016-02-20,,IUPUI,W,63,59,21,50,.420,3,18,.167,18,27,.667,8,33,10,6,5,9,8,23,64,.359,4,18,.222,9,10,.900,11,34,7,3,4,10,23,95.5,89.4,65.8,.540,.360,.501,49.3,47.6,9.1,10.9,.450,12.5,25.8,.360,.391,12.7,69.4,.141
29,2016-02-25,@,South Dakota State,L,59,71,20,50,.400,5,21,.238,14,21,.667,6,28,5,5,4,9,23,22,53,.415,8,23,.348,19,23,.826,8,34,8,2,0,8,17,93.7,112.7,63.5,.420,.420,.492,45.2,25.0,7.9,13.3,.450,13.0,18.8,.280,.491,11.1,73.3,.358
30,2016-02-27,@,Denver,L,59,70,20,44,.455,4,15,.267,15,20,.750,5,19,7,3,7,12,18,22,42,.524,10,17,.588,16,21,.762,7,27,12,8,3,11,20,101.7,120.7,58.2,.455,.341,.551,41.3,35.0,5.2,28.0,.500,18.3,20.0,.341,.643,17.5,66.7,.381
31,2016-03-06,N,IUPUI,W,60,45,19,55,.345,4,17,.235,18,24,.750,11,43,6,8,4,6,15,15,51,.294,1,12,.083,14,19,.737,5,33,6,5,2,9,21,95.2,71.4,62.7,.436,.309,.452,56.6,31.6,12.7,10.3,.382,8.3,28.2,.327,.304,13.0,86.5,.275
32,2016-03-07,N,Purdue-Fort Wayne,W,69,68,25,50,.500,7,16,.438,12,17,.706,4,32,11,6,5,13,15,24,62,.387,14,35,.400,6,13,.462,12,31,14,9,2,11,18,103.0,101.5,67.1,.340,.320,.594,50.8,44.0,9.0,18.5,.570,18.3,17.4,.240,.500,13.9,70.0,.097
33,2016-03-08,N,South Dakota State,L,59,67,21,49,.429,4,12,.333,13,15,.867,4,26,2,2,4,8,18,22,55,.400,6,17,.353,17,22,.773,13,37,9,4,4,7,15,98.3,111.7,59.8,.306,.245,.526,41.3,9.5,3.3,10.5,.469,12.5,14.3,.265,.455,9.7,62.9,.309
