G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-15,,Colgate,W,57,52,19,53,.358,3,13,.231,16,19,.842,8,34,12,6,6,8,13,20,55,.364,4,21,.190,8,10,.800,7,30,15,4,0,13,18,89.1,81.3,63.9,.358,.245,.459,53.1,63.2,9.4,17.6,.387,11.4,25.8,.302,.400,17.9,78.8,.145
2,2014-11-18,@,Quinnipiac,W,60,58,22,62,.355,5,26,.192,11,20,.550,8,33,10,5,4,9,22,18,63,.286,1,7,.143,21,25,.840,16,53,11,2,5,16,20,81.1,78.4,73.7,.323,.419,.420,38.4,45.5,6.8,7.1,.395,11.2,17.8,.177,.294,17.6,61.0,.333
3,2014-11-22,,St. Peter's,W,59,50,17,59,.288,4,17,.235,21,27,.778,14,38,9,6,4,11,26,15,47,.319,3,11,.273,17,24,.708,10,32,5,8,4,15,23,89.4,75.8,66.1,.458,.288,.411,54.3,52.9,9.1,11.1,.322,13.3,38.9,.356,.351,20.4,70.6,.362
4,2014-11-25,,St. Francis (NY),W,73,60,27,58,.466,4,11,.364,15,25,.600,13,39,16,10,2,18,13,24,68,.353,5,15,.333,7,10,.700,12,35,9,12,4,16,16,96.1,78.9,75.8,.431,.190,.522,52.7,59.3,13.2,3.8,.500,20.5,36.1,.259,.390,18.0,68.4,.103
5,2014-11-28,N,Virginia,L,56,64,18,45,.400,4,14,.286,16,25,.640,6,19,7,8,0,13,21,22,46,.478,3,7,.429,17,22,.773,10,33,11,8,4,12,23,91.8,104.9,61.2,.556,.311,.492,36.5,38.9,13.1,0.0,.444,18.6,20.7,.356,.511,17.5,56.5,.370
6,2014-11-29,N,Vanderbilt,L,55,68,22,51,.431,4,14,.286,7,11,.636,10,24,11,3,0,10,19,26,48,.542,4,11,.364,12,16,.750,7,30,14,5,0,6,13,100.0,123.6,55.4,.216,.275,.489,44.4,50.0,5.5,0.0,.471,15.1,30.3,.137,.583,9.7,66.7,.250
7,2014-12-03,,Villanova,L,70,84,20,46,.435,4,15,.267,26,30,.867,7,20,13,4,3,12,19,30,53,.566,7,14,.500,17,21,.810,6,24,20,9,4,9,20,106.1,127.3,65.6,.652,.326,.581,45.5,65.0,6.1,7.7,.478,16.6,28.0,.565,.632,12.5,68.4,.321
8,2014-12-06,N,Temple,L,57,58,21,49,.429,3,10,.300,12,19,.632,8,32,9,5,5,13,16,17,49,.347,6,11,.545,18,20,.900,7,27,14,9,3,10,15,91.9,93.5,62.3,.388,.204,.491,54.2,42.9,8.1,13.2,.459,18.3,28.6,.245,.408,14.6,77.4,.367
9,2014-12-13,@,Drexel,W,65,55,25,59,.424,7,21,.333,8,15,.533,11,38,13,6,5,12,20,20,51,.392,4,11,.364,11,17,.647,8,33,7,4,3,16,17,97.0,82.1,67.1,.254,.356,.491,53.5,52.0,9.0,12.5,.483,15.4,30.6,.136,.431,21.3,77.1,.216
10,2014-12-16,,American,L (1 OT),66,68,25,52,.481,5,12,.417,11,12,.917,10,34,15,8,4,23,19,23,46,.500,6,15,.400,16,23,.696,1,18,17,11,4,14,11,94.3,97.1,62.5,.231,.231,.572,65.4,60.0,11.4,12.9,.529,28.5,37.0,.212,.565,19.7,96.0,.348
11,2014-12-20,@,Towson,W,67,53,19,51,.373,4,11,.364,25,30,.833,12,32,9,11,5,9,22,15,46,.326,0,14,.000,23,31,.742,14,33,4,2,4,16,26,108.1,85.5,62.5,.588,.216,.513,49.2,47.4,17.7,15.6,.412,12.1,38.7,.490,.326,20.9,58.8,.500
12,2014-12-23,@,Hofstra,W,83,74,34,58,.586,9,18,.500,6,13,.462,4,29,19,3,4,10,13,28,68,.412,6,21,.286,12,16,.750,12,33,19,5,3,6,14,118.6,105.7,69.9,.224,.310,.647,46.8,55.9,4.3,8.5,.664,13.5,16.0,.103,.456,7.4,67.6,.176
13,2014-12-30,,Penn,W,84,67,33,61,.541,6,15,.400,12,15,.800,15,32,18,10,6,17,15,26,50,.520,4,9,.444,11,16,.688,7,20,12,10,1,19,17,120.0,95.7,69.9,.246,.246,.617,61.5,54.5,14.3,14.6,.590,20.0,53.6,.197,.560,24.8,70.8,.220
14,2015-01-03,@,George Mason,L,62,70,24,50,.480,4,14,.286,10,19,.526,8,21,8,6,3,13,22,23,40,.575,4,6,.667,20,29,.690,8,29,12,7,1,17,17,98.4,111.1,63.4,.380,.280,.525,42.0,33.3,9.5,8.8,.520,18.0,27.6,.200,.625,24.0,61.9,.500
15,2015-01-07,,UMass,L,65,71,25,64,.391,2,10,.200,13,20,.650,14,30,12,7,7,9,15,27,52,.519,6,13,.462,11,16,.688,6,33,15,5,5,14,19,95.6,104.4,68.1,.313,.156,.442,47.6,48.0,10.3,17.9,.406,10.9,34.1,.203,.577,19.0,72.7,.212
16,2015-01-10,,George Washington,W,63,50,21,47,.447,6,14,.429,15,20,.750,10,24,13,10,5,14,20,15,38,.395,5,11,.455,15,21,.714,9,25,7,7,2,19,14,106.8,84.7,59.2,.426,.298,.558,49.0,61.9,16.9,18.5,.511,19.9,38.5,.319,.461,28.4,60.9,.395
17,2015-01-14,@,Dayton,L,50,61,19,48,.396,4,10,.400,8,10,.800,4,27,12,1,4,14,18,23,48,.479,6,16,.375,9,16,.563,5,29,13,7,4,10,10,80.6,98.4,61.7,.208,.208,.474,48.2,63.2,1.6,12.5,.438,21.0,14.3,.167,.542,15.2,82.1,.188
18,2015-01-17,,Fordham,W,60,49,18,44,.409,5,17,.294,19,29,.655,5,32,12,6,1,13,14,19,60,.317,3,26,.115,8,12,.667,11,33,5,3,0,11,22,90.9,74.2,65.7,.659,.386,.519,49.2,66.7,9.1,2.9,.466,18.4,18.5,.432,.342,14.3,71.1,.133
