G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,@,SIU-Edwardsville,W,70,55,21,51,.412,7,20,.350,21,29,.724,6,34,14,2,2,13,19,19,53,.358,3,20,.150,14,20,.700,4,28,10,7,4,16,22,95.9,75.3,73.1,.569,.392,.540,54.8,66.7,2.7,6.1,.480,16.7,20.0,.412,.387,20.4,87.5,.264
2,2010-11-16,@,Xavier,L (1 OT),66,76,23,60,.383,10,24,.417,10,17,.588,7,27,19,5,1,18,24,25,60,.417,3,14,.214,23,33,.697,15,43,14,11,4,13,16,86.8,100.0,67.9,.283,.400,.485,38.6,82.6,6.6,2.2,.467,20.9,20.0,.167,.442,14.7,57.1,.383
3,2010-11-20,@,Cincinnati,L,59,65,22,51,.431,7,19,.368,8,9,.889,7,23,13,12,2,15,22,23,47,.489,3,17,.176,16,29,.552,12,27,12,9,3,15,14,92.2,101.6,63.5,.176,.373,.534,46.0,59.1,18.8,6.7,.500,21.3,31.8,.157,.521,19.8,57.1,.340
4,2010-11-23,@,North Dakota,W,71,61,20,50,.400,8,20,.400,23,29,.793,6,30,12,8,0,13,21,20,52,.385,6,19,.316,15,24,.625,11,37,8,9,4,16,24,101.4,87.1,69.6,.580,.400,.557,44.8,60.0,11.4,0.0,.480,16.9,18.8,.460,.442,20.2,68.6,.288
5,2010-11-27,,Judson,W,105,65,37,74,.500,12,30,.400,19,23,.826,13,40,21,13,10,10,20,20,54,.370,10,22,.455,15,22,.682,7,29,12,2,3,23,19,129.6,80.2,81.2,.311,.405,.618,58.0,56.8,16.0,31.3,.581,10.5,37.1,.257,.463,26.3,79.4,.278
6,2010-12-02,,UMKC,W (1 OT),76,72,22,47,.468,8,17,.471,24,36,.667,2,28,13,4,3,10,19,22,57,.386,9,25,.360,19,26,.731,7,34,10,7,2,15,28,101.3,96.0,66.4,.766,.362,.593,45.2,59.1,5.3,9.4,.553,13.5,6.9,.511,.465,17.8,78.8,.333
7,2010-12-04,,Southern Utah,W,76,66,25,61,.410,5,18,.278,21,27,.778,9,30,12,3,3,6,20,27,46,.587,2,8,.250,10,15,.667,2,27,15,2,5,15,26,111.8,97.1,68.5,.443,.295,.515,52.6,48.0,4.4,7.9,.451,7.5,26.5,.344,.609,22.0,91.3,.217
8,2010-12-08,,Toledo,W,78,65,27,55,.491,11,27,.407,13,15,.867,6,24,17,5,8,9,21,21,45,.467,4,9,.444,19,23,.826,5,25,9,4,2,19,19,114.7,95.6,67.5,.273,.491,.628,49.0,63.0,7.4,22.2,.591,12.7,23.1,.236,.511,25.4,78.3,.422
9,2010-12-11,,UT-Martin,W,85,61,30,52,.577,9,19,.474,16,21,.762,4,26,22,3,4,11,20,23,51,.451,2,7,.286,13,19,.684,7,26,5,4,2,14,21,125.0,89.7,68.0,.404,.365,.686,50.0,73.3,4.4,9.1,.663,15.1,17.4,.308,.471,18.9,75.9,.255
10,2010-12-18,@,Valparaiso,L,47,63,13,50,.260,3,14,.214,18,24,.750,11,29,3,1,2,15,21,23,49,.469,2,12,.167,15,19,.789,6,31,14,6,5,14,22,71.2,95.5,65.7,.480,.280,.383,48.3,23.1,1.5,5.4,.290,19.6,30.6,.360,.490,19.4,75.0,.306
