G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-15,,Maine,W,99,57,41,57,.719,8,16,.500,9,16,.563,3,29,29,8,3,12,19,21,54,.389,5,21,.238,10,14,.714,4,20,11,5,1,18,20,133.8,77.0,74.1,.281,.281,.766,59.2,70.7,10.8,9.1,.789,15.7,15.8,.158,.435,22.9,86.7,.185
2,2014-11-18,,Chattanooga,W,70,48,22,53,.415,5,13,.385,21,34,.618,10,33,11,7,1,11,16,16,47,.340,6,20,.300,10,16,.625,5,27,9,2,4,19,26,101.4,69.6,69.4,.642,.245,.506,55.0,50.0,10.1,3.7,.462,13.7,31.3,.396,.404,25.8,82.1,.213
3,2014-11-22,,Loyola (MD),W,80,39,30,56,.536,9,16,.563,11,17,.647,8,33,17,11,6,10,10,15,51,.294,4,16,.250,5,11,.455,8,27,5,6,3,20,16,119.4,58.2,67.2,.304,.286,.624,55.0,56.7,16.4,17.1,.616,13.5,29.6,.196,.333,26.2,75.8,.098
4,2014-11-26,N,UNC,W,74,66,22,72,.306,9,28,.321,21,29,.724,22,48,11,8,1,19,24,22,57,.386,4,16,.250,18,32,.563,12,35,14,9,10,19,24,91.4,81.5,81.0,.403,.389,.431,57.8,50.0,9.9,2.4,.368,18.1,48.9,.292,.421,20.8,68.4,.316
5,2014-11-27,N,Oklahoma,L,46,59,14,59,.237,4,23,.174,14,21,.667,10,28,6,9,2,10,23,20,44,.455,2,17,.118,17,22,.773,4,38,8,5,3,15,20,68.7,88.1,67.2,.356,.390,.333,42.4,42.9,13.4,7.4,.271,12.7,22.7,.237,.477,21.6,81.8,.386
6,2014-11-28,N,Georgetown,W,64,58,22,50,.440,4,14,.286,16,21,.762,6,23,8,5,3,10,20,22,53,.415,4,13,.308,10,19,.526,11,31,11,4,4,14,20,98.5,89.2,64.5,.420,.280,.534,42.6,36.4,7.7,7.5,.480,14.3,23.1,.320,.453,18.4,60.7,.189
7,2014-12-03,@,Indiana State,W,77,54,28,52,.538,6,14,.429,15,24,.625,10,37,12,11,1,11,20,18,48,.375,6,24,.250,12,22,.545,6,23,12,4,1,16,21,116.7,81.8,66.4,.462,.269,.607,61.7,42.9,16.7,4.2,.596,14.8,37.0,.288,.438,21.5,81.8,.250
8,2014-12-06,,Northwestern,W,65,56,24,49,.490,1,5,.200,16,28,.571,9,32,6,6,6,9,12,22,54,.407,6,18,.333,6,7,.857,5,27,14,2,0,12,26,103.2,88.9,63.3,.571,.102,.522,54.2,25.0,9.5,16.7,.500,12.6,29.0,.327,.463,17.3,82.1,.111
9,2014-12-08,,Kennesaw State,W,93,51,29,49,.592,7,18,.389,28,39,.718,7,27,18,17,3,10,14,19,47,.404,4,17,.235,9,14,.643,8,23,9,6,3,21,24,134.8,73.9,68.6,.796,.367,.689,54.0,62.1,24.6,10.0,.663,12.9,31.8,.571,.447,28.1,71.4,.191
10,2014-12-14,@,Tennessee,L,55,67,18,54,.333,10,29,.345,9,15,.600,15,36,11,3,2,14,18,25,50,.500,3,10,.300,14,21,.667,7,30,8,10,4,7,19,91.7,111.7,60.1,.278,.537,.450,54.5,61.1,5.0,5.0,.426,18.6,39.5,.167,.530,10.5,75.0,.280
