G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-17,,Saint Joseph's (IN),W,84,43,33,70,.471,6,23,.261,12,19,.632,17,54,21,3,11,12,22,11,53,.208,4,15,.267,17,27,.630,5,28,8,4,2,13,22,113.5,58.1,73.9,.271,.329,.531,65.9,63.6,4.1,28.9,.514,13.2,42.5,.171,.245,16.5,88.1,.321
2,2015-11-20,,Detroit,W,95,79,33,67,.493,9,22,.409,20,28,.714,14,43,18,5,8,10,21,28,66,.424,6,19,.316,17,25,.680,9,30,14,5,6,8,22,123.4,102.6,76.6,.418,.328,.592,58.9,54.5,6.5,17.0,.560,11.1,40.0,.299,.470,9.3,76.3,.258
3,2015-11-25,,Cornell,W,93,49,33,64,.516,10,21,.476,17,19,.895,12,44,25,5,3,8,15,18,61,.295,6,20,.300,7,14,.500,11,27,10,3,2,14,17,132.9,70.0,69.8,.297,.328,.637,62.0,75.8,7.1,7.3,.594,9.9,42.9,.266,.344,17.1,74.4,.115
4,2015-11-28,,Kent State,W,85,76,31,55,.564,10,16,.625,13,14,.929,4,23,26,2,3,10,15,29,64,.453,6,20,.300,12,14,.857,13,30,16,5,1,7,12,128.8,115.2,66.2,.255,.291,.689,43.4,83.9,3.0,6.8,.655,14.0,19.0,.236,.500,9.0,59.4,.188
5,2015-12-01,,Purdue,L,59,72,20,57,.351,4,19,.211,15,20,.750,12,32,14,5,4,10,21,24,55,.436,11,28,.393,13,18,.722,12,36,19,5,0,12,20,92.2,112.5,63.7,.351,.333,.444,47.1,70.0,7.8,14.8,.386,13.1,33.3,.263,.536,15.9,62.5,.236
6,2015-12-04,N,Duquesne,W,96,75,31,56,.554,10,19,.526,24,28,.857,10,39,22,4,3,11,17,28,65,.431,7,20,.350,12,23,.522,12,27,12,8,2,8,20,135.2,105.6,71.1,.500,.339,.693,59.1,71.0,5.6,6.7,.643,13.7,40.0,.429,.485,9.5,70.7,.185
7,2015-12-06,,Central Arkansas,W,100,47,37,68,.544,9,19,.474,17,25,.680,12,47,29,6,6,10,19,19,60,.317,1,12,.083,8,23,.348,10,31,6,6,5,15,18,129.9,61.0,76.9,.368,.279,.626,60.3,78.4,7.8,12.5,.610,11.1,36.4,.250,.325,17.5,77.8,.133
8,2015-12-11,,Eastern Washington,W,84,51,28,56,.500,6,14,.429,22,27,.815,12,38,15,5,3,12,12,19,51,.373,7,23,.304,6,10,.600,4,18,8,5,1,14,18,125.4,76.1,67.3,.482,.250,.610,67.9,53.6,7.5,10.7,.554,14.8,46.2,.393,.441,20.1,86.7,.118
9,2015-12-13,,Morehead State,W,72,62,21,46,.457,1,13,.077,29,36,.806,8,34,12,5,5,14,13,24,57,.421,3,12,.250,11,15,.733,6,24,13,7,3,10,25,104.3,89.9,68.6,.783,.283,.571,58.6,57.1,7.2,11.1,.467,18.2,30.8,.630,.447,13.5,81.3,.193
10,2015-12-20,N,Davidson,W,94,69,36,66,.545,9,20,.450,13,14,.929,12,47,21,6,7,13,24,24,69,.348,6,30,.200,15,26,.577,13,28,10,3,1,8,14,125.3,92.0,75.0,.212,.303,.647,62.7,58.3,8.0,17.9,.614,15.2,44.4,.197,.391,9.0,72.9,.217
