G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,@,Louisville,L,47,78,16,57,.281,4,15,.267,11,20,.550,10,28,6,7,2,12,18,30,63,.476,3,15,.200,15,27,.556,18,51,15,10,10,12,17,68.1,113.0,69.2,.351,.263,.353,35.4,37.5,10.1,4.2,.316,15.3,23.3,.193,.500,13.7,50.0,.238
2,2016-11-14,,Alcorn State,W,82,59,27,48,.563,6,15,.400,22,30,.733,6,31,17,7,2,12,14,22,59,.373,5,24,.208,10,15,.667,12,31,11,6,4,15,24,118.8,85.5,68.7,.625,.313,.659,50.0,63.0,10.1,5.7,.625,16.2,24.0,.458,.415,18.5,67.6,.169
3,2016-11-19,,Morehead State,W,69,56,26,42,.619,3,6,.500,14,27,.519,10,29,11,4,3,14,16,21,49,.429,4,11,.364,10,17,.588,8,20,13,6,1,10,28,116.9,94.9,59.0,.643,.143,.629,59.2,42.3,6.8,7.9,.655,20.3,45.5,.333,.469,14.9,70.4,.204
4,2016-11-25,N,Toledo,L (2 OT),79,83,28,70,.400,2,8,.250,21,26,.808,8,38,15,12,4,9,30,26,58,.448,8,23,.348,23,32,.719,7,41,15,2,4,18,22,94.0,98.8,67.0,.371,.114,.480,48.1,53.6,14.3,11.4,.414,9.9,19.0,.300,.517,19.7,81.1,.397
5,2016-11-26,N,UNC Wilmington,L,62,65,26,53,.491,1,1,1.000,9,15,.600,9,31,11,4,2,17,21,21,51,.412,10,25,.400,13,20,.650,10,31,8,5,4,17,19,91.2,95.6,67.8,.283,.019,.516,50.0,42.3,5.9,7.7,.500,22.0,30.0,.170,.510,21.9,68.8,.255
6,2016-11-27,N,Middle Tennessee,L,55,66,17,40,.425,3,10,.300,18,27,.667,4,28,8,3,2,17,22,25,52,.481,5,14,.357,11,17,.647,5,25,14,7,3,9,19,84.6,101.5,65.0,.675,.250,.521,52.8,47.1,4.6,5.3,.463,24.3,16.7,.450,.529,13.0,82.8,.212
7,2016-11-30,,Wabash,W,83,39,31,65,.477,5,15,.333,16,20,.800,12,43,19,9,9,5,20,12,54,.222,4,27,.148,11,19,.579,13,35,6,0,6,16,18,123.9,58.2,66.8,.308,.231,.557,55.1,61.3,13.4,33.3,.515,6.3,35.3,.246,.259,20.2,70.5,.204
8,2016-12-03,,Boise State,W,72,67,24,52,.462,3,7,.429,21,24,.875,4,30,15,7,4,12,26,21,57,.368,7,23,.304,18,25,.720,9,32,12,5,3,14,21,98.6,91.8,72.6,.462,.135,.568,48.4,62.5,9.6,11.8,.490,15.9,14.8,.404,.430,16.9,74.3,.316
9,2016-12-06,,Bowling Green State,W,69,66,24,49,.490,2,6,.333,19,26,.731,5,28,11,7,4,8,24,19,45,.422,7,18,.389,21,31,.677,5,27,9,3,3,14,23,103.0,98.5,66.5,.531,.122,.562,50.9,45.8,10.4,14.8,.510,11.5,18.5,.388,.500,19.0,82.1,.467
10,2016-12-10,,Murray State,W,78,46,26,56,.464,8,14,.571,18,24,.750,8,35,14,9,6,9,18,15,54,.278,5,26,.192,11,16,.688,8,33,9,3,2,16,23,113.0,66.7,69.0,.429,.250,.579,51.5,53.8,13.0,21.4,.536,11.8,24.2,.321,.324,20.6,77.1,.204
11,2016-12-14,,Norfolk State,W,85,66,26,48,.542,6,12,.500,27,39,.692,6,32,16,3,1,10,19,22,53,.415,11,29,.379,11,17,.647,4,23,9,4,6,13,29,121.4,94.3,70.3,.813,.250,.639,58.2,61.5,4.3,4.2,.604,13.1,24.0,.563,.519,17.5,86.7,.208
12,2016-12-17,@,Austin Peay,W,77,69,30,55,.545,2,8,.250,15,22,.682,9,31,12,5,0,12,23,21,53,.396,9,23,.391,18,25,.720,9,27,14,2,2,13,23,111.6,100.0,68.7,.400,.145,.588,53.4,40.0,7.2,0.0,.564,15.5,33.3,.273,.481,16.7,71.0,.340
13,2016-12-22,,Mt. St. Joseph,W,68,55,26,55,.473,6,18,.333,10,15,.667,5,29,19,4,1,4,8,22,57,.386,9,31,.290,2,2,1.000,10,35,12,1,0,12,14,111.5,90.2,60.5,.273,.327,.547,45.3,73.1,6.6,3.8,.527,6.0,16.7,.182,.465,17.2,70.6,.035
14,2016-12-29,@,Illinois State,L,50,62,14,54,.259,2,12,.167,20,26,.769,13,42,7,5,3,15,16,23,61,.377,9,27,.333,7,15,.467,11,38,15,5,9,12,22,72.5,89.9,68.7,.481,.222,.377,52.5,50.0,7.2,8.8,.278,18.4,32.5,.370,.451,15.0,72.5,.115
15,2017-01-01,,Northern Iowa,W,70,58,25,52,.481,6,11,.545,14,20,.700,4,34,17,5,2,16,15,22,57,.386,5,23,.217,9,14,.643,5,24,12,10,5,14,15,95.9,79.5,73.1,.385,.212,.569,58.6,68.0,6.8,5.9,.538,20.6,17.4,.269,.430,18.0,85.7,.158
16,2017-01-04,,Bradley,L,63,74,12,51,.235,2,12,.167,37,46,.804,12,32,9,9,2,14,21,26,52,.500,6,19,.316,16,20,.800,6,32,9,4,5,16,32,86.3,101.4,73.2,.902,.235,.432,50.0,75.0,12.3,6.1,.255,16.1,31.6,.725,.558,20.6,76.9,.308
17,2017-01-08,@,Drake,L,76,88,29,60,.483,7,17,.412,11,16,.688,8,27,15,4,5,10,21,28,61,.459,9,25,.360,23,25,.920,11,34,10,6,4,8,13,108.6,125.7,69.7,.267,.283,.562,44.3,51.7,5.7,13.9,.542,12.9,25.8,.183,.533,9.9,63.3,.377
18,2017-01-11,@,Missouri State,L,51,55,21,50,.420,2,8,.250,7,12,.583,2,26,16,4,3,9,16,19,57,.333,8,23,.348,9,17,.529,12,37,11,3,4,10,14,81.0,87.3,62.9,.240,.160,.458,41.3,76.2,6.3,8.8,.440,13.9,7.4,.140,.404,13.3,66.7,.158
19,2017-01-14,,Southern Illinois,L,61,73,20,50,.400,4,7,.571,17,30,.567,10,32,15,6,2,19,24,23,54,.426,5,16,.313,22,29,.759,9,35,13,9,9,14,23,83.6,100.0,73.0,.600,.140,.475,47.8,75.0,8.2,5.3,.440,22.8,27.8,.340,.472,17.1,71.0,.407
20,2017-01-17,,Wichita State,L,65,82,23,52,.442,6,19,.316,13,19,.684,5,27,15,1,2,11,21,28,55,.509,11,19,.579,15,24,.625,8,30,17,7,2,6,18,98.5,124.2,65.7,.365,.365,.533,47.4,65.2,1.5,5.6,.500,15.3,18.5,.250,.609,8.3,73.3,.273
21,2017-01-21,@,Loyola (IL),L,61,67,26,52,.500,2,8,.250,7,8,.875,4,26,8,2,2,12,21,23,50,.460,7,24,.292,14,20,.700,7,29,15,7,1,14,17,93.8,103.1,65.2,.154,.154,.547,47.3,30.8,3.1,7.7,.519,17.7,15.4,.135,.530,19.0,75.9,.280
22,2017-01-25,@,Northern Iowa,L,54,61,20,53,.377,4,14,.286,10,15,.667,6,27,12,6,0,14,25,17,46,.370,4,19,.211,23,27,.852,7,31,9,10,8,14,17,80.6,91.0,67.0,.283,.264,.449,46.6,60.0,9.0,0.0,.415,18.9,20.0,.189,.413,19.2,75.0,.500
23,2017-01-29,,Illinois State,L,59,69,22,57,.386,2,12,.167,13,23,.565,7,26,14,6,2,11,21,22,45,.489,7,23,.304,18,26,.692,6,33,14,6,9,14,24,85.5,100.0,68.6,.404,.211,.434,44.1,63.6,8.7,9.1,.404,13.9,20.6,.228,.567,19.6,76.0,.400
24,2017-02-01,@,Indiana State,L (1 OT),84,85,27,58,.466,6,10,.600,24,26,.923,9,31,14,7,6,13,25,27,53,.509,8,20,.400,23,31,.742,8,26,17,9,10,14,23,113.5,114.9,65.8,.448,.172,.597,54.4,51.9,9.5,18.2,.517,15.6,33.3,.414,.585,17.1,73.3,.434
