G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,@,Notre Dame,L,56,87,17,52,.327,6,18,.333,16,23,.696,7,28,7,5,1,12,19,29,68,.426,10,29,.345,19,25,.760,19,47,12,6,3,9,23,81.2,126.1,68.9,.442,.346,.445,37.3,41.2,7.2,2.6,.385,16.0,20.0,.308,.500,10.1,52.5,.279
2,2015-11-17,,Westminster,W,103,72,34,73,.466,11,29,.379,24,36,.667,19,50,18,13,7,17,21,23,63,.365,10,37,.270,16,22,.727,9,28,15,4,0,23,33,117.0,81.8,87.8,.493,.397,.572,64.1,52.9,14.8,26.9,.541,15.9,50.0,.329,.444,23.8,77.5,.254
3,2015-11-21,,American,W,68,48,24,57,.421,5,20,.250,15,24,.625,11,40,11,6,1,8,24,16,47,.340,5,23,.217,11,20,.550,7,26,11,2,4,11,21,107.9,76.2,63.0,.421,.351,.497,60.6,45.8,9.5,4.2,.465,10.5,36.7,.263,.394,16.3,80.6,.234
4,2015-11-24,@,Kent State,L,60,79,19,51,.373,4,14,.286,18,26,.692,8,31,5,2,3,13,18,32,70,.457,5,18,.278,10,14,.714,14,37,15,4,7,5,20,88.2,116.2,68.0,.510,.275,.474,45.6,26.3,2.9,5.8,.412,17.0,25.8,.353,.493,6.1,62.2,.143
5,2015-11-27,@,Maryland-Eastern Shore,L,57,70,20,53,.377,6,20,.300,11,20,.550,13,29,15,4,2,15,11,30,55,.545,4,12,.333,6,6,1.000,8,31,19,3,4,14,16,89.1,109.4,64.2,.377,.377,.456,48.3,75.0,6.3,4.7,.434,19.4,36.1,.208,.582,19.5,66.7,.109
6,2015-12-02,,Lehigh,W,84,73,27,59,.458,8,19,.421,22,26,.846,12,32,13,8,3,11,18,27,59,.458,7,21,.333,12,16,.750,12,33,13,4,8,19,24,116.7,101.4,72.0,.441,.322,.589,49.2,48.1,11.1,7.9,.525,13.4,36.4,.373,.517,22.2,62.5,.203
7,2015-12-04,@,Maryland,L,55,96,18,62,.290,8,27,.296,11,16,.688,13,26,9,1,1,13,23,31,46,.674,9,19,.474,25,29,.862,4,31,22,7,7,10,18,80.9,141.2,67.7,.258,.435,.395,45.6,50.0,1.5,3.7,.355,15.7,32.5,.177,.772,14.3,76.5,.543
8,2015-12-12,,Duquesne,L,65,67,24,56,.429,9,19,.474,8,19,.421,6,30,16,4,5,10,16,28,62,.452,6,21,.286,5,9,.556,12,42,12,4,10,15,19,94.2,97.1,69.2,.339,.339,.500,41.7,66.7,5.8,12.2,.509,13.3,16.7,.143,.500,18.5,66.7,.081
9,2015-12-15,@,Binghamton,W,67,61,25,51,.490,4,12,.333,13,21,.619,7,38,14,7,4,14,22,19,50,.380,5,21,.238,18,29,.621,6,31,9,5,0,12,19,97.1,88.4,68.9,.412,.235,.549,55.1,56.0,10.1,13.8,.529,18.7,21.9,.255,.430,15.8,83.8,.360
10,2015-12-19,@,Albany (NY),L,58,65,22,54,.407,10,23,.435,4,4,1.000,5,27,10,3,4,14,20,23,60,.383,2,11,.182,17,25,.680,12,34,11,9,0,7,9,87.9,98.5,65.9,.074,.426,.519,44.3,45.5,4.5,8.2,.500,20.0,18.5,.074,.400,8.9,64.7,.283
11,2015-12-30,,NJIT,L,65,77,23,58,.397,11,29,.379,8,16,.500,10,34,12,7,1,16,17,26,64,.406,11,31,.355,14,17,.824,12,40,15,10,2,12,19,90.3,106.9,71.8,.276,.500,.495,45.9,52.2,9.7,3.0,.491,19.6,26.3,.138,.492,14.3,66.7,.219
12,2016-01-02,,Wagner,W,73,65,26,52,.500,3,10,.300,18,28,.643,6,29,10,3,3,13,16,24,63,.381,4,21,.190,13,18,.722,14,35,13,7,7,13,28,102.8,91.5,71.4,.538,.192,.559,45.3,38.5,4.2,7.1,.529,16.6,22.2,.346,.413,15.4,62.2,.206
13,2016-01-04,,Sacred Heart,W,84,80,27,51,.529,7,17,.412,23,32,.719,8,33,17,7,1,18,22,30,62,.484,4,13,.308,16,24,.667,13,32,10,9,0,17,30,109.1,103.9,76.8,.627,.333,.634,50.8,63.0,9.1,2.0,.598,21.4,29.6,.451,.516,18.8,65.8,.258
14,2016-01-07,@,St. Francis (NY),L,56,73,18,55,.327,4,12,.333,16,20,.800,13,31,4,5,3,13,17,22,50,.440,12,24,.500,17,20,.850,6,28,17,5,6,11,19,86.2,112.3,64.5,.364,.218,.434,52.5,22.2,7.7,11.5,.364,16.8,37.1,.291,.560,15.6,75.0,.340
