G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-11-11,,Menlo,W,70,56,22,50,.440,2,14,.143,24,31,.774,11,30,10,4,4,9,24,19,43,.442,1,4,.250,17,24,.708,6,25,8,4,0,14,26,111.1,88.9,62.6,.620,.280,.541,54.5,45.5,6.3,10.3,.460,12.2,36.7,.480,.453,20.5,76.0,.395
2,2011-11-13,,Central Arkansas,W,75,54,32,56,.571,6,14,.429,5,12,.417,8,36,21,3,2,9,13,21,56,.375,5,18,.278,7,15,.467,8,26,13,4,5,9,14,119.0,85.7,63.4,.214,.250,.608,58.1,65.6,4.8,5.3,.625,12.7,30.8,.089,.420,12.5,77.8,.125
3,2011-11-17,@,Washington State,L,68,79,27,56,.482,6,16,.375,8,12,.667,9,30,15,6,2,17,25,27,53,.509,6,20,.300,19,32,.594,11,27,16,10,2,12,13,98.6,114.5,69.5,.214,.286,.551,52.6,55.6,8.7,6.1,.536,21.6,36.0,.143,.566,15.0,65.6,.358
4,2011-11-22,@,UC-Davis,W,69,61,21,61,.344,8,27,.296,19,25,.760,18,41,12,5,1,9,17,21,49,.429,6,18,.333,13,17,.765,7,27,13,5,0,14,22,107.8,95.3,64.0,.410,.443,.473,60.3,57.1,7.8,3.2,.410,11.0,47.4,.311,.490,19.7,76.7,.265
5,2011-11-26,,McNeese State,L,63,68,24,49,.490,3,14,.214,12,18,.667,4,30,14,3,1,17,16,27,56,.482,5,17,.294,9,14,.643,7,31,17,10,8,11,21,91.3,98.6,68.6,.367,.286,.547,49.2,58.3,4.3,2.6,.520,22.8,14.3,.245,.527,14.9,78.8,.161
6,2011-11-30,@,Cal Poly,L,51,77,20,47,.426,4,13,.308,7,11,.636,2,15,9,1,2,11,15,28,55,.509,9,21,.429,12,18,.667,12,33,17,6,2,7,15,85.0,128.3,59.9,.234,.277,.488,31.3,45.0,1.7,5.9,.468,17.4,8.7,.149,.591,9.9,52.0,.218
7,2011-12-02,@,Oklahoma,L,53,82,19,43,.442,6,11,.545,9,14,.643,6,19,13,7,1,22,14,31,54,.574,11,20,.550,9,12,.750,9,29,22,16,6,12,11,82.8,128.1,64.2,.326,.256,.534,39.6,68.4,10.9,2.9,.512,30.7,23.1,.209,.676,16.7,59.1,.167
8,2011-12-07,@,Cal State Bakersfield,L,60,63,18,50,.360,5,20,.250,19,27,.704,6,30,10,8,2,15,21,21,57,.368,8,25,.320,13,22,.591,15,40,18,7,4,14,20,87.0,91.3,69.1,.540,.400,.478,42.9,55.6,11.6,6.3,.410,19.3,19.4,.380,.439,17.2,61.5,.228
9,2011-12-10,,Cal State Maritime,W,66,38,22,52,.423,3,15,.200,19,23,.826,13,45,13,6,6,18,14,14,54,.259,1,10,.100,9,13,.692,7,22,8,10,3,15,20,97.1,55.9,68.1,.442,.288,.524,67.2,59.1,8.8,13.6,.452,22.2,46.4,.365,.269,20.0,82.1,.167
10,2011-12-18,,North Dakota,W,75,64,26,49,.531,9,13,.692,14,21,.667,10,34,16,8,2,16,16,22,51,.431,8,26,.308,12,16,.750,2,18,13,4,5,12,16,111.9,95.5,66.8,.429,.265,.636,65.4,61.5,11.9,8.0,.622,21.3,38.5,.286,.510,17.0,92.3,.235
11,2011-12-22,,Southeast Missouri State,L,76,77,27,53,.509,4,12,.333,18,23,.783,8,31,18,1,1,6,14,28,58,.483,12,25,.480,9,14,.643,11,29,20,3,2,8,18,122.6,124.2,61.8,.434,.226,.594,51.7,66.7,1.6,3.0,.547,8.6,30.8,.340,.586,11.0,67.6,.155
12,2011-12-29,@,Northern Arizona,L,64,73,26,54,.481,4,16,.250,8,21,.381,10,27,14,4,3,13,21,26,56,.464,7,12,.583,14,17,.824,10,31,14,8,1,10,20,97.0,110.6,65.5,.389,.296,.500,46.6,53.8,6.1,6.8,.519,16.9,32.3,.148,.527,13.5,63.0,.250
13,2011-12-31,@,Weber State,L,63,74,22,55,.400,6,16,.375,13,16,.813,10,35,10,3,2,14,18,24,55,.436,7,23,.304,19,23,.826,5,29,14,5,2,6,16,94.0,110.4,66.8,.291,.291,.503,54.7,45.5,4.5,6.3,.455,18.3,29.4,.236,.500,8.3,83.3,.345
14,2012-01-07,,Northern Colorado,L,53,61,19,49,.388,7,22,.318,8,13,.615,3,25,15,5,3,13,16,22,47,.468,6,11,.545,11,16,.688,5,30,11,8,2,13,19,82.8,95.3,63.9,.265,.449,.480,45.5,78.9,7.8,8.3,.459,19.1,10.7,.163,.532,19.2,81.5,.234
15,2012-01-12,,Eastern Washington,L,60,65,19,47,.404,4,19,.211,18,27,.667,8,31,11,5,1,14,23,18,51,.353,9,29,.310,20,28,.714,7,26,13,5,5,10,20,89.6,97.0,66.6,.574,.404,.501,54.4,57.9,7.5,4.5,.447,19.0,29.6,.383,.441,13.5,76.7,.392
16,2012-01-14,,Idaho State,L,67,68,20,40,.500,3,8,.375,24,35,.686,6,37,17,1,3,20,24,23,64,.359,4,13,.308,18,23,.783,13,26,12,9,4,6,23,97.1,98.6,69.3,.875,.200,.592,58.7,85.0,1.4,5.9,.538,26.1,31.6,.600,.391,7.4,70.5,.281
17,2012-01-19,@,Montana State,L,65,72,26,55,.473,3,11,.273,10,14,.714,6,29,11,5,2,14,17,26,61,.426,5,16,.313,15,16,.938,9,31,15,6,4,11,16,92.9,102.9,70.1,.255,.200,.527,48.3,42.3,7.1,4.4,.500,18.5,21.4,.182,.467,13.8,71.9,.246
18,2012-01-21,@,Montana,L,56,85,21,53,.396,2,12,.167,12,16,.750,9,23,9,6,0,17,20,28,43,.651,5,15,.333,24,29,.828,3,25,11,12,3,14,16,82.4,125.0,68.2,.302,.226,.462,47.9,42.9,8.8,0.0,.415,21.9,29.0,.226,.709,19.8,82.4,.558
19,2012-01-26,,Weber State,L,60,75,19,54,.352,5,19,.263,17,22,.773,8,24,14,7,2,10,16,26,49,.531,8,20,.400,15,20,.750,4,30,14,5,2,14,18,89.6,111.9,67.5,.407,.352,.465,44.4,73.7,10.4,6.9,.398,13.4,23.5,.315,.612,19.3,80.0,.306
20,2012-01-28,,Northern Arizona,W,77,43,32,65,.492,3,12,.250,10,13,.769,12,36,15,6,3,6,14,17,52,.327,3,14,.214,6,10,.600,8,23,9,2,3,16,14,118.5,66.2,65.0,.200,.185,.541,61.0,46.9,9.2,7.9,.515,7.8,44.4,.154,.356,22.0,75.0,.115
21,2012-02-02,@,Northern Colorado,W,73,62,25,50,.500,6,13,.462,17,22,.773,10,33,17,2,2,13,23,24,54,.444,3,10,.300,11,28,.393,10,26,11,6,1,11,23,110.6,93.9,65.2,.440,.260,.604,55.9,68.0,3.0,4.5,.560,17.7,38.5,.340,.472,14.0,69.7,.204
22,2012-02-04,@,Eastern Washington,W,75,71,21,45,.467,9,20,.450,24,37,.649,5,34,11,4,5,9,26,24,59,.407,5,15,.333,18,33,.545,14,39,16,7,5,8,25,110.3,104.4,67.6,.822,.444,.599,46.6,52.4,5.9,11.4,.567,12.6,16.7,.533,.449,9.7,67.4,.305
23,2012-02-09,,Montana State,W,86,76,28,45,.622,11,19,.579,19,29,.655,3,22,24,6,2,20,18,25,61,.410,8,20,.400,18,21,.857,13,27,14,9,3,17,24,114.7,101.3,75.4,.644,.422,.732,44.9,85.7,8.0,4.9,.744,25.4,17.6,.422,.475,19.3,59.4,.295
24,2012-02-11,,Montana,L,58,67,19,58,.328,9,27,.333,11,17,.647,12,33,13,3,1,17,27,18,46,.391,4,15,.267,27,35,.771,9,36,13,9,5,16,17,82.9,95.7,70.4,.293,.466,.439,47.8,68.4,4.3,3.2,.405,20.5,30.8,.190,.435,20.3,70.0,.587
25,2012-02-15,@,Portland State,L,67,85,24,61,.393,4,15,.267,15,20,.750,13,28,8,7,3,11,18,30,46,.652,7,12,.583,18,28,.643,7,31,18,6,7,15,18,98.5,125.0,67.9,.328,.246,.475,47.5,33.3,10.3,8.8,.426,13.5,35.1,.246,.728,20.2,68.2,.391
26,2012-02-18,,San Jose State,L,67,79,24,52,.462,8,23,.348,11,16,.688,7,26,19,5,3,15,25,26,49,.531,8,18,.444,19,21,.905,5,27,16,6,1,14,18,98.5,116.2,67.8,.308,.442,.562,49.1,79.2,7.4,9.7,.538,20.1,24.1,.212,.612,19.2,79.2,.388
27,2012-02-23,,Portland State,L,88,94,33,65,.508,8,18,.444,14,15,.933,10,28,20,4,2,10,22,30,56,.536,8,21,.381,26,35,.743,8,26,16,6,2,8,17,122.2,130.6,72.4,.231,.277,.610,51.9,60.6,5.6,5.7,.569,12.2,35.7,.215,.607,9.9,69.2,.464
28,2012-02-25,@,Idaho State,W,70,67,27,56,.482,4,9,.444,12,18,.667,7,34,7,5,3,14,18,24,57,.421,7,22,.318,12,19,.632,5,27,13,5,1,11,14,97.2,93.1,71.8,.321,.161,.542,55.7,25.9,6.9,8.6,.518,17.8,24.1,.214,.482,14.3,84.4,.211
