G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,N,Denver,W,71,58,21,49,.429,9,27,.333,20,21,.952,12,31,18,6,0,14,15,22,42,.524,7,17,.412,7,10,.700,3,18,16,6,1,15,23,118.3,96.7,59.9,.429,.551,.602,63.3,85.7,10.0,0.0,.520,19.2,44.4,.408,.607,24.3,86.4,.167
2,2015-11-14,N,Lipscomb,W,71,65,27,68,.397,9,33,.273,8,11,.727,15,44,18,7,5,18,10,25,63,.397,10,30,.333,5,8,.625,9,37,20,8,0,12,14,97.3,89.0,73.0,.162,.485,.485,54.3,66.7,9.6,15.2,.463,19.7,34.9,.118,.476,15.2,76.3,.079
3,2015-11-15,@,Santa Clara,W,71,65,21,44,.477,7,23,.304,22,30,.733,5,25,13,10,0,16,21,24,47,.511,6,15,.400,11,22,.500,5,25,10,6,1,17,27,102.9,94.2,69.4,.682,.523,.609,50.0,61.9,14.5,0.0,.557,21.5,20.0,.500,.574,22.8,80.0,.234
4,2015-11-17,@,Notre Dame,L,78,86,27,54,.500,14,21,.667,10,14,.714,5,23,21,0,1,12,17,32,56,.571,6,18,.333,16,19,.842,6,26,20,5,4,5,12,118.2,130.3,65.8,.259,.389,.643,46.9,77.8,0.0,2.6,.630,16.5,20.0,.185,.625,7.1,75.0,.286
5,2015-11-20,,Trinity International (IL),W,85,61,36,72,.500,8,21,.381,5,9,.556,13,47,23,9,1,14,13,25,65,.385,6,24,.250,5,11,.455,7,30,11,6,6,11,10,111.8,80.3,75.8,.125,.292,.557,61.0,63.9,11.8,2.4,.556,15.5,36.1,.069,.431,13.5,82.9,.077
6,2015-11-23,N,Murray State,L,63,66,25,57,.439,8,25,.320,5,7,.714,9,36,13,4,3,14,18,24,58,.414,7,17,.412,11,18,.611,5,26,15,7,2,8,13,94.0,98.5,67.4,.123,.439,.522,58.1,52.0,6.0,7.3,.509,18.8,30.0,.088,.474,10.7,84.4,.190
7,2015-11-24,N,Duquesne,L (1 OT),92,96,26,60,.433,13,31,.419,27,37,.730,10,28,22,3,0,12,19,35,54,.648,10,18,.556,16,19,.842,1,31,16,6,0,17,29,116.5,121.5,70.5,.617,.517,.593,47.5,84.6,3.8,0.0,.542,13.4,25.0,.450,.741,21.2,94.7,.296
8,2015-11-25,N,Central Michigan,W,84,78,28,60,.467,5,23,.217,23,30,.767,5,31,19,3,0,8,21,25,63,.397,6,22,.273,22,26,.846,12,38,10,6,1,8,27,113.5,105.4,74.3,.500,.383,.566,44.9,67.9,4.1,0.0,.508,9.7,16.1,.383,.444,9.6,68.4,.349
9,2015-12-03,,SIU-Edwardsville,W,64,51,22,54,.407,7,19,.368,13,18,.722,1,31,16,4,3,8,17,20,59,.339,2,15,.133,9,14,.643,8,39,6,2,3,12,20,91.4,72.9,69.6,.333,.352,.512,44.3,72.7,5.7,6.8,.472,11.3,3.1,.241,.356,15.5,78.9,.153
10,2015-12-09,@,Wisconsin,W,68,67,19,53,.358,8,27,.296,22,27,.815,5,28,11,4,1,8,27,20,55,.364,4,10,.400,23,32,.719,11,41,7,2,4,9,21,98.6,97.1,68.5,.509,.509,.517,40.6,57.9,5.8,2.2,.434,10.8,14.3,.415,.400,11.4,67.6,.418
11,2015-12-13,,Judson,W,125,74,47,75,.627,10,18,.556,21,28,.750,11,50,32,8,7,9,13,27,74,.365,16,37,.432,4,7,.571,7,23,17,3,2,14,25,147.1,87.1,85.3,.373,.240,.708,68.5,68.1,9.4,18.9,.693,9.2,40.7,.280,.473,15.3,84.8,.054
12,2015-12-17,,South Dakota,L (2 OT),91,92,28,72,.389,14,43,.326,21,25,.840,7,43,18,2,4,11,18,38,80,.475,5,18,.278,11,18,.611,9,43,14,5,4,8,23,103.4,104.5,70.2,.347,.597,.542,50.0,64.3,2.3,6.5,.486,11.6,17.1,.292,.506,8.3,80.0,.138
13,2015-12-23,@,Minnesota,W,74,65,30,59,.508,5,17,.294,9,12,.750,7,38,16,2,5,14,16,28,64,.438,5,17,.294,4,11,.364,7,28,13,4,4,11,16,102.8,90.3,72.5,.203,.288,.572,57.6,53.3,2.8,10.6,.551,17.8,25.0,.153,.477,13.7,81.6,.063
14,2016-01-02,,Wright State,L (1 OT),82,84,24,56,.429,9,26,.346,25,35,.714,9,30,16,3,1,9,20,30,58,.517,9,20,.450,15,22,.682,8,37,14,3,0,13,29,112.3,115.1,64.9,.625,.464,.565,44.8,66.7,4.1,2.6,.509,11.0,23.7,.446,.595,16.0,72.4,.259
15,2016-01-04,,Northern Kentucky,W,76,67,24,52,.462,5,14,.357,23,30,.767,7,37,11,3,14,11,11,27,72,.375,5,20,.250,8,8,1.000,13,35,13,4,4,7,24,108.6,95.7,70.0,.577,.269,.574,51.4,45.8,4.3,26.9,.510,14.2,24.1,.442,.410,8.5,69.8,.111
16,2016-01-07,@,Youngstown State,W,81,65,30,60,.500,13,30,.433,8,9,.889,9,34,22,4,1,9,15,22,52,.423,7,17,.412,14,17,.824,4,23,9,5,1,8,15,126.6,101.6,64.2,.150,.500,.630,59.6,73.3,6.3,2.9,.608,12.3,32.1,.133,.490,11.8,86.2,.269
17,2016-01-09,@,Cleveland State,W,65,62,25,46,.543,12,25,.480,3,6,.500,1,19,16,5,2,5,11,27,52,.519,3,7,.429,5,6,.833,7,27,10,2,1,7,16,120.4,114.8,53.9,.130,.543,.665,41.3,64.0,9.3,4.4,.674,9.3,4.8,.065,.548,11.3,72.0,.096
18,2016-01-14,@,Valparaiso,L,56,68,21,51,.412,9,26,.346,5,9,.556,3,21,11,2,0,12,18,28,56,.500,5,16,.313,7,17,.412,16,43,9,6,4,14,16,88.9,107.9,63.2,.176,.510,.507,32.8,52.4,3.2,0.0,.500,17.8,10.0,.098,.545,17.9,52.9,.125
19,2016-01-16,@,UIC,W,87,62,31,64,.484,8,23,.348,17,21,.810,10,32,24,8,4,5,18,21,49,.429,4,7,.571,16,22,.727,5,29,11,4,4,12,18,127.9,91.2,67.7,.328,.359,.588,52.5,77.4,11.8,9.5,.547,6.3,29.4,.266,.469,16.8,81.5,.327
20,2016-01-23,,Detroit,W,83,80,26,57,.456,5,24,.208,26,31,.839,11,31,12,4,3,13,25,25,53,.472,8,18,.444,22,30,.733,10,27,11,7,4,16,28,113.7,109.6,73.5,.544,.421,.579,53.4,46.2,5.5,8.6,.500,15.3,39.3,.456,.547,19.2,66.7,.415
21,2016-01-25,,Oakland,L,79,82,26,65,.400,10,34,.294,17,20,.850,16,42,16,3,2,9,18,27,59,.458,11,17,.647,17,21,.810,8,33,13,5,5,8,18,116.2,120.6,68.2,.308,.523,.530,56.0,61.5,4.4,4.8,.477,10.8,39.0,.262,.551,10.4,76.5,.288
22,2016-01-29,,Green Bay,W,95,94,31,59,.525,10,26,.385,23,33,.697,7,29,22,3,2,8,18,38,60,.633,7,16,.438,11,18,.611,4,28,17,5,5,8,25,128.4,127.0,74.1,.559,.441,.636,50.9,71.0,4.1,4.5,.610,9.7,22.6,.390,.692,10.5,84.6,.183
23,2016-02-04,@,Wright State,L,83,84,24,45,.533,9,18,.500,26,34,.765,4,25,16,4,2,11,22,28,50,.560,11,19,.579,17,24,.708,3,25,18,2,1,10,28,122.1,123.5,68.3,.756,.400,.679,50.0,66.7,5.9,6.5,.633,15.2,15.4,.578,.670,14.0,87.5,.340
24,2016-02-06,@,Northern Kentucky,L,71,75,29,61,.475,11,23,.478,2,3,.667,9,32,20,2,1,15,13,28,61,.459,11,22,.500,8,11,.727,7,28,17,6,3,8,12,104.4,110.3,67.8,.049,.377,.569,53.3,69.0,2.9,2.6,.566,19.4,30.0,.033,.549,10.8,76.7,.131
25,2016-02-11,@,Oakland,W,93,85,32,63,.508,10,26,.385,19,21,.905,1,35,19,4,3,10,18,29,74,.392,10,29,.345,17,22,.773,12,34,17,5,5,5,18,116.3,106.3,79.7,.333,.413,.637,50.7,59.4,5.0,6.7,.587,12.1,4.3,.302,.459,5.6,73.9,.230
26,2016-02-13,@,Detroit,L,66,80,21,64,.328,8,31,.258,16,22,.727,13,31,11,4,1,8,15,34,64,.531,6,17,.353,6,9,.667,12,41,15,5,7,10,19,97.1,117.6,67.9,.344,.484,.443,43.1,52.4,5.9,2.1,.391,9.7,31.0,.250,.578,12.8,60.0,.094
27,2016-02-15,@,Green Bay,L,68,70,25,56,.446,9,23,.391,9,13,.692,7,36,13,1,3,16,13,30,69,.435,6,20,.300,4,7,.571,9,30,17,12,5,6,16,97.1,100.0,70.3,.232,.411,.547,54.5,52.0,1.4,6.1,.527,20.5,25.0,.161,.478,7.7,76.3,.058
28,2016-02-20,,Cleveland State,W,88,54,24,54,.444,11,26,.423,29,36,.806,13,35,14,8,3,7,19,18,51,.353,5,14,.357,13,16,.813,9,30,11,2,1,16,24,135.4,83.1,65.4,.667,.481,.619,53.8,58.3,12.3,8.1,.546,9.0,38.2,.537,.402,21.4,71.0,.255
29,2016-02-22,,Youngstown State,W,87,51,29,64,.453,9,24,.375,20,27,.741,12,44,14,4,3,5,16,18,59,.305,3,22,.136,12,16,.750,6,28,7,3,4,9,19,124.3,72.9,69.7,.422,.375,.566,61.1,48.3,5.7,8.1,.523,6.1,35.3,.313,.331,11.9,84.2,.203
30,2016-02-26,,Valparaiso,L (1 OT),76,80,24,62,.387,8,28,.286,20,26,.769,7,26,14,9,1,9,16,26,61,.426,13,28,.464,15,17,.882,11,39,13,3,3,19,24,98.7,103.9,68.2,.419,.452,.511,40.0,58.3,11.7,3.0,.452,10.8,20.0,.323,.533,21.6,63.3,.246
31,2016-02-28,,UIC,W,98,85,30,61,.492,15,33,.455,23,29,.793,7,39,25,3,3,11,20,30,68,.441,9,18,.500,16,23,.696,8,36,13,7,4,12,20,121.0,104.9,80.9,.475,.541,.655,52.0,83.3,3.7,6.0,.615,12.8,20.0,.377,.507,13.2,80.0,.235
32,2016-03-05,N,Northern Kentucky,W,86,69,28,51,.549,11,23,.478,19,23,.826,5,27,21,9,2,9,12,25,55,.455,10,21,.476,9,18,.500,9,27,10,5,3,12,22,130.3,104.5,66.2,.451,.451,.694,50.0,75.0,13.6,5.9,.657,12.7,21.7,.373,.545,15.9,71.0,.164
33,2016-03-06,N,Green Bay,L,61,70,18,59,.305,7,31,.226,18,21,.857,10,38,9,4,5,14,19,26,63,.413,6,22,.273,12,19,.632,5,35,9,12,3,7,19,82.4,94.6,73.5,.356,.525,.442,52.1,50.0,5.4,12.2,.364,16.9,25.0,.305,.460,8.9,84.8,.190
