G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-11-10,,Eastern Washington,W,88,69,29,53,.547,4,13,.308,26,40,.650,8,43,13,7,6,15,17,25,72,.347,15,39,.385,4,12,.333,12,27,10,7,4,14,26,111.4,87.3,79.4,.755,.245,.611,61.4,44.8,8.9,18.2,.585,17.2,34.8,.491,.451,15.3,74.5,.056
2,2012-11-14,,Utah Valley,W,72,49,29,56,.518,8,24,.333,6,8,.750,6,25,16,5,1,5,8,19,43,.442,5,11,.455,6,10,.600,4,20,10,2,1,13,9,124.1,84.5,57.8,.143,.429,.602,55.6,55.2,8.6,3.1,.589,7.7,27.3,.107,.500,21.4,82.6,.140
3,2012-11-16,@,Pepperdine,L (1 OT),56,58,19,47,.404,6,17,.353,12,18,.667,8,34,14,4,1,19,9,23,55,.418,7,19,.368,5,9,.556,6,25,16,9,3,13,21,84.8,87.9,59.0,.383,.362,.504,57.6,73.7,6.1,2.8,.468,25.5,29.6,.255,.482,18.0,81.3,.091
4,2012-11-19,N,Kansas,L,41,78,17,57,.298,4,22,.182,3,3,1.000,8,26,7,1,1,14,20,25,55,.455,8,24,.333,20,22,.909,10,35,15,6,9,9,11,64.1,121.9,64.4,.053,.386,.351,42.6,41.2,1.6,3.2,.333,19.3,24.2,.053,.527,12.1,64.3,.364
5,2012-11-20,N,Texas A&M,L,54,55,19,40,.475,7,14,.500,9,14,.643,2,19,11,3,5,13,16,19,52,.365,5,16,.313,12,18,.667,13,32,8,10,4,10,18,93.1,94.8,57.6,.350,.350,.579,37.3,57.9,5.2,13.9,.563,21.8,9.5,.225,.413,14.2,56.7,.231
6,2012-11-24,,Arkansas-Pine Bluff,W,66,38,23,48,.479,8,25,.320,12,12,1.000,5,32,20,5,3,13,14,15,50,.300,4,18,.222,4,9,.444,8,23,6,7,1,12,14,110.0,63.3,60.0,.250,.521,.615,58.2,87.0,8.3,9.4,.563,19.5,25.0,.250,.340,18.1,77.1,.080
7,2012-11-28,,Idaho,W,64,55,26,57,.456,3,15,.200,9,17,.529,10,32,9,4,4,3,10,22,53,.415,5,16,.313,6,10,.600,6,29,13,2,2,11,17,106.7,91.7,60.4,.298,.263,.492,52.5,34.6,6.7,10.8,.482,4.4,30.3,.158,.462,16.0,78.6,.113
8,2012-12-01,,Portland,W,72,60,24,56,.429,7,17,.412,17,22,.773,10,38,14,6,4,11,19,18,50,.360,11,25,.440,13,22,.591,3,24,14,5,6,9,19,107.5,89.6,67.0,.393,.304,.542,61.3,58.3,9.0,16.0,.491,14.2,32.3,.304,.470,13.0,90.3,.260
9,2012-12-05,,Gonzaga,L,69,71,24,53,.453,10,27,.370,11,18,.611,8,28,12,5,4,15,19,28,55,.509,7,16,.438,8,15,.533,9,28,13,7,2,16,18,100.0,102.9,68.8,.340,.509,.561,50.0,50.0,7.2,10.3,.547,19.6,29.6,.208,.573,20.5,69.0,.145
10,2012-12-09,,Fresno State,W,59,50,19,47,.404,4,10,.400,17,24,.708,8,36,11,4,5,17,15,18,60,.300,2,20,.100,12,17,.706,14,34,3,9,7,14,20,86.8,73.5,67.7,.511,.213,.505,51.4,57.9,5.9,12.5,.447,22.5,28.6,.362,.317,17.1,66.7,.200
