G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,,Saint Francis (PA),W,87,56,29,68,.426,10,29,.345,19,25,.760,19,47,12,6,3,9,23,17,52,.327,6,18,.333,16,23,.696,7,28,7,5,1,12,19,126.1,81.2,68.9,.368,.426,.545,62.7,41.4,8.7,8.8,.500,10.1,47.5,.279,.385,16.0,80.0,.308
2,2015-11-17,,Milwaukee,W,86,78,32,56,.571,6,18,.333,16,19,.842,6,26,20,5,4,5,12,27,54,.500,14,21,.667,10,14,.714,5,23,21,0,1,12,17,130.3,118.2,65.8,.339,.321,.661,53.1,62.5,7.6,12.1,.625,7.1,25.0,.286,.630,16.5,80.0,.185
3,2015-11-21,,UMass-Lowell,W,83,57,29,62,.468,13,29,.448,12,17,.706,12,43,14,12,4,11,13,22,58,.379,10,25,.400,3,6,.500,6,30,13,7,2,15,17,120.3,82.6,69.5,.274,.468,.592,58.9,48.3,17.4,12.1,.573,13.6,33.3,.194,.466,19.8,83.8,.052
4,2015-11-26,N,Monmouth,L,68,70,26,61,.426,8,22,.364,8,17,.471,13,41,12,4,2,14,16,23,57,.404,6,15,.400,18,22,.818,6,28,8,10,2,6,21,98.6,101.4,68.8,.279,.361,.492,59.4,46.2,5.8,4.8,.492,16.9,37.1,.131,.456,8.2,82.4,.316
5,2015-11-27,N,Iowa,W,68,62,25,55,.455,8,25,.320,10,15,.667,8,35,13,1,4,7,15,25,66,.379,6,24,.250,6,9,.667,12,35,13,4,6,6,19,107.9,98.4,62.7,.273,.455,.547,50.0,52.0,1.6,9.5,.527,10.1,25.8,.182,.424,7.9,69.2,.091
6,2015-11-29,N,Alabama,L,73,74,25,56,.446,7,14,.500,16,23,.696,10,30,12,5,3,8,14,31,57,.544,6,17,.353,6,10,.600,8,30,11,7,3,12,22,112.3,113.8,65.3,.411,.250,.545,50.0,48.0,7.7,7.5,.509,10.7,31.3,.286,.596,16.3,71.4,.105
7,2015-12-02,@,Illinois,W,84,79,29,56,.518,10,20,.500,16,22,.727,5,33,13,1,5,8,14,30,71,.423,11,29,.379,8,9,.889,8,30,15,7,1,3,20,120.0,112.9,69.9,.393,.357,.632,52.4,44.8,1.4,11.9,.607,10.7,18.5,.286,.500,3.8,77.8,.113
8,2015-12-08,,Stony Brook,W,86,61,33,60,.550,8,17,.471,12,17,.706,9,37,19,3,2,11,13,25,62,.403,5,18,.278,6,11,.545,6,22,11,4,5,7,16,124.6,88.4,69.2,.283,.283,.632,62.7,57.6,4.3,4.5,.617,13.9,36.0,.200,.444,9.4,82.4,.097
9,2015-12-13,,Loyola (IL),W,81,61,29,50,.580,10,20,.500,13,19,.684,6,35,19,9,5,9,10,25,58,.431,11,24,.458,0,3,.000,4,19,17,6,2,10,17,126.6,95.3,63.7,.380,.400,.686,64.8,65.5,14.1,14.7,.680,13.2,28.6,.260,.526,14.4,87.9,.000
10,2015-12-19,N,Indiana,L,73,80,32,65,.492,5,18,.278,4,8,.500,11,27,19,8,10,10,18,27,63,.429,10,20,.500,16,23,.696,19,40,13,5,3,12,11,109.0,119.4,67.4,.123,.277,.531,40.3,59.4,11.9,23.3,.531,12.7,34.4,.062,.508,14.0,45.7,.254
11,2015-12-21,,Youngstown State,W,87,78,32,60,.533,6,24,.250,17,24,.708,9,32,21,10,8,11,13,29,62,.468,9,22,.409,11,17,.647,8,29,16,8,1,14,18,116.0,104.0,74.7,.400,.400,.609,52.5,65.6,13.3,20.0,.583,13.3,30.0,.283,.540,16.7,74.2,.177
12,2015-12-29,,Liberty,W,73,56,25,48,.521,9,20,.450,14,24,.583,9,31,14,7,4,13,13,22,58,.379,4,20,.200,8,10,.800,11,27,13,5,0,12,23,114.1,87.5,63.6,.500,.417,.614,53.4,56.0,10.9,10.5,.615,18.0,36.0,.292,.414,16.1,66.7,.138
13,2016-01-02,@,Virginia,L,66,77,27,56,.482,7,22,.318,5,7,.714,8,20,8,6,1,7,17,28,49,.571,4,11,.364,17,24,.708,7,27,17,4,4,7,12,111.9,130.5,59.4,.125,.393,.556,42.6,29.6,10.2,2.6,.545,10.6,28.6,.089,.612,10.4,63.2,.347
14,2016-01-07,@,Boston College,W,82,54,33,53,.623,11,17,.647,5,8,.625,7,35,19,9,5,14,13,17,51,.333,8,27,.296,12,12,1.000,4,19,10,9,1,15,8,124.2,81.8,65.8,.151,.321,.722,64.8,57.6,13.6,20.8,.726,19.8,31.8,.094,.412,20.9,87.5,.235
15,2016-01-09,,Pitt,L,82,86,32,59,.542,9,20,.450,9,14,.643,7,22,14,3,6,3,20,28,56,.500,10,19,.526,20,24,.833,8,28,17,3,2,6,17,128.1,134.4,63.5,.237,.339,.625,44.0,43.8,4.7,16.2,.619,4.4,25.9,.153,.589,8.2,65.2,.357
16,2016-01-13,,Georgia Tech,W,72,64,21,54,.389,2,15,.133,28,32,.875,8,38,11,3,3,6,16,24,72,.333,5,19,.263,11,17,.647,16,40,11,2,3,5,21,105.9,94.1,68.1,.593,.278,.520,48.7,52.4,4.4,5.7,.407,8.0,25.0,.519,.368,5.9,65.2,.153
17,2016-01-16,@,Duke,W,95,91,36,72,.500,7,16,.438,16,20,.800,13,35,13,5,3,6,23,29,56,.518,12,24,.500,21,30,.700,9,28,16,3,5,10,16,130.1,124.7,72.9,.278,.222,.583,55.6,36.1,6.8,9.4,.549,6.9,40.6,.222,.625,12.5,71.0,.375
18,2016-01-20,,Virginia Tech,W,83,81,29,57,.509,5,17,.294,20,28,.714,10,32,10,5,3,9,20,27,54,.500,7,18,.389,20,27,.741,4,23,14,4,2,10,24,116.9,114.1,71.1,.491,.298,.590,58.2,34.5,7.0,8.3,.553,11.3,34.5,.351,.565,13.0,84.6,.370
19,2016-01-23,,Boston College,W,76,49,23,48,.479,5,14,.357,25,27,.926,3,34,11,7,4,8,15,16,56,.286,8,18,.444,9,14,.643,9,32,7,5,2,12,19,115.2,74.2,65.7,.563,.292,.625,51.5,47.8,10.6,10.5,.531,11.6,11.5,.521,.357,16.1,77.5,.161
20,2016-01-28,@,Syracuse,L,66,81,23,55,.418,10,24,.417,10,16,.625,12,29,15,4,6,10,16,28,61,.459,10,25,.400,15,16,.938,11,33,13,5,5,6,12,106.5,130.6,62.1,.291,.436,.527,46.8,65.2,6.5,16.7,.509,13.8,35.3,.182,.541,8.0,60.7,.246
21,2016-01-31,,Wake Forest,W,85,62,31,60,.517,9,26,.346,14,18,.778,11,36,15,13,4,14,16,23,52,.442,4,16,.250,12,19,.632,7,27,13,8,2,18,15,118.1,86.1,71.8,.300,.433,.620,57.1,48.4,18.1,11.1,.592,17.0,35.5,.233,.481,22.8,78.1,.231
22,2016-02-03,@,Miami (FL),L,70,79,31,67,.463,4,16,.250,4,8,.500,15,33,14,5,5,9,16,31,55,.564,6,16,.375,11,14,.786,7,29,12,6,3,8,13,109.4,123.4,63.7,.119,.239,.494,53.2,45.2,7.8,12.8,.493,11.3,40.5,.060,.618,11.5,72.0,.200
23,2016-02-06,,UNC,W,80,76,23,66,.348,3,16,.188,31,38,.816,15,34,9,10,3,2,16,27,59,.458,6,12,.500,16,21,.762,13,39,17,1,5,13,27,114.3,108.6,70.0,.576,.242,.476,46.6,39.1,14.3,6.4,.371,2.3,36.6,.470,.508,15.9,59.4,.271
24,2016-02-08,@,Clemson,W,89,83,29,57,.509,10,22,.455,21,25,.840,7,26,14,4,4,4,14,31,59,.525,10,20,.500,11,16,.688,8,29,12,3,5,8,18,134.8,125.8,66.2,.439,.386,.646,47.3,48.3,6.1,10.3,.596,5.5,25.0,.368,.610,10.7,70.4,.186
25,2016-02-13,,Louisville,W,71,66,24,56,.429,9,22,.409,14,16,.875,10,33,9,4,4,9,10,23,58,.397,8,20,.400,12,14,.857,6,25,11,7,8,7,18,110.9,103.1,64.1,.286,.393,.558,56.9,37.5,6.3,10.5,.509,12.4,34.5,.250,.466,9.8,79.3,.207
26,2016-02-20,@,Georgia Tech,L,62,63,24,54,.444,6,18,.333,8,13,.615,8,26,10,3,1,9,12,25,60,.417,4,15,.267,9,15,.600,14,36,12,3,3,7,13,101.6,103.3,60.7,.241,.333,.515,41.9,41.7,4.9,2.2,.500,13.0,26.7,.148,.450,9.4,56.3,.150
27,2016-02-24,@,Wake Forest,W,69,58,24,55,.436,4,18,.222,17,20,.850,6,38,9,5,6,12,16,22,70,.314,4,24,.167,10,17,.588,18,42,14,7,5,7,16,100.0,84.1,68.8,.364,.327,.535,47.5,37.5,7.2,13.0,.473,15.7,20.0,.309,.343,8.2,64.0,.143
28,2016-02-27,@,Florida State,L,56,77,20,56,.357,7,17,.412,9,17,.529,11,34,10,2,1,11,11,29,62,.468,11,24,.458,8,12,.667,9,37,15,3,7,7,14,86.2,118.5,64.9,.304,.304,.437,47.9,50.0,3.1,2.6,.420,14.7,28.2,.161,.556,9.4,71.9,.129
29,2016-03-02,,Miami (FL),L,50,68,17,50,.340,3,16,.188,13,16,.813,5,23,8,3,3,6,14,26,58,.448,7,20,.350,9,9,1.000,11,35,13,2,4,6,14,86.2,117.2,57.9,.320,.320,.434,39.7,47.1,5.2,7.9,.370,9.4,17.2,.260,.509,8.8,62.1,.155
30,2016-03-05,,NC State,W,89,75,31,62,.500,12,26,.462,15,18,.833,9,36,19,7,4,11,18,29,70,.414,7,23,.304,10,14,.714,13,35,11,5,0,11,15,120.3,101.4,73.6,.290,.419,.631,50.7,61.3,9.5,8.5,.597,13.5,29.0,.242,.464,12.5,67.5,.143
31,2016-03-10,N,Duke,W (1 OT),84,79,30,60,.500,7,20,.350,17,24,.708,15,43,17,5,3,18,21,25,73,.342,11,36,.306,18,24,.750,18,34,14,11,2,11,25,110.5,103.9,67.5,.400,.333,.588,55.8,56.7,6.6,8.1,.558,20.1,48.4,.283,.418,11.5,60.9,.247
32,2016-03-11,N,UNC,L,47,78,15,50,.300,5,19,.263,12,17,.706,5,26,8,5,3,17,18,30,69,.435,6,15,.400,12,19,.632,18,46,21,8,4,10,17,67.1,111.4,70.1,.340,.380,.405,36.1,53.3,7.1,5.6,.350,22.6,15.2,.240,.478,11.4,53.8,.174
33,2016-03-18,N,Michigan,W,70,63,25,43,.581,8,15,.533,12,15,.800,5,32,12,3,8,15,9,25,63,.397,10,27,.370,3,5,.600,8,22,18,10,1,6,14,112.9,101.6,61.8,.349,.349,.698,59.3,48.0,4.8,22.2,.674,23.0,26.3,.279,.476,8.4,77.1,.048
34,2016-03-20,N,Stephen F. Austin,W,76,75,29,51,.569,6,17,.353,12,16,.750,11,31,15,2,2,13,12,29,64,.453,8,27,.296,9,9,1.000,12,25,19,5,5,5,15,124.6,123.0,60.9,.314,.333,.648,55.4,51.7,3.3,5.4,.627,18.2,45.8,.235,.516,6.8,62.5,.141
35,2016-03-25,N,Wisconsin,W,61,56,22,55,.400,4,13,.308,13,14,.929,10,29,13,10,6,10,9,23,57,.404,6,20,.300,4,6,.667,12,35,11,8,4,17,15,96.8,88.9,63.3,.255,.236,.495,45.3,59.1,15.9,16.2,.436,14.0,30.3,.236,.456,22.1,61.3,.070
36,2016-03-27,N,UNC,L,74,88,27,49,.551,9,18,.500,11,14,.786,5,14,9,3,1,6,18,32,52,.615,4,13,.308,20,24,.833,12,31,17,4,1,6,17,129.8,154.4,57.0,.286,.367,.665,31.1,33.3,5.3,2.6,.643,9.7,20.8,.224,.654,8.6,42.9,.385
