G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,College of Charleston,L,40,75,10,41,.244,2,12,.167,18,35,.514,11,31,2,0,1,16,13,31,59,.525,11,21,.524,2,4,.500,7,34,20,8,4,7,27,64.5,121.0,61.8,.854,.293,.347,47.7,20.0,0.0,2.6,.268,21.7,28.9,.439,.619,10.3,74.1,.034
2,2014-11-19,,Appalachian State,W,84,65,29,53,.547,7,21,.333,19,29,.655,9,38,21,4,2,11,22,22,56,.393,4,16,.250,17,25,.680,7,25,9,6,2,7,20,123.5,95.6,68.3,.547,.396,.629,60.3,72.4,5.9,5.0,.613,14.1,33.3,.358,.429,9.3,80.6,.304
3,2014-11-22,,UC-Davis,L,55,58,18,43,.419,6,24,.250,13,15,.867,8,21,8,6,2,13,12,24,46,.522,7,18,.389,3,7,.429,7,22,16,7,2,14,16,98.2,103.6,55.7,.349,.558,.549,48.8,44.4,10.7,7.1,.488,20.6,34.8,.302,.598,22.1,65.0,.065
4,2014-11-26,@,Duke,L,54,93,19,56,.339,6,18,.333,10,12,.833,9,25,10,2,3,14,15,38,66,.576,11,29,.379,6,10,.600,13,39,24,5,4,7,17,81.8,140.9,65.7,.214,.321,.438,39.1,52.6,3.0,8.1,.393,18.5,25.7,.179,.659,9.0,55.2,.091
5,2014-12-01,@,Liberty,L,52,66,19,57,.333,8,31,.258,6,11,.545,7,29,10,10,0,17,19,25,53,.472,4,12,.333,12,18,.667,6,40,13,9,4,18,14,71.2,90.4,72.9,.193,.544,.418,42.0,52.6,13.7,0.0,.404,21.5,17.1,.105,.509,22.6,78.6,.226
6,2014-12-06,,Samford,W,74,64,19,44,.432,7,17,.412,29,50,.580,9,41,11,9,1,17,21,21,59,.356,5,23,.217,17,25,.680,9,32,12,9,1,12,34,98.7,85.3,74.8,1.136,.386,.546,56.2,57.9,12.0,2.8,.511,20.1,28.1,.659,.398,14.5,78.0,.288
7,2014-12-09,@,TCU,L,69,80,23,45,.511,8,20,.400,15,18,.833,5,20,12,4,1,15,29,28,47,.596,4,10,.400,20,34,.588,11,25,15,5,5,9,16,111.3,129.0,62.4,.400,.444,.644,44.4,52.2,6.5,2.7,.600,21.9,26.3,.333,.638,12.5,57.7,.426
8,2014-12-13,@,Gardner-Webb,L,68,74,25,57,.439,8,19,.421,10,14,.714,5,30,7,3,3,14,25,27,58,.466,5,16,.313,15,33,.455,13,40,22,8,7,13,14,93.2,101.4,73.2,.246,.333,.534,42.9,28.0,4.1,7.1,.509,18.0,15.6,.175,.509,15.0,65.8,.259
9,2014-12-19,@,Florida Gulf Coast,L,78,83,26,61,.426,6,23,.261,20,28,.714,9,28,7,9,2,12,17,30,62,.484,5,17,.294,18,24,.750,9,37,20,8,6,11,20,102.6,109.2,76.4,.459,.377,.525,43.1,26.9,11.8,4.4,.475,13.9,24.3,.328,.524,13.0,67.9,.290
10,2014-12-22,@,Minnesota,L,76,86,28,59,.475,12,26,.462,8,11,.727,7,27,16,10,6,18,22,32,61,.525,6,19,.316,16,26,.615,13,35,17,15,4,14,12,101.3,114.7,74.8,.186,.441,.592,43.5,57.1,13.3,14.3,.576,21.9,24.1,.136,.574,16.0,60.6,.262
