G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,Sacramento State,W,104,58,36,66,.545,10,24,.417,22,32,.688,13,42,24,12,6,12,18,20,56,.357,5,15,.333,13,20,.650,5,24,5,7,1,21,29,128.4,71.6,80.9,.485,.364,.640,63.6,66.7,14.8,14.6,.621,12.9,40.6,.333,.402,24.3,85.3,.232
2,2014-11-17,,SMU,W,72,56,27,60,.450,10,24,.417,8,20,.400,12,37,20,6,4,10,16,19,61,.311,6,16,.375,12,16,.750,16,36,10,4,4,13,21,107.5,83.6,66.6,.333,.400,.518,50.7,74.1,9.0,8.9,.533,12.6,37.5,.133,.361,15.9,61.0,.197
3,2014-11-19,,St. Joseph's,W,94,42,37,65,.569,10,22,.455,10,17,.588,14,52,21,6,3,11,16,15,58,.259,2,18,.111,10,17,.588,8,21,4,8,7,9,15,136.2,60.9,68.6,.262,.338,.643,71.2,56.8,8.7,7.5,.646,13.1,51.9,.154,.276,12.0,82.6,.172
4,2014-11-22,,St. Thomas Aquinas,W,109,55,42,62,.677,7,17,.412,18,23,.783,11,40,26,11,6,9,14,16,52,.308,7,20,.350,16,25,.640,6,17,7,5,0,16,17,151.4,76.4,72.4,.371,.274,.747,70.2,61.9,15.3,18.8,.734,11.0,50.0,.290,.375,20.0,82.9,.308
5,2014-11-26,N,Georgia,W,88,76,26,52,.500,4,13,.308,32,35,.914,5,28,16,5,2,9,27,25,54,.463,4,16,.250,22,35,.629,9,27,11,8,2,9,26,122.2,105.6,71.6,.673,.250,.641,50.9,61.5,6.9,5.3,.538,11.6,21.7,.615,.500,11.3,71.9,.407
6,2014-11-28,N,St. John's (NY),W,73,66,27,51,.529,4,14,.286,15,25,.600,11,37,14,5,2,17,21,22,60,.367,8,24,.333,14,23,.609,14,32,10,11,3,14,22,104.3,94.3,69.9,.490,.275,.581,53.6,51.9,7.1,5.6,.569,21.3,37.9,.294,.433,16.5,65.0,.233
7,2014-12-02,,Southeastern Louisiana,W,76,57,30,57,.526,9,24,.375,7,7,1.000,12,29,18,5,2,7,14,22,45,.489,5,15,.333,8,10,.800,6,18,10,2,0,12,13,135.7,101.8,55.5,.123,.421,.630,61.7,60.0,8.9,6.7,.605,10.4,50.0,.123,.544,19.4,73.9,.178
8,2014-12-06,@,Arizona,L (1 OT),63,66,23,58,.397,4,17,.235,13,19,.684,11,34,11,5,1,13,22,23,52,.442,6,17,.353,14,22,.636,7,30,13,7,1,13,17,91.3,95.7,61.1,.328,.293,.470,53.1,47.8,7.2,2.9,.431,16.2,32.4,.224,.500,17.2,76.7,.269
9,2014-12-10,N,Washington State,W,81,66,35,65,.538,4,11,.364,7,10,.700,14,34,17,10,3,11,16,25,48,.521,6,12,.500,10,14,.714,4,19,13,4,3,14,14,122.7,100.0,65.7,.154,.169,.581,64.2,48.6,15.2,8.3,.569,13.6,48.3,.108,.583,20.4,83.3,.208
10,2014-12-13,@,UCLA,W,87,74,31,53,.585,9,19,.474,16,19,.842,6,33,20,6,4,13,16,25,60,.417,9,19,.474,15,22,.682,11,27,11,10,5,12,20,124.3,105.7,70.2,.358,.358,.701,55.0,64.5,8.6,9.8,.670,17.3,27.3,.302,.492,14.6,71.1,.250
