G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-11-12,,St. Francis (NY),W (1 OT),75,71,26,63,.413,1,13,.077,22,37,.595,11,39,7,10,6,14,18,27,67,.403,12,26,.462,5,11,.455,12,45,14,9,4,23,26,90.4,85.5,74.1,.587,.206,.465,46.4,26.9,12.0,14.6,.421,14.8,25.0,.349,.493,24.2,70.0,.075
2,2011-11-17,N,VCU,W,69,54,22,46,.478,4,17,.235,21,25,.840,8,34,10,7,1,14,13,20,59,.339,6,21,.286,8,11,.727,13,29,10,3,4,13,24,107.8,84.4,64.1,.543,.370,.596,54.0,45.5,10.9,2.6,.522,19.5,33.3,.457,.390,16.8,66.7,.136
3,2011-11-18,N,St. Joseph's,W,78,70,26,54,.481,8,21,.381,18,25,.720,5,28,16,6,3,12,18,25,51,.490,6,18,.333,14,18,.778,4,27,16,6,6,15,19,108.3,97.2,71.7,.463,.389,.592,50.9,61.5,8.3,9.1,.556,15.4,17.9,.333,.549,20.1,85.2,.275
4,2011-11-20,N,Northwestern,L,73,80,29,59,.492,10,23,.435,5,6,.833,10,27,16,2,2,9,19,28,50,.560,7,21,.333,17,19,.895,4,22,14,3,6,6,12,119.7,131.1,60.9,.102,.390,.590,55.1,55.2,3.3,6.9,.576,12.7,35.7,.085,.630,9.2,81.0,.340
5,2011-11-22,,Yale,W,73,62,25,56,.446,2,16,.125,21,31,.677,13,37,16,13,4,15,15,24,57,.421,6,19,.316,8,12,.667,8,34,13,7,1,22,26,97.3,82.7,74.7,.554,.286,.516,52.1,64.0,17.3,10.5,.464,17.5,33.3,.375,.474,26.0,75.0,.140
6,2011-11-26,,St. Peter's,W,63,54,24,57,.421,8,22,.364,7,12,.583,15,35,14,12,2,13,12,22,53,.415,2,13,.154,8,10,.800,13,33,11,8,2,17,14,103.3,88.5,61.2,.211,.386,.502,51.5,58.3,19.7,5.0,.491,17.2,42.9,.123,.434,22.7,60.6,.151
7,2011-12-02,,Auburn,W,81,59,28,60,.467,10,24,.417,15,19,.789,13,39,18,10,5,9,18,23,50,.460,3,16,.188,10,19,.526,5,25,11,6,6,14,18,120.9,88.1,66.5,.317,.400,.587,60.9,64.3,14.9,14.7,.550,11.5,39.4,.250,.490,19.2,83.9,.200
8,2011-12-06,,NJIT,W,78,48,30,57,.526,9,20,.450,9,17,.529,10,38,22,9,1,8,16,15,50,.300,4,26,.154,14,20,.700,9,30,7,3,0,15,16,121.9,75.0,64.3,.298,.351,.599,55.9,73.3,14.1,4.2,.605,10.9,32.3,.158,.340,20.1,75.7,.280
9,2011-12-10,,Wake Forest,W,68,54,23,47,.489,4,15,.267,18,30,.600,7,31,10,7,3,7,18,19,48,.396,2,16,.125,14,22,.636,5,23,6,2,2,10,20,109.7,87.1,62.4,.638,.319,.555,57.4,43.5,11.3,9.4,.532,10.3,28.0,.383,.417,14.6,82.8,.292
10,2011-12-18,,Mercer,W (1 OT),80,77,25,64,.391,8,16,.500,22,33,.667,16,35,14,13,4,12,17,31,61,.508,10,28,.357,5,8,.625,7,31,16,3,8,20,25,103.9,100.0,68.2,.516,.250,.502,53.0,56.0,16.9,12.1,.453,13.1,40.0,.344,.590,23.6,73.1,.082
