G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,,Lyon,W,115,57,40,76,.526,15,35,.429,20,33,.606,15,43,31,20,1,12,29,17,46,.370,4,12,.333,19,34,.559,5,29,11,3,3,34,28,127.8,63.3,89.9,.434,.461,.627,59.7,77.5,22.2,2.9,.625,11.6,38.5,.263,.413,35.4,84.8,.413
2,2010-11-19,N,UC-Riverside,W,90,75,24,69,.348,7,24,.292,35,41,.854,18,45,13,5,4,16,28,25,68,.368,5,15,.333,20,37,.541,17,46,7,5,4,19,33,103.4,86.2,87.0,.594,.348,.509,49.5,54.2,5.7,7.5,.399,15.3,38.3,.507,.404,18.2,61.4,.294
3,2010-11-20,N,Portland State,L,98,102,36,77,.468,6,23,.261,20,27,.741,14,37,18,6,4,13,33,34,62,.548,6,12,.500,28,37,.757,7,38,24,7,0,18,25,108.9,113.3,89.7,.351,.299,.546,49.3,50.0,6.7,8.0,.506,12.6,31.1,.260,.597,18.4,76.7,.452
4,2010-11-21,@,SMU,L,70,102,24,59,.407,7,21,.333,15,26,.577,12,22,12,4,0,11,26,34,47,.723,9,15,.600,25,29,.862,4,28,20,3,2,12,19,100.0,145.7,69.6,.441,.356,.491,44.0,50.0,5.7,0.0,.466,13.4,33.3,.254,.819,16.5,71.4,.532
5,2010-11-23,@,Texas-Rio Grande Valley,W,85,82,28,52,.538,7,12,.583,22,34,.647,6,27,13,3,4,10,26,30,60,.500,11,21,.524,11,23,.478,10,31,13,3,0,9,24,119.7,115.5,71.0,.654,.231,.624,46.6,46.4,4.2,10.3,.606,12.8,22.2,.423,.592,11.3,67.7,.183
6,2010-11-27,,St. Gregory's,W,118,69,45,87,.517,6,20,.300,22,30,.733,19,44,22,22,0,18,26,23,51,.451,3,14,.214,20,28,.714,6,31,18,2,3,35,28,121.6,71.1,96.8,.345,.230,.583,58.7,48.9,22.7,0.0,.552,15.1,43.2,.253,.480,35.2,80.6,.392
7,2010-12-01,@,Texas,L,55,76,18,70,.257,1,9,.111,18,23,.783,15,37,3,12,2,21,24,24,53,.453,5,18,.278,23,37,.622,10,45,15,7,9,23,18,64.7,89.4,85.3,.329,.129,.340,45.1,16.7,14.1,5.7,.264,20.6,30.0,.257,.500,24.6,68.8,.434
8,2010-12-04,@,Rice,L,73,75,25,52,.481,9,18,.500,14,20,.700,5,24,12,4,3,10,25,23,47,.489,6,16,.375,23,33,.697,11,32,13,5,1,13,17,110.6,113.6,65.6,.385,.346,.593,42.9,48.0,6.1,9.7,.567,14.0,19.2,.269,.553,17.2,63.3,.489
9,2010-12-11,,Huston-Tillotson,W,123,79,40,80,.500,10,22,.455,33,39,.846,18,58,23,16,6,23,27,23,67,.343,9,29,.310,24,39,.615,8,29,13,11,2,29,33,117.1,75.2,105.0,.488,.275,.624,66.7,57.5,15.2,15.8,.563,18.9,46.2,.413,.410,25.3,83.3,.358
10,2010-12-19,@,Louisiana,L,65,68,22,64,.344,6,16,.375,15,28,.536,17,38,8,8,4,17,25,23,53,.434,2,13,.154,20,32,.625,10,35,13,7,6,17,24,85.5,89.5,76.3,.438,.250,.420,52.1,36.4,10.5,10.0,.391,18.0,40.5,.234,.453,20.0,67.7,.377
