G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-11,@,Old Dominion,L,55,62,21,53,.396,6,20,.300,7,13,.538,8,33,7,4,2,16,26,21,57,.368,4,15,.267,16,27,.593,14,36,15,6,6,7,17,84.6,95.4,65.0,.245,.377,.465,47.8,33.3,6.2,4.8,.453,21.3,26.7,.132,.404,9.1,64.1,.281
2,2016-11-13,,Rice,L,70,94,19,38,.500,7,16,.438,25,32,.781,4,24,10,3,0,24,29,28,53,.528,11,26,.423,27,34,.794,5,20,17,17,0,10,24,94.6,127.0,73.7,.842,.421,.658,54.5,52.6,4.1,0.0,.592,31.1,21.1,.658,.632,12.6,80.0,.509
3,2016-11-18,@,Montana State,L,73,80,17,56,.304,10,36,.278,29,38,.763,11,39,10,4,0,9,29,25,59,.424,7,26,.269,23,32,.719,9,37,10,3,2,7,27,101.4,111.1,72.1,.679,.643,.493,51.3,58.8,5.6,0.0,.393,10.8,28.2,.518,.483,8.6,75.7,.390
4,2016-11-21,,Texas Southern,L,56,67,18,50,.360,5,21,.238,15,22,.682,12,35,6,4,5,14,21,23,56,.411,8,23,.348,13,19,.684,12,34,12,3,5,10,21,88.9,106.3,62.7,.440,.420,.463,50.7,33.3,6.3,15.2,.410,18.8,35.3,.300,.482,13.3,65.7,.232
5,2016-11-23,,Louisiana,L,70,82,28,57,.491,7,16,.438,7,12,.583,7,28,20,7,1,15,19,31,54,.574,5,16,.313,15,21,.714,4,29,13,9,3,11,16,98.6,115.5,70.8,.211,.281,.558,49.1,71.4,9.9,2.6,.553,19.3,21.9,.123,.620,14.7,84.0,.278
6,2016-11-26,@,George Mason,L (1 OT),77,80,27,54,.500,8,24,.333,15,20,.750,8,34,15,2,2,18,32,22,58,.379,7,20,.350,29,38,.763,10,32,12,5,1,9,20,104.1,108.1,65.4,.370,.444,.606,51.5,55.6,2.7,5.3,.574,22.1,26.7,.278,.440,10.6,72.2,.500
7,2016-11-30,@,Charlotte,L,56,65,19,56,.339,2,20,.100,16,20,.800,10,35,12,6,5,20,22,22,55,.400,6,23,.261,15,19,.789,7,26,5,10,5,12,19,77.8,90.3,72.3,.357,.357,.427,57.4,63.2,8.3,15.6,.357,23.4,34.5,.286,.455,15.8,78.1,.273
8,2016-12-03,@,Longwood,W,71,59,25,55,.455,9,21,.429,12,20,.600,10,41,13,4,2,13,7,23,61,.377,9,27,.333,4,5,.800,5,24,9,5,4,10,19,104.4,86.8,67.9,.364,.382,.550,63.1,52.0,5.9,5.9,.536,16.8,34.5,.218,.451,13.6,86.1,.066
9,2016-12-10,@,Western Michigan,L,67,74,26,50,.520,9,17,.529,6,7,.857,3,26,17,10,3,16,23,25,61,.410,4,16,.250,20,26,.769,13,31,13,8,3,13,13,95.7,105.7,69.8,.140,.340,.628,45.6,65.4,14.3,6.7,.610,23.1,14.3,.120,.443,15.1,63.9,.328
10,2016-12-17,@,Appalachian State,L (1 OT),61,73,20,48,.417,5,15,.333,16,23,.696,10,39,14,4,5,22,22,24,58,.414,12,27,.444,13,18,.722,5,23,19,9,4,11,23,84.7,101.4,63.8,.479,.313,.518,62.9,70.0,5.6,16.1,.469,27.2,35.7,.333,.517,14.2,85.3,.224
11,2016-12-20,,Richmond,L,55,75,20,51,.392,3,20,.150,12,19,.632,11,35,12,2,4,21,24,25,52,.481,9,22,.409,16,21,.762,3,24,18,9,0,11,21,78.6,107.1,70.0,.373,.392,.458,59.3,60.0,2.9,13.3,.422,25.9,34.4,.235,.567,15.1,88.9,.308
12,2016-12-23,,UMBC,L,61,62,23,56,.411,9,19,.474,6,7,.857,12,33,13,9,5,12,12,22,47,.468,11,25,.440,7,9,.778,4,25,15,5,0,10,12,105.2,106.9,58.3,.125,.339,.514,56.9,56.5,15.5,22.7,.491,16.8,36.4,.107,.585,16.3,84.0,.149
13,2016-12-28,,East Mennonite,W,82,65,32,59,.542,4,17,.235,14,18,.778,11,33,18,11,3,11,17,21,47,.447,11,32,.344,12,16,.750,2,19,13,4,2,16,17,120.6,95.6,68.1,.305,.288,.607,63.5,56.3,16.2,20.0,.576,14.0,39.3,.237,.564,22.7,91.7,.255
14,2016-12-31,,Drexel,W,78,67,30,54,.556,5,16,.313,13,20,.650,8,28,13,11,6,14,18,21,50,.420,9,24,.375,16,20,.800,9,25,11,8,1,21,21,109.9,94.4,70.5,.370,.296,.614,52.8,43.3,15.5,23.1,.602,18.1,33.3,.241,.510,26.1,69.0,.320
15,2017-01-02,,Towson,W,64,44,19,45,.422,4,17,.235,22,33,.667,6,33,13,5,5,11,22,16,50,.320,4,24,.167,8,20,.400,9,34,7,5,2,14,24,98.5,67.7,65.1,.733,.378,.527,49.3,68.4,7.7,19.2,.467,15.3,19.4,.489,.360,19.0,75.0,.160
16,2017-01-05,@,Hofstra,W,62,54,24,46,.522,5,11,.455,9,14,.643,5,32,14,7,2,14,21,17,49,.347,6,24,.250,14,19,.737,6,25,9,4,2,14,14,96.9,84.4,63.8,.304,.239,.589,56.1,58.3,10.9,8.0,.576,21.0,20.8,.196,.408,19.4,81.8,.286
17,2017-01-07,@,Northeastern,L,54,64,23,45,.511,2,8,.250,6,7,.857,4,27,5,3,3,18,16,19,51,.373,9,29,.310,17,21,.810,10,27,12,5,2,10,13,87.1,103.2,61.7,.156,.178,.559,50.0,21.7,4.8,13.6,.533,27.1,19.0,.133,.461,14.1,69.7,.333
