G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-11-11,@,Ohio State,L,42,73,13,41,.317,6,18,.333,10,15,.667,2,24,7,1,0,23,27,21,47,.447,5,14,.357,26,38,.684,6,33,14,10,3,14,18,59.2,102.8,71.1,.366,.439,.436,42.1,53.8,1.4,0.0,.390,32.3,6.9,.244,.500,17.7,78.6,.553
2,2011-11-13,,Kenyon,W,80,56,25,57,.439,7,19,.368,23,29,.793,8,35,20,7,0,11,22,18,44,.409,11,22,.500,9,19,.474,2,28,13,4,0,21,23,109.6,76.7,72.9,.509,.333,.565,55.6,80.0,9.6,0.0,.500,13.5,23.5,.404,.534,28.4,93.1,.205
3,2011-11-16,,Jackson State,W,56,39,16,51,.314,6,19,.316,18,26,.692,9,32,11,7,3,13,19,11,42,.262,2,14,.143,15,21,.714,7,34,4,7,5,21,24,83.6,58.2,66.7,.510,.373,.442,48.5,68.8,10.4,10.7,.373,17.0,25.0,.353,.286,28.8,76.7,.357
4,2011-11-21,N,Florida,L,65,78,23,54,.426,7,22,.318,12,18,.667,5,24,14,8,4,12,24,23,51,.451,12,27,.444,20,30,.667,9,35,19,6,1,15,17,92.9,111.4,70.4,.333,.407,.520,40.7,60.9,11.4,16.7,.491,16.1,16.1,.222,.569,18.7,67.9,.392
5,2011-11-23,@,North Florida,L,52,69,20,53,.377,6,19,.316,6,8,.750,9,21,11,6,4,13,17,28,49,.571,5,16,.313,8,16,.500,11,33,12,6,6,12,14,88.1,116.9,59.2,.151,.358,.458,38.9,55.0,10.2,12.1,.434,18.6,29.0,.113,.622,17.5,52.2,.163
6,2011-11-26,,Charlotte,L,66,70,22,60,.367,9,24,.375,13,20,.650,8,20,15,10,1,11,21,24,43,.558,5,16,.313,17,24,.708,7,31,15,6,4,20,21,94.3,100.0,70.0,.333,.400,.475,39.2,68.2,14.3,3.7,.442,13.7,25.0,.217,.616,26.9,63.2,.395
7,2011-12-01,,Cleveland State,L,43,45,16,39,.410,2,9,.222,9,14,.643,6,21,6,9,0,10,15,16,40,.400,5,17,.294,8,9,.889,10,27,10,5,0,16,18,86.0,90.0,50.0,.359,.231,.471,43.8,37.5,18.0,0.0,.436,18.0,26.1,.231,.463,26.5,60.0,.200
8,2011-12-03,,Youngstown State,W,63,62,22,45,.489,5,11,.455,14,18,.778,5,30,7,2,1,13,16,20,50,.400,11,27,.407,11,15,.733,5,24,12,4,6,7,13,105.0,103.3,60.3,.400,.244,.588,55.6,31.8,3.3,4.3,.544,19.5,20.8,.311,.510,10.9,83.3,.220
9,2011-12-07,@,Air Force,L,34,55,9,46,.196,2,19,.105,14,18,.778,9,31,4,5,5,16,14,19,45,.422,9,25,.360,8,12,.667,3,28,15,7,4,12,15,55.7,90.2,60.6,.391,.413,.312,52.5,44.4,8.2,25.0,.217,22.7,26.5,.304,.522,19.1,88.0,.178
10,2011-12-10,@,Miami (OH),W,51,49,15,44,.341,7,18,.389,14,19,.737,9,34,9,10,5,22,24,13,43,.302,6,21,.286,17,28,.607,10,33,9,9,3,21,17,76.1,73.1,66.7,.432,.409,.481,50.7,60.0,14.9,22.7,.420,29.3,28.1,.318,.372,27.2,71.4,.395
11,2011-12-14,,Cincinnati,L,58,78,20,42,.476,5,12,.417,13,17,.765,4,19,8,7,0,13,18,28,51,.549,14,32,.438,8,18,.444,10,29,15,5,5,12,19,96.7,130.0,60.3,.405,.286,.579,39.6,40.0,11.7,0.0,.536,20.6,17.4,.310,.686,16.8,60.0,.157
12,2011-12-17,,Ohio,L,54,82,19,50,.380,3,15,.200,13,25,.520,10,25,8,4,0,21,23,29,47,.617,8,21,.381,16,22,.727,5,31,16,7,2,19,27,75.0,113.9,72.2,.500,.300,.436,44.6,42.1,5.6,0.0,.410,25.3,27.8,.260,.702,24.9,75.0,.340
13,2011-12-20,,Idaho,W (1 OT),80,78,30,66,.455,7,22,.318,13,18,.722,9,28,10,5,0,9,26,26,54,.481,8,18,.444,18,30,.600,10,41,18,2,4,16,19,108.1,105.4,66.1,.273,.333,.537,40.6,33.3,6.8,0.0,.508,10.8,22.5,.197,.556,19.0,65.5,.333
14,2011-12-22,,Central Michigan,W,60,42,22,48,.458,9,22,.409,7,13,.538,5,29,16,6,1,14,16,16,46,.348,3,17,.176,7,13,.538,8,29,7,4,3,17,16,96.8,67.7,62.2,.271,.458,.554,50.0,72.7,9.7,3.4,.552,20.5,19.2,.146,.380,24.6,75.0,.152
15,2011-12-29,@,Loyola (IL),W,64,48,21,47,.447,10,25,.400,12,16,.750,5,17,14,8,3,9,23,13,33,.394,4,13,.308,18,22,.818,8,29,9,3,3,21,16,110.3,82.8,57.5,.340,.532,.586,37.0,66.7,13.8,15.0,.553,14.2,19.2,.255,.455,32.6,60.0,.545
