G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-10,,McNeese State,W,81,53,29,51,.569,10,21,.476,13,21,.619,9,43,20,4,4,16,22,17,58,.293,6,27,.222,13,24,.542,9,21,7,6,3,13,19,114.1,74.6,70.7,.412,.412,.664,67.2,69.0,5.6,12.9,.667,20.8,42.9,.255,.345,15.8,79.1,.224
2,2017-11-17,N,Drexel,L,80,84,31,72,.431,7,26,.269,11,22,.500,19,41,14,5,3,9,24,24,51,.471,9,24,.375,27,31,.871,4,27,9,5,2,13,22,108.1,113.5,73.6,.306,.361,.485,60.3,45.2,6.8,11.1,.479,9.8,45.2,.153,.559,16.5,84.6,.529
3,2017-11-18,N,Liberty,W,68,66,23,57,.404,6,24,.250,16,19,.842,11,38,10,4,3,11,20,21,52,.404,7,26,.269,17,21,.810,5,25,12,7,1,11,19,101.5,98.5,67.0,.333,.421,.515,60.3,43.5,6.0,11.5,.456,14.3,35.5,.281,.471,15.1,84.4,.327
4,2017-11-19,N,Wake Forest,W,78,73,30,64,.469,9,20,.450,9,17,.529,13,34,23,3,1,10,25,19,50,.380,11,26,.423,24,28,.857,10,27,10,4,4,14,22,114.7,107.4,68.2,.266,.313,.541,55.7,76.7,4.4,4.2,.539,12.2,43.3,.141,.490,18.1,67.7,.480
5,2017-11-25,,Incarnate Word,W,97,58,36,68,.529,10,18,.556,15,24,.625,12,40,19,11,5,15,19,20,62,.323,6,22,.273,12,20,.600,15,31,13,7,7,21,20,121.3,72.5,80.0,.353,.265,.611,56.3,52.8,13.8,12.5,.603,15.9,42.9,.221,.371,22.7,65.1,.194
6,2017-11-29,,New Orleans,W,75,66,25,50,.500,7,18,.389,18,23,.783,7,28,13,11,0,17,19,27,48,.563,4,10,.400,8,16,.500,2,22,12,7,0,20,19,104.2,91.7,72.3,.460,.360,.616,56.0,52.0,15.3,0.0,.570,21.8,25.9,.360,.604,26.5,91.3,.167
7,2017-12-02,,Arkansas,W,91,65,29,56,.518,10,21,.476,23,28,.821,7,37,19,8,4,12,26,19,55,.345,6,19,.316,21,30,.700,7,24,7,4,1,13,19,121.3,86.7,74.8,.500,.375,.657,60.7,65.5,10.7,11.1,.607,14.8,29.2,.411,.400,15.8,81.1,.382
8,2017-12-06,,Fairfield,W,88,66,32,58,.552,11,16,.688,13,19,.684,9,38,16,5,6,17,19,25,61,.410,7,25,.280,9,14,.643,6,25,8,5,1,15,24,115.8,86.8,75.8,.328,.276,.656,60.3,50.0,6.6,16.7,.647,20.2,32.1,.224,.467,18.1,82.9,.148
9,2017-12-09,@,Saint Louis,W,77,58,22,48,.458,4,13,.308,29,35,.829,8,34,6,6,3,16,24,16,44,.364,6,16,.375,20,29,.690,4,21,12,7,6,16,27,108.5,81.7,71.2,.729,.271,.596,61.8,27.3,8.5,10.7,.500,19.8,32.0,.604,.432,21.7,86.7,.455
10,2017-12-13,@,LSU,L,77,80,28,63,.444,11,29,.379,10,14,.714,10,31,14,5,2,11,21,28,61,.459,7,21,.333,17,20,.850,12,36,10,4,2,11,17,110.0,114.3,70.1,.222,.460,.553,46.3,50.0,7.1,5.0,.532,13.6,29.4,.159,.516,13.5,63.6,.279
11,2017-12-17,,Prairie View,W,92,72,29,53,.547,12,23,.522,22,30,.733,9,34,20,7,4,19,19,26,61,.426,10,30,.333,10,16,.625,10,25,14,10,3,15,27,122.7,96.0,75.4,.566,.434,.684,57.6,69.0,9.3,12.9,.660,22.0,37.5,.415,.508,17.9,71.4,.164
12,2017-12-20,N,Providence,W,70,59,24,57,.421,7,20,.350,15,22,.682,9,38,12,9,2,9,19,20,54,.370,6,21,.286,13,21,.619,7,31,14,4,0,12,18,102.9,86.8,68.2,.386,.351,.519,55.1,50.0,13.2,6.1,.482,11.8,27.3,.263,.426,15.8,80.6,.241
13,2017-12-28,@,South Florida,W,79,60,28,62,.452,9,28,.321,14,16,.875,10,40,13,6,5,10,19,18,57,.316,7,16,.438,17,22,.773,10,31,11,5,2,13,15,112.9,85.7,70.0,.258,.452,.568,56.3,46.4,8.6,12.2,.524,12.6,32.3,.226,.377,16.2,75.0,.298
