G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,@,Buffalo,L,67,69,24,60,.400,5,18,.278,14,29,.483,12,43,12,3,4,13,23,22,68,.324,1,9,.111,24,30,.800,14,45,8,8,7,8,25,88.2,90.8,75.5,.483,.300,.454,48.9,50.0,3.9,6.8,.442,15.0,27.9,.233,.331,8.9,68.9,.353
2,2014-11-17,@,Idaho,L,77,82,27,58,.466,6,19,.316,17,22,.773,8,28,6,4,6,12,21,29,67,.433,8,15,.533,16,22,.727,14,37,10,3,0,12,27,104.1,110.8,74.0,.379,.328,.562,43.1,22.2,5.4,11.5,.517,14.9,25.8,.293,.493,13.4,58.8,.239
3,2014-11-21,,North Dakota,W,74,72,22,49,.449,5,15,.333,25,33,.758,8,25,10,7,2,13,23,27,50,.540,2,5,.400,16,29,.552,9,29,10,10,3,14,27,107.2,104.3,69.2,.673,.306,.572,46.3,45.5,10.1,4.4,.500,16.7,28.6,.510,.560,18.0,65.4,.320
4,2014-11-24,,Chadron State,W,87,42,32,62,.516,5,15,.333,18,25,.720,7,39,18,9,5,9,16,15,59,.254,5,26,.192,7,14,.500,10,33,7,6,3,18,25,116.0,56.0,74.8,.403,.242,.589,54.2,56.3,12.0,15.2,.556,10.9,23.3,.290,.297,21.5,76.2,.119
5,2014-11-30,N,Florida Gulf Coast,L,58,71,20,62,.323,4,20,.200,14,17,.824,14,35,9,6,7,12,20,25,55,.455,5,11,.455,16,23,.696,12,36,13,8,2,15,20,84.1,102.9,68.5,.274,.323,.414,49.3,45.0,8.7,15.9,.355,14.6,36.8,.226,.500,18.5,63.6,.291
6,2014-12-03,,Wayne State (NE),W,89,55,32,52,.615,8,17,.471,17,27,.630,8,38,13,8,6,15,20,19,61,.311,6,25,.240,11,19,.579,14,28,10,8,1,13,24,127.1,78.6,70.4,.519,.327,.686,57.6,40.6,11.4,16.7,.692,18.8,36.4,.327,.361,15.7,68.2,.180
7,2014-12-06,,UMKC,W,81,61,25,51,.490,6,18,.333,25,30,.833,9,27,12,9,9,10,19,20,53,.377,7,17,.412,14,18,.778,8,25,9,5,4,15,25,120.9,91.0,67.4,.588,.353,.621,51.9,48.0,13.4,25.0,.549,13.3,34.6,.490,.443,19.6,69.2,.264
8,2014-12-09,@,Saint Louis,W,62,55,21,41,.512,8,13,.615,12,19,.632,8,30,16,6,8,22,25,19,57,.333,2,19,.105,15,24,.625,15,28,11,11,1,14,25,93.9,83.3,65.7,.463,.317,.620,51.7,76.2,9.1,21.1,.610,30.5,38.1,.293,.351,17.0,59.5,.263
9,2014-12-13,,Idaho,W,87,85,26,51,.510,11,28,.393,24,33,.727,9,23,17,4,1,10,22,29,48,.604,12,18,.667,15,20,.750,6,25,18,3,2,18,25,126.1,123.2,68.6,.647,.549,.652,47.9,65.4,5.8,3.3,.618,13.0,32.1,.471,.729,23.8,70.0,.313
10,2014-12-18,N,Idaho State,W (1 OT),75,72,24,63,.381,5,23,.217,22,32,.688,13,40,13,3,7,8,24,23,63,.365,5,20,.250,21,34,.618,11,35,10,6,7,9,27,100.0,96.0,66.8,.508,.365,.480,53.3,54.2,4.0,16.3,.421,9.3,35.1,.349,.405,10.2,71.1,.333
11,2014-12-19,N,Cal State Bakersfield,W,53,49,19,54,.352,10,28,.357,5,9,.556,7,30,11,4,5,8,21,16,46,.348,5,17,.294,12,17,.706,7,31,7,4,2,11,19,89.8,83.1,58.7,.167,.519,.455,49.2,57.9,6.8,17.2,.444,12.1,22.6,.093,.402,16.9,76.7,.261
12,2014-12-20,@,Utah State,W (1 OT),68,65,25,67,.373,9,30,.300,9,16,.563,13,41,12,4,4,10,27,21,55,.382,1,14,.071,22,31,.710,11,39,8,4,3,11,16,95.8,91.5,62.8,.239,.448,.456,51.3,48.0,5.6,9.8,.440,11.8,31.7,.134,.391,13.6,71.8,.400
13,2014-12-23,@,Utah,L,66,80,25,63,.397,7,19,.368,9,12,.750,8,29,10,6,2,12,17,30,58,.517,8,23,.348,12,19,.632,5,35,21,5,4,11,16,90.4,109.6,72.9,.190,.302,.480,45.3,40.0,8.2,5.7,.452,14.9,21.1,.143,.586,14.1,80.8,.207
14,2014-12-28,@,Northern Iowa,L,63,74,23,51,.451,7,22,.318,10,11,.909,7,27,6,1,0,10,18,26,45,.578,7,17,.412,15,21,.714,3,22,14,9,0,7,16,106.8,125.4,59.1,.216,.431,.560,55.1,26.1,1.7,0.0,.520,15.1,26.9,.196,.656,11.3,87.0,.333
15,2015-01-02,@,Denver,L,69,76,19,42,.452,9,17,.529,22,32,.688,5,26,10,3,0,10,19,25,46,.543,11,20,.550,15,21,.714,4,27,18,6,5,11,27,109.5,120.6,62.6,.762,.405,.603,49.1,52.6,4.8,0.0,.560,14.9,17.9,.524,.663,16.4,84.0,.326
16,2015-01-04,@,North Dakota State,L,67,72,21,49,.429,6,20,.300,19,24,.792,4,30,9,4,2,10,21,25,51,.490,5,17,.294,17,27,.630,3,26,10,4,1,6,20,100.0,107.5,66.6,.490,.408,.555,53.6,42.9,6.0,5.9,.490,14.2,14.8,.388,.539,8.6,89.7,.333
17,2015-01-07,,Western Illinois,W,75,44,26,55,.473,10,27,.370,13,17,.765,5,38,13,6,2,13,13,18,58,.310,4,18,.222,4,9,.444,8,28,9,7,2,14,17,107.1,62.9,69.7,.309,.491,.595,57.6,50.0,8.6,5.0,.564,17.1,20.0,.236,.345,18.4,80.5,.069
18,2015-01-10,@,Omaha,W,87,68,29,61,.475,12,28,.429,17,24,.708,8,44,15,6,8,13,29,18,67,.269,1,16,.063,31,46,.674,17,43,8,6,3,10,23,108.8,85.0,79.6,.393,.459,.601,50.6,51.7,7.5,15.7,.574,15.2,23.5,.279,.276,10.1,67.9,.463
19,2015-01-14,,IUPUI,W,68,53,17,40,.425,6,14,.429,28,37,.757,3,28,13,7,4,16,13,21,56,.375,3,14,.214,8,14,.571,8,25,10,9,3,13,25,98.6,76.8,69.1,.925,.350,.591,52.8,76.5,10.1,9.5,.500,21.7,15.0,.700,.402,17.2,75.8,.143
20,2015-01-17,,South Dakota,W,71,57,24,55,.436,7,25,.280,16,24,.667,7,32,12,5,5,8,17,19,56,.339,6,17,.353,13,17,.765,7,33,12,4,2,11,22,104.4,83.8,67.7,.436,.455,.535,49.2,50.0,7.4,12.8,.500,10.8,21.2,.291,.393,14.7,78.1,.232
21,2015-01-21,,Purdue-Fort Wayne,W,82,53,30,58,.517,7,17,.412,15,24,.625,10,32,12,14,2,10,17,20,50,.400,8,20,.400,5,10,.500,10,31,11,7,1,24,22,118.8,76.8,69.1,.414,.293,.591,50.8,40.0,20.3,6.7,.578,12.6,32.3,.259,.480,30.5,68.8,.100
22,2015-01-24,@,Oral Roberts,W,76,72,27,54,.500,4,11,.364,18,28,.643,10,35,6,5,3,12,19,26,63,.413,10,25,.400,10,21,.476,17,37,9,3,3,10,24,111.8,105.9,67.6,.519,.204,.565,48.6,22.2,7.4,7.9,.537,15.1,33.3,.333,.492,12.1,59.5,.159
23,2015-01-28,,Omaha,W,86,64,26,46,.565,10,20,.500,24,29,.828,4,31,18,5,5,17,21,22,66,.333,3,16,.188,17,26,.654,15,31,6,9,2,11,23,116.2,86.5,73.6,.630,.435,.719,50.0,69.2,6.8,10.0,.674,22.1,20.0,.522,.356,12.3,64.3,.258
24,2015-01-31,,Denver,W,69,39,25,42,.595,4,12,.333,15,22,.682,6,27,11,5,4,7,17,12,36,.333,4,11,.364,11,14,.786,5,20,10,6,1,14,22,130.2,73.6,52.6,.524,.286,.658,57.4,44.0,9.4,16.0,.643,11.8,28.6,.357,.389,24.7,80.8,.306
