G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2016-11-13,,Alabama A&M,W,99,44,35,56,.625,8,16,.500,21,33,.636,10,42,17,9,4,9,14,16,60,.267,1,13,.077,11,15,.733,11,26,4,5,1,13,22,141.4,62.9,69.9,.589,.286,.691,61.8,48.6,12.9,8.5,.696,11.2,40.0,.375,.275,16.2,74.4,.183
2,2016-11-17,N,Xavier,L (1 OT),82,83,27,65,.415,8,26,.308,20,27,.741,6,34,13,5,4,13,28,28,70,.400,2,22,.091,25,38,.658,13,39,14,8,9,13,24,95.3,96.5,76.8,.415,.400,.527,46.6,48.1,5.8,8.3,.477,14.3,18.8,.308,.414,12.9,68.3,.357
3,2016-11-18,N,Davidson,L,55,70,22,61,.361,3,16,.188,8,12,.667,8,29,14,6,2,15,15,24,54,.444,10,30,.333,12,16,.750,4,31,14,6,5,16,19,74.3,94.6,73.7,.197,.262,.412,48.3,63.6,8.1,8.3,.385,18.4,22.9,.131,.537,20.6,84.0,.222
4,2016-11-20,N,Tulane,W,67,62,25,58,.431,4,17,.235,13,16,.813,10,38,13,10,2,17,18,21,63,.333,9,19,.474,11,16,.688,7,28,15,5,4,14,19,89.3,82.7,75.1,.276,.293,.511,57.6,52.0,13.3,4.5,.466,20.6,32.3,.224,.405,16.5,80.0,.175
5,2016-11-26,,Northwestern State,W,84,60,32,62,.516,7,20,.350,13,17,.765,8,38,19,9,2,13,17,24,67,.358,5,25,.200,7,14,.500,12,33,12,5,4,18,22,109.1,77.9,77.4,.274,.323,.599,53.5,59.4,11.7,4.8,.573,15.6,27.6,.210,.396,19.6,71.4,.104
6,2016-11-28,,North Carolina Central,L,52,62,17,68,.250,7,27,.259,11,20,.550,12,37,8,4,4,6,21,19,52,.365,6,22,.273,18,23,.783,7,42,11,1,8,13,19,74.3,88.6,70.2,.294,.397,.335,46.8,47.1,5.7,13.3,.301,7.2,25.5,.162,.423,17.1,78.1,.346
7,2016-12-03,,Western Kentucky,W,59,56,20,57,.351,5,24,.208,14,21,.667,11,40,10,10,1,17,16,21,52,.404,3,15,.200,11,19,.579,4,28,11,7,4,15,20,80.8,76.7,72.5,.368,.421,.440,58.8,50.0,13.7,2.7,.395,20.2,31.4,.246,.433,19.7,87.9,.212
8,2016-12-06,,Miami (OH),W,81,55,25,67,.373,9,29,.310,22,31,.710,12,45,18,9,1,6,19,18,59,.305,6,31,.194,13,19,.684,7,32,8,3,6,15,28,106.6,72.4,75.9,.463,.433,.496,58.4,72.0,11.8,3.6,.440,6.8,32.4,.328,.356,18.1,82.5,.220
9,2016-12-10,,Arizona,L,60,79,18,55,.327,4,18,.222,20,30,.667,8,28,10,7,1,8,11,29,61,.475,13,24,.542,8,10,.800,11,44,12,4,4,13,22,87.0,114.5,68.5,.545,.327,.433,38.9,55.6,10.1,2.7,.364,10.4,19.5,.364,.582,16.5,64.5,.131
10,2016-12-17,,Eastern Illinois,L,64,67,23,56,.411,3,18,.167,15,24,.625,9,35,12,7,3,15,16,22,66,.333,8,29,.276,15,17,.882,13,37,11,9,4,12,20,87.7,91.8,73.2,.429,.321,.475,48.6,52.2,9.6,8.1,.438,18.2,27.3,.268,.394,13.9,66.7,.227
11,2016-12-21,N,Illinois,L,66,75,22,61,.361,6,19,.316,16,21,.762,6,27,9,4,2,8,22,24,49,.490,7,17,.412,20,30,.667,6,36,11,3,3,15,21,90.4,102.7,72.6,.344,.311,.465,42.9,40.9,5.5,6.3,.410,10.1,16.7,.262,.561,19.2,77.8,.408
12,2016-12-29,,Lipscomb,L,76,81,22,59,.373,4,20,.200,28,41,.683,16,44,9,3,5,14,23,25,55,.455,10,26,.385,21,31,.677,5,31,15,6,3,10,30,100.0,106.6,75.6,.695,.339,.484,58.7,40.9,3.9,17.2,.407,15.1,38.1,.475,.545,12.5,84.8,.382
13,2017-01-04,,LSU,L,77,88,27,63,.429,7,27,.259,16,26,.615,9,37,16,3,5,14,14,35,73,.479,7,18,.389,11,16,.688,9,41,17,9,5,9,22,96.3,110.0,80.5,.413,.429,.511,47.4,59.3,3.8,9.1,.484,15.7,22.0,.254,.527,10.0,75.7,.151
14,2017-01-07,@,Georgia,L,66,71,25,72,.347,6,36,.167,10,16,.625,10,33,11,10,2,13,27,21,46,.457,2,13,.154,27,40,.675,4,41,11,7,4,20,18,80.5,86.6,81.8,.222,.500,.415,44.6,44.0,12.2,6.1,.389,14.0,21.3,.139,.478,23.5,85.2,.587
15,2017-01-10,,Auburn,L,72,77,22,68,.324,5,18,.278,23,33,.697,21,47,11,7,3,15,26,25,59,.424,9,25,.360,18,33,.545,10,36,13,4,12,14,29,92.3,98.7,78.2,.485,.265,.430,56.6,50.0,9.0,8.8,.360,15.2,44.7,.338,.500,15.8,72.2,.305
16,2017-01-14,@,Arkansas,L,73,92,22,57,.386,9,26,.346,20,32,.625,11,31,12,7,1,13,20,33,59,.559,10,23,.435,16,22,.727,9,35,18,5,5,14,25,98.6,124.3,74.3,.561,.456,.506,47.0,54.5,9.5,2.8,.465,15.3,29.7,.351,.644,16.8,69.0,.271
17,2017-01-18,@,Alabama,L,56,68,17,42,.405,7,14,.500,15,23,.652,4,27,10,8,2,18,26,23,53,.434,9,27,.333,13,28,.464,14,37,9,7,2,12,21,84.8,103.0,65.6,.548,.333,.529,42.2,58.8,12.1,7.7,.488,25.4,14.8,.357,.519,15.3,62.2,.245
18,2017-01-21,,Ole Miss,L,71,75,27,61,.443,11,25,.440,6,17,.353,11,37,15,2,0,13,20,24,56,.429,10,24,.417,17,23,.739,7,34,11,4,2,12,16,98.6,104.2,71.5,.279,.410,.514,52.1,55.6,2.8,0.0,.533,15.8,28.9,.098,.518,15.2,78.8,.304
19,2017-01-25,@,Mississippi State,L,74,89,25,54,.463,7,21,.333,17,23,.739,11,31,10,1,0,10,22,32,56,.571,12,23,.522,13,25,.520,8,28,16,4,5,7,19,113.8,136.9,65.4,.426,.389,.570,52.5,40.0,1.5,0.0,.528,13.3,35.5,.315,.679,9.3,71.4,.232
20,2017-01-28,,South Carolina,L,53,63,20,56,.357,1,17,.059,12,17,.706,8,34,8,2,0,14,21,20,57,.351,9,25,.360,14,19,.737,10,36,9,6,4,14,19,75.7,90.0,70.1,.304,.304,.414,48.6,40.0,2.9,0.0,.366,17.9,23.5,.214,.430,17.5,72.2,.246
21,2017-02-02,@,Florida,L,54,93,19,63,.302,8,21,.381,8,15,.533,8,28,7,8,0,12,21,30,66,.455,11,28,.393,22,27,.815,18,55,16,7,7,10,13,75.0,129.2,72.5,.238,.333,.385,33.7,36.8,11.1,0.0,.365,14.6,17.8,.127,.538,11.3,52.6,.333
