G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,@,Charlotte,W,85,74,33,69,.478,8,24,.333,11,16,.688,10,41,14,4,0,17,26,24,65,.369,6,16,.375,20,34,.588,10,38,7,7,4,11,18,102.4,89.2,82.9,.232,.348,.555,51.9,42.4,4.8,0.0,.536,18.2,26.3,.159,.415,11.9,75.6,.308
2,2015-11-16,@,Michigan,L,68,88,23,50,.460,9,23,.391,13,18,.722,9,24,13,4,1,17,18,31,60,.517,13,24,.542,13,15,.867,8,28,20,8,1,11,22,100.0,129.4,68.3,.360,.460,.581,46.2,56.5,5.9,2.8,.550,22.5,31.0,.260,.625,14.1,65.2,.217
3,2015-11-18,,Belmont Abbey,W,84,57,29,61,.475,11,32,.344,15,26,.577,11,33,17,11,0,11,10,23,59,.390,9,20,.450,2,2,1.000,7,26,9,8,2,17,22,116.7,79.2,71.7,.426,.525,.573,55.9,58.6,15.3,0.0,.566,13.0,36.7,.246,.466,22.1,75.9,.034
4,2015-11-21,@,Syracuse,L,55,66,21,66,.318,8,33,.242,5,10,.500,10,32,17,7,2,13,21,20,51,.392,6,15,.400,20,25,.800,10,43,13,7,6,14,15,78.6,94.3,70.3,.152,.500,.389,42.7,81.0,10.0,5.6,.379,15.5,23.3,.076,.451,18.2,68.8,.392
5,2015-11-26,,Mount St. Mary's,W,79,74,25,61,.410,6,20,.300,23,29,.793,11,41,12,3,2,16,23,28,63,.444,5,22,.227,13,22,.591,7,30,9,9,4,14,29,98.8,92.5,80.1,.475,.328,.528,57.7,48.0,3.8,4.9,.459,17.6,32.4,.377,.484,16.0,81.1,.206
6,2015-11-27,,Texas A&M-Corpus Christi,L,81,85,24,62,.387,10,33,.303,23,30,.767,16,35,13,5,0,13,20,32,61,.525,5,14,.357,16,20,.800,7,29,15,7,3,11,25,109.5,114.9,73.9,.484,.532,.531,54.7,54.2,6.8,0.0,.468,14.6,42.1,.371,.566,13.5,73.1,.262
7,2015-11-30,,Kennesaw State,W (1 OT),103,93,29,64,.453,14,38,.368,31,41,.756,10,42,20,6,1,15,26,33,69,.478,6,16,.375,21,32,.656,8,32,9,5,2,11,30,117.0,105.7,78.1,.641,.594,.617,56.8,69.0,6.8,1.9,.563,15.2,29.4,.484,.522,11.6,80.0,.304
8,2015-12-04,@,Florida International,W,77,71,30,66,.455,12,36,.333,5,8,.625,9,33,20,5,2,7,15,29,57,.509,5,13,.385,8,16,.500,8,32,11,5,4,16,16,110.0,101.4,70.2,.121,.545,.552,50.8,66.7,7.1,4.5,.545,9.1,27.3,.076,.553,19.9,75.0,.140
9,2015-12-13,,Wesley,W,106,77,38,73,.521,15,36,.417,15,24,.625,16,46,23,12,7,19,14,30,68,.441,8,13,.615,9,17,.529,10,33,14,9,2,19,20,123.3,89.5,86.2,.329,.493,.628,58.2,60.5,14.0,12.7,.623,18.4,41.0,.205,.500,20.0,75.0,.132
10,2015-12-16,,Alabama State,W,91,74,30,67,.448,18,40,.450,13,20,.650,11,42,23,3,3,9,16,32,76,.421,2,15,.133,8,12,.667,12,40,10,4,6,7,21,119.7,97.4,75.6,.299,.597,.595,51.2,76.7,3.9,4.9,.582,10.5,28.2,.194,.434,7.9,72.1,.105
11,2015-12-19,,UNC Greensboro,W,79,69,28,56,.500,11,24,.458,12,16,.750,6,32,19,7,4,16,16,28,70,.400,7,20,.350,6,10,.600,13,37,5,7,1,14,22,105.3,92.0,74.7,.286,.429,.621,46.4,67.9,9.3,8.0,.598,20.1,20.0,.214,.450,15.8,66.7,.086
12,2015-12-21,@,UNC Asheville,W,86,81,30,61,.492,7,25,.280,19,29,.655,8,37,9,3,1,17,25,32,69,.464,3,16,.188,14,26,.538,11,37,11,11,5,12,23,103.6,97.6,83.1,.475,.410,.575,50.0,30.0,3.6,1.9,.549,18.5,23.5,.311,.486,12.9,72.5,.203
13,2015-12-28,@,Duke,L,66,105,25,66,.379,11,31,.355,5,13,.385,7,26,18,6,1,12,17,39,76,.513,12,29,.414,15,19,.789,15,48,17,9,6,10,14,83.5,132.9,78.6,.197,.470,.457,35.1,72.0,7.6,2.1,.462,14.3,17.5,.076,.592,10.5,55.9,.197
14,2015-12-31,,Northeastern,L,79,86,29,66,.439,7,25,.280,14,19,.737,8,24,11,4,1,12,22,26,57,.456,10,26,.385,24,29,.828,11,38,18,5,3,14,22,103.9,113.2,76.4,.288,.379,.526,38.7,37.9,5.3,3.2,.492,13.8,22.9,.212,.544,16.5,59.3,.421
15,2016-01-02,,Drexel,W,83,78,27,55,.491,11,23,.478,18,31,.581,4,36,17,6,1,15,24,25,67,.373,5,12,.417,23,29,.793,12,42,8,8,4,14,29,101.2,95.1,81.8,.564,.418,.595,46.2,63.0,7.3,1.8,.591,17.7,11.8,.327,.410,14.8,72.7,.343
16,2016-01-07,@,James Madison,W,79,73,27,65,.415,11,39,.282,14,21,.667,9,41,14,2,3,12,19,30,79,.380,5,28,.179,8,15,.533,19,47,15,7,2,8,19,102.6,94.8,76.6,.323,.600,.527,46.6,51.9,2.6,5.9,.500,13.8,24.3,.215,.411,8.5,62.7,.101
17,2016-01-09,,Hofstra,L,76,80,29,67,.433,13,29,.448,5,13,.385,10,36,20,3,0,9,20,29,65,.446,6,22,.273,16,25,.640,14,39,12,4,4,7,13,107.0,112.7,71.0,.194,.433,.519,48.0,69.0,4.2,0.0,.530,11.0,28.6,.075,.492,8.3,65.0,.246
18,2016-01-14,,UNC Wilmington,L,82,91,27,58,.466,8,21,.381,20,29,.690,14,34,10,9,3,17,19,34,61,.557,11,24,.458,12,20,.600,7,27,16,10,7,12,23,109.3,121.3,75.1,.500,.362,.571,55.7,37.0,12.0,8.1,.534,19.1,41.2,.345,.648,14.5,74.1,.197
19,2016-01-16,@,College of Charleston,W,65,64,23,56,.411,12,29,.414,7,10,.700,5,32,13,3,2,9,14,23,55,.418,9,20,.450,9,13,.692,5,31,14,7,7,9,16,100.0,98.5,65.0,.179,.518,.535,50.8,56.5,4.6,5.7,.518,12.9,16.1,.125,.500,12.8,84.4,.164
20,2016-01-21,@,William & Mary,L,67,89,25,59,.424,10,29,.345,7,10,.700,5,26,15,6,4,7,9,36,65,.554,14,28,.500,3,5,.600,8,37,27,4,7,9,12,100.0,132.8,67.1,.169,.492,.525,41.3,60.0,9.0,10.8,.508,9.9,14.7,.119,.662,11.8,72.4,.046
21,2016-01-23,,James Madison,L,64,82,25,60,.417,10,29,.345,4,13,.308,8,33,13,2,3,11,26,28,58,.483,10,27,.370,16,28,.571,5,33,12,4,4,6,17,90.1,115.5,70.7,.217,.483,.484,50.0,52.0,2.8,9.7,.500,14.3,22.2,.067,.569,7.8,83.3,.276
22,2016-01-28,@,Hofstra,L,64,66,28,69,.406,7,30,.233,1,4,.250,8,33,18,9,4,11,20,25,56,.446,5,19,.263,11,25,.440,7,39,17,6,7,14,12,86.5,89.2,74.4,.058,.435,.451,45.8,64.3,12.2,10.8,.457,13.4,20.0,.014,.491,17.1,78.1,.196
