G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-10,,Alabama State,W,96,68,31,64,.484,7,20,.350,27,35,.771,11,44,16,7,4,14,19,25,67,.373,7,26,.269,11,22,.500,13,39,8,6,1,15,26,117.1,82.9,81.5,.547,.313,.595,53.0,51.6,8.5,9.8,.539,14.8,29.7,.422,.425,16.2,71.7,.164
2,2017-11-18,,Florida A&M,W,79,48,33,62,.532,7,24,.292,6,9,.667,6,35,19,9,13,17,11,18,64,.281,5,19,.263,7,12,.583,13,38,6,4,2,22,11,101.3,61.5,78.0,.145,.387,.596,47.9,57.6,11.5,28.9,.589,20.4,19.4,.097,.320,24.0,69.0,.109
3,2017-11-20,,Green Bay,W,77,68,29,63,.460,3,23,.130,16,21,.762,11,38,13,6,6,14,19,21,54,.389,9,24,.375,17,24,.708,9,34,12,5,0,17,19,102.7,90.7,74.7,.333,.365,.528,52.8,44.8,8.0,20.0,.484,16.1,30.6,.254,.472,20.6,75.0,.315
4,2017-11-22,,Stephen F. Austin,W,80,75,24,43,.558,6,18,.333,26,35,.743,6,31,14,4,10,18,15,25,67,.373,9,27,.333,16,18,.889,12,27,7,8,2,11,27,109.6,102.7,73.1,.814,.419,.671,53.4,58.3,5.5,25.0,.628,23.2,28.6,.605,.440,12.7,67.6,.239
5,2017-11-26,,Jacksonville State,W,59,56,25,56,.446,4,18,.222,5,13,.385,12,35,9,2,5,12,11,22,57,.386,6,19,.316,6,6,1.000,9,34,10,3,2,10,13,95.2,90.3,61.5,.232,.321,.474,50.7,36.0,3.2,13.2,.482,16.2,32.4,.089,.439,14.3,71.9,.105
6,2017-11-30,,North Dakota State,W,83,59,31,60,.517,10,23,.435,11,17,.647,10,38,15,8,1,11,13,22,57,.386,10,35,.286,5,8,.625,7,27,13,3,0,14,14,122.1,86.8,68.4,.283,.383,.610,58.5,48.4,11.8,4.5,.600,13.9,33.3,.183,.474,18.7,80.0,.088
7,2017-12-03,,Dayton,W,61,59,24,50,.480,9,28,.321,4,7,.571,5,27,12,13,5,24,18,21,46,.457,8,25,.320,9,16,.563,6,26,8,14,2,26,13,83.6,80.8,73.0,.140,.560,.572,50.9,50.0,17.8,23.8,.570,31.0,20.0,.080,.543,32.7,78.6,.196
8,2017-12-09,,North Georgia,W,95,62,37,74,.500,13,30,.433,8,8,1.000,9,42,14,8,9,10,10,27,71,.380,8,27,.296,0,5,.000,9,35,11,5,3,16,8,118.8,77.5,79.6,.108,.405,.611,54.5,37.8,10.0,20.5,.588,11.4,25.7,.108,.437,17.9,78.6,.000
9,2017-12-12,@,Cincinnati,L,50,65,19,63,.302,6,21,.286,6,8,.750,11,30,9,9,4,15,16,22,54,.407,7,20,.350,14,16,.875,9,33,18,5,11,14,11,72.5,94.2,68.7,.127,.333,.374,47.6,47.4,13.0,11.8,.349,18.3,31.4,.095,.472,18.5,67.9,.259
10,2017-12-16,,UT-Martin,W,92,61,34,67,.507,11,33,.333,13,21,.619,21,52,21,8,5,12,10,24,65,.369,9,28,.321,4,6,.667,12,28,13,4,0,13,21,135.3,89.7,68.4,.313,.493,.598,65.0,61.8,11.8,13.5,.590,13.5,56.8,.194,.438,16.1,72.1,.062
11,2017-12-20,,Little Rock,W,64,48,22,56,.393,5,25,.200,15,27,.556,17,40,11,11,7,12,15,20,54,.370,4,20,.200,4,10,.400,11,29,7,5,0,21,21,97.0,72.7,66.3,.482,.446,.465,58.0,50.0,16.7,20.6,.438,14.8,48.6,.268,.407,26.3,67.6,.074
12,2017-12-23,N,Southern Miss,W,70,64,23,44,.523,7,20,.350,17,29,.586,6,32,15,3,4,16,14,23,57,.404,9,26,.346,9,14,.643,9,29,15,6,1,9,21,106.1,97.0,65.7,.659,.455,.606,52.5,65.2,4.5,12.9,.602,21.7,23.1,.386,.482,12.4,74.3,.158
13,2017-12-30,,North Florida,W,109,81,44,71,.620,7,18,.389,14,20,.700,14,44,24,7,5,14,21,27,63,.429,12,29,.414,15,19,.789,5,18,12,4,3,14,13,134.6,100.0,80.8,.282,.254,.677,71.0,54.5,8.6,14.7,.669,14.8,51.9,.197,.524,16.3,85.7,.238
14,2018-01-02,,Arkansas,W,78,75,25,59,.424,4,21,.190,24,40,.600,15,36,9,8,8,6,11,32,62,.516,6,15,.400,5,12,.417,10,37,17,3,3,13,26,111.4,107.1,69.9,.678,.356,.500,49.3,36.0,11.4,17.0,.458,7.1,35.7,.407,.565,16.1,67.7,.081
15,2018-01-06,@,Ole Miss,L,58,64,22,63,.349,5,23,.217,9,17,.529,11,38,13,4,4,14,21,21,62,.339,7,28,.250,15,22,.682,7,34,10,6,5,7,14,79.5,87.7,73.3,.270,.365,.408,52.8,59.1,5.5,11.8,.389,16.5,28.9,.143,.395,8.8,79.4,.242
16,2018-01-10,@,Florida,L,54,71,22,55,.400,5,16,.313,5,7,.714,8,30,9,5,2,16,17,25,58,.431,9,23,.391,12,16,.750,12,32,13,7,4,14,11,80.6,106.0,66.6,.127,.291,.463,48.4,40.9,7.5,5.7,.445,21.5,28.6,.091,.509,17.6,64.7,.207
17,2018-01-13,,Auburn,L,68,76,24,59,.407,5,23,.217,15,22,.682,8,37,10,3,8,11,24,21,60,.350,9,21,.429,25,32,.781,9,37,8,7,3,6,19,94.4,105.6,72.3,.373,.390,.490,50.0,41.7,4.2,20.5,.449,13.7,22.2,.254,.425,7.4,76.3,.417
18,2018-01-16,,Vanderbilt,W,80,62,31,64,.484,8,20,.400,10,15,.667,11,35,20,8,5,4,11,26,53,.491,4,20,.200,6,9,.667,1,26,14,2,3,10,15,123.1,95.4,65.2,.234,.313,.562,57.4,64.5,12.3,15.2,.547,5.3,30.6,.156,.528,14.9,96.0,.113
19,2018-01-20,@,Alabama,L,62,68,21,56,.375,7,23,.304,13,16,.813,9,33,5,7,1,15,20,25,60,.417,5,16,.313,13,23,.565,14,37,16,7,6,11,17,89.9,98.6,68.8,.286,.411,.487,47.1,23.8,10.1,2.3,.438,19.1,28.1,.232,.458,13.4,63.2,.217
20,2018-01-23,@,Kentucky,L,65,78,26,67,.388,5,29,.172,8,10,.800,9,29,16,5,4,10,23,25,58,.431,5,14,.357,23,30,.767,12,40,11,7,5,11,13,90.3,108.3,72.0,.149,.433,.453,42.0,61.5,6.9,9.1,.425,12.2,24.3,.119,.474,13.2,62.5,.397
21,2018-01-27,,Missouri,W,74,62,29,53,.547,6,16,.375,10,14,.714,5,25,17,10,7,13,11,26,57,.456,6,22,.273,4,8,.500,9,30,11,4,3,19,20,107.2,89.9,69.2,.264,.302,.620,45.5,58.6,14.5,20.0,.604,17.9,19.2,.189,.509,23.8,69.0,.070
