G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2012-11-09,N,UTSA,W,71,59,25,53,.472,2,6,.333,19,32,.594,20,51,15,6,6,23,17,18,55,.327,11,29,.379,12,26,.462,9,23,13,11,0,16,23,97.3,80.8,72.8,.604,.113,.521,68.9,60.0,8.2,23.1,.491,25.2,58.8,.358,.427,19.2,77.5,.218
2,2012-11-10,@,Old Dominion,L,61,72,25,58,.431,6,20,.300,5,17,.294,13,33,15,5,4,15,20,25,54,.463,5,16,.313,17,28,.607,9,35,14,9,3,10,17,89.7,105.9,68.2,.293,.345,.462,48.5,60.0,7.4,10.5,.483,18.5,33.3,.086,.509,12.9,69.0,.315
3,2012-11-11,N,Holy Cross,L,73,74,26,55,.473,6,13,.462,15,25,.600,12,28,18,7,7,13,17,23,52,.442,6,17,.353,22,24,.917,11,34,11,3,5,17,24,105.8,107.2,68.6,.455,.236,.546,45.2,69.2,10.1,20.0,.527,16.3,34.3,.273,.500,21.1,59.3,.423
4,2012-11-16,@,South Carolina,L,71,87,28,53,.528,2,13,.154,13,20,.650,5,18,13,11,4,19,20,30,57,.526,6,16,.375,21,26,.808,13,33,10,5,2,19,20,93.4,114.5,75.9,.377,.245,.568,35.3,46.4,14.5,9.8,.547,23.3,20.0,.245,.579,21.5,50.0,.368
5,2012-11-29,@,Liberty,W,67,62,24,56,.429,2,15,.133,17,27,.630,14,36,17,8,0,14,15,23,53,.434,7,22,.318,9,13,.692,8,25,13,7,4,14,20,100.0,92.5,67.0,.482,.268,.487,59.0,70.8,11.9,0.0,.446,16.9,45.2,.304,.500,19.1,73.3,.170
6,2012-12-01,@,VMI,W (1 OT),81,80,30,70,.429,0,14,.000,21,36,.583,20,50,14,8,6,22,23,27,72,.375,9,32,.281,17,26,.654,18,38,14,13,4,17,26,94.2,93.0,76.6,.514,.200,.465,56.8,46.7,9.3,15.0,.429,20.2,50.0,.300,.438,16.8,62.5,.236
7,2012-12-16,@,Illinois State,L,68,87,22,51,.431,6,16,.375,18,28,.643,10,29,7,9,5,24,25,29,57,.509,4,15,.267,25,32,.781,9,31,18,17,1,16,18,86.1,110.1,78.8,.549,.314,.529,48.3,31.8,11.4,11.9,.490,27.2,31.3,.353,.544,18.1,67.9,.439
8,2012-12-19,@,Virginia,L,57,75,21,45,.467,3,10,.300,12,18,.667,3,19,8,6,4,17,19,25,54,.463,6,16,.375,19,29,.655,14,33,18,8,2,16,17,82.6,108.7,68.7,.400,.222,.532,36.5,38.1,8.7,10.5,.500,24.1,13.6,.267,.519,19.1,53.3,.352
9,2012-12-27,@,Loyola Marymount,L,62,79,23,64,.359,4,16,.250,12,22,.545,13,32,10,6,10,10,18,26,66,.394,6,18,.333,21,29,.724,17,50,9,5,2,9,17,86.1,109.7,71.6,.344,.250,.416,39.0,43.5,8.3,20.8,.391,11.8,28.3,.188,.439,10.1,52.8,.318
10,2012-12-29,@,San Diego,L,63,66,24,54,.444,4,13,.308,11,17,.647,8,32,12,4,7,14,20,23,56,.411,5,13,.385,15,28,.536,12,34,10,7,4,9,16,94.0,98.5,67.2,.315,.241,.507,48.5,50.0,6.0,16.3,.481,18.4,26.7,.204,.455,11.5,66.7,.268
