G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-17,,Wake Forest,L,49,71,15,50,.300,1,20,.050,18,28,.643,7,28,8,9,2,16,17,29,61,.475,5,13,.385,8,14,.571,11,41,14,9,4,17,21,67.1,97.3,73.0,.560,.400,.387,40.6,53.3,12.3,4.2,.310,20.2,18.9,.360,.516,20.1,65.6,.131
2,2014-11-20,,Mississippi Valley State,W,100,61,37,62,.597,10,22,.455,16,23,.696,13,42,23,8,3,16,25,18,54,.333,3,15,.200,22,31,.710,11,23,9,8,1,16,20,133.3,81.3,74.8,.371,.355,.686,64.6,62.2,10.7,7.7,.677,18.0,52.0,.258,.361,18.9,72.5,.407
3,2014-11-22,,Southern-New Orleans,W,89,45,36,68,.529,10,19,.526,7,13,.538,17,46,20,10,3,10,20,17,47,.362,3,17,.176,8,18,.444,6,22,11,6,1,18,16,132.8,67.2,67.4,.191,.279,.600,67.6,55.6,14.9,10.0,.603,11.9,51.5,.103,.394,24.5,82.9,.170
4,2014-11-25,,Southern,W,74,59,21,44,.477,5,17,.294,27,37,.730,5,32,9,7,4,15,22,22,51,.431,1,6,.167,14,25,.560,4,22,2,5,2,13,25,102.8,81.9,71.7,.841,.386,.601,59.3,42.9,9.7,8.9,.534,19.6,21.7,.614,.441,17.1,87.1,.275
5,2014-11-28,,Southeastern Louisiana,W,71,61,25,54,.463,7,19,.368,14,18,.778,12,30,9,3,3,13,14,23,48,.479,8,21,.381,7,9,.778,3,20,10,6,3,19,20,107.6,92.4,65.9,.333,.352,.568,60.0,36.0,4.5,11.1,.528,17.2,41.4,.259,.563,26.7,85.7,.146
6,2014-11-30,,Tennessee Tech,W,73,68,31,58,.534,6,18,.333,5,7,.714,9,28,9,7,1,12,13,26,57,.456,5,18,.278,11,16,.688,11,26,13,4,2,11,13,114.1,106.3,64.5,.121,.310,.595,51.9,29.0,10.9,2.6,.586,16.4,37.5,.086,.500,14.6,63.3,.193
7,2014-12-03,@,Loyola (IL),W,83,70,28,53,.528,6,15,.400,21,25,.840,10,35,8,6,1,11,21,25,52,.481,7,16,.438,13,21,.619,7,22,14,3,2,12,21,125.8,106.1,66.4,.472,.283,.640,61.4,28.6,9.1,2.8,.585,14.5,40.0,.396,.548,16.2,78.1,.250
8,2014-12-06,,Mississippi State,W,59,54,23,54,.426,7,19,.368,6,11,.545,10,32,13,9,3,13,16,21,55,.382,2,13,.154,10,16,.625,8,28,8,7,2,13,16,90.8,83.1,64.9,.204,.352,.498,53.3,56.5,13.8,7.1,.491,18.0,33.3,.111,.400,17.2,73.3,.182
9,2014-12-16,,Savannah State,W,75,67,25,42,.595,3,6,.500,22,36,.611,8,33,7,7,3,18,21,27,61,.443,3,13,.231,10,18,.556,11,23,8,9,0,12,28,107.1,95.7,69.8,.857,.143,.635,58.9,28.0,10.0,6.3,.631,23.3,40.0,.524,.467,14.7,69.4,.164
10,2014-12-19,,Jackson State,W,56,49,14,42,.333,3,12,.250,25,35,.714,10,34,8,9,6,16,17,18,57,.316,3,10,.300,10,15,.667,9,26,8,6,1,14,27,83.6,73.1,66.9,.833,.286,.478,56.7,57.1,13.4,12.8,.369,21.4,37.0,.595,.342,17.9,72.7,.175
11,2014-12-22,@,Washington,L,57,66,19,60,.317,7,17,.412,12,20,.600,13,32,7,10,1,14,19,25,48,.521,3,10,.300,13,21,.619,8,32,16,6,9,18,17,82.6,95.7,69.2,.333,.283,.410,50.0,36.8,14.5,2.6,.375,16.8,35.1,.200,.552,23.7,70.4,.271
12,2014-12-28,N,St. John's (NY),L,57,82,22,58,.379,6,25,.240,7,15,.467,8,31,10,3,3,17,16,31,61,.508,6,17,.353,14,19,.737,7,35,17,14,7,10,16,77.0,110.8,73.6,.259,.431,.438,47.0,45.5,4.1,6.8,.431,20.7,22.2,.121,.557,12.5,76.7,.230
13,2014-12-31,@,East Carolina,W,67,59,26,48,.542,8,13,.615,7,8,.875,3,22,13,6,0,7,14,20,42,.476,10,19,.526,9,14,.643,3,20,10,2,0,11,15,119.6,105.4,56.2,.167,.271,.647,52.4,50.0,10.7,0.0,.625,11.9,15.0,.146,.595,18.4,86.4,.214
14,2015-01-03,@,Memphis,W,74,66,28,63,.444,3,15,.200,15,22,.682,13,31,11,12,3,8,16,25,57,.439,3,14,.214,13,22,.591,17,37,18,6,7,16,21,110.4,98.5,67.5,.349,.238,.504,45.6,39.3,17.9,7.0,.468,9.8,39.4,.238,.465,19.2,51.4,.228
15,2015-01-07,,Temple,L,56,64,22,59,.373,6,24,.250,6,10,.600,11,33,14,5,3,14,17,21,61,.344,7,19,.368,15,20,.750,16,41,7,7,5,8,17,86.2,98.5,64.6,.169,.407,.439,44.6,63.6,7.7,7.1,.424,18.0,30.6,.102,.402,10.2,57.9,.246
16,2015-01-11,,South Florida,W (1 OT),56,51,15,45,.333,4,13,.308,22,27,.815,6,28,10,6,1,13,14,21,59,.356,5,16,.313,4,5,.800,12,35,12,7,4,18,22,84.8,77.3,58.8,.600,.289,.484,44.4,66.7,9.1,2.3,.378,18.4,20.7,.489,.398,22.7,64.7,.068
