G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,,West Virginia Tech,W,92,69,30,71,.423,6,23,.261,26,39,.667,19,49,18,11,1,10,17,25,59,.424,7,18,.389,12,16,.750,8,33,15,6,0,24,27,112.2,84.1,81.6,.549,.324,.514,59.8,60.0,13.4,2.4,.465,10.0,43.2,.366,.483,26.5,78.9,.203
2,2010-11-15,,Glenville State,W,93,48,40,58,.690,4,13,.308,9,16,.563,7,29,23,10,4,13,12,17,50,.340,7,22,.318,7,10,.700,9,23,11,5,0,23,18,132.9,68.6,70.2,.276,.224,.709,55.8,57.5,14.3,14.3,.724,16.5,33.3,.155,.410,29.6,71.0,.140
3,2010-11-20,,Chattanooga,L,68,69,28,62,.452,5,23,.217,7,15,.467,7,38,15,1,2,11,23,21,57,.368,12,32,.375,15,25,.600,11,39,15,4,2,15,20,93.2,94.5,73.0,.242,.371,.492,49.4,53.6,1.4,8.0,.492,13.7,20.0,.113,.474,17.9,73.8,.263
4,2010-11-22,,Jackson State,W,66,60,19,36,.528,6,14,.429,22,39,.564,4,26,10,10,6,17,23,21,59,.356,7,19,.368,11,22,.500,17,33,11,6,1,16,32,97.1,88.2,68.0,1.083,.389,.605,44.1,52.6,14.7,15.0,.611,23.8,20.0,.611,.415,18.7,56.4,.186
5,2010-11-27,@,Louisville,L,66,80,24,62,.387,5,20,.250,13,29,.448,21,39,8,5,1,19,17,30,64,.469,6,21,.286,14,20,.700,15,37,13,11,11,15,26,89.2,108.1,73.6,.468,.323,.435,51.3,33.3,6.8,2.3,.427,20.0,48.8,.210,.516,16.9,54.5,.219
6,2010-11-29,,Florida International,W,88,79,26,57,.456,6,15,.400,30,43,.698,16,31,12,8,3,13,21,30,56,.536,4,15,.267,15,22,.682,9,27,10,8,3,16,30,118.9,106.8,73.9,.754,.263,.568,53.4,46.2,10.8,7.3,.509,14.4,47.1,.526,.571,19.4,62.5,.268
7,2010-12-04,@,Ohio,W,65,57,21,47,.447,4,13,.308,19,26,.731,10,38,8,7,5,20,18,20,60,.333,7,24,.292,10,14,.714,11,23,13,10,2,18,19,90.3,79.2,71.5,.553,.277,.548,62.3,38.1,9.7,13.9,.489,25.2,45.5,.404,.392,21.3,71.8,.167
8,2010-12-07,,James Madison,W,67,63,22,56,.393,5,14,.357,18,26,.692,12,37,9,3,3,13,14,26,64,.406,5,17,.294,6,11,.545,8,28,11,9,2,15,19,91.8,86.3,72.8,.464,.250,.490,56.9,40.9,4.1,6.4,.438,16.0,37.5,.321,.445,17.8,75.8,.094
9,2010-12-15,@,Savannah State,W,56,47,18,50,.360,1,6,.167,19,28,.679,15,44,6,4,4,19,16,17,62,.274,6,25,.240,7,14,.500,12,32,7,15,2,10,17,83.6,70.1,67.0,.560,.120,.442,57.9,33.3,6.0,10.8,.370,23.1,42.9,.380,.323,12.7,70.7,.113
10,2010-12-19,,VMI,W,98,70,37,63,.587,9,17,.529,15,28,.536,14,49,23,5,7,19,15,25,77,.325,7,31,.226,13,20,.650,15,28,10,7,3,8,22,122.5,87.5,80.4,.444,.270,.642,63.6,62.2,6.3,15.2,.659,19.9,51.9,.238,.370,8.5,70.0,.169
11,2010-12-22,@,James Madison,L,73,80,21,59,.356,8,21,.381,23,28,.821,5,27,13,6,4,9,31,23,49,.469,3,7,.429,31,43,.721,9,41,12,3,4,18,27,94.8,103.9,77.4,.475,.356,.505,39.7,61.9,7.8,9.5,.424,11.1,13.5,.390,.500,20.6,71.0,.633
12,2010-12-28,,Binghamton,W,85,60,30,61,.492,7,18,.389,18,22,.818,13,37,15,6,4,10,14,23,58,.397,6,23,.261,8,11,.727,10,28,11,4,6,15,21,125.0,88.2,68.3,.361,.295,.595,56.9,50.0,8.8,11.4,.549,12.3,41.9,.295,.448,19.2,70.6,.138
13,2011-01-02,@,St. Bonaventure,W,74,65,22,46,.478,5,14,.357,25,33,.758,11,34,10,0,1,13,24,22,51,.431,3,16,.188,18,28,.643,6,18,13,5,2,9,24,113.8,100.0,65.5,.717,.304,.600,65.4,45.5,0.0,2.9,.533,17.4,47.8,.543,.461,12.3,79.3,.353
14,2011-01-05,@,UCF,L,58,65,21,62,.339,2,17,.118,14,17,.824,10,36,8,5,3,11,26,23,52,.442,3,16,.188,16,28,.571,7,35,8,6,11,11,19,82.9,92.9,70.2,.274,.274,.414,50.7,38.1,7.1,8.3,.355,13.6,26.3,.226,.471,14.4,78.8,.308
15,2011-01-08,,Southern Miss,W,95,65,34,63,.540,7,15,.467,20,29,.690,12,41,19,3,10,13,22,23,66,.348,1,16,.063,18,26,.692,15,36,4,1,3,14,25,121.8,83.3,77.6,.460,.238,.619,53.2,55.9,3.8,20.0,.595,14.5,36.4,.317,.356,15.2,65.9,.273
16,2011-01-10,,Savannah State,W,71,57,22,44,.500,6,14,.429,21,27,.778,6,39,11,3,7,13,14,21,62,.339,7,19,.368,8,9,.889,6,22,10,8,2,7,20,107.6,86.4,65.6,.614,.318,.625,63.9,50.0,4.5,16.3,.568,18.6,27.3,.477,.395,9.6,84.6,.129
17,2011-01-15,@,Memphis,L,61,77,20,54,.370,4,18,.222,17,26,.654,10,27,9,9,4,16,20,29,57,.509,3,9,.333,16,22,.727,12,37,20,11,4,14,23,85.9,108.5,70.9,.481,.333,.460,42.2,45.0,12.7,8.3,.407,19.4,28.6,.315,.535,17.2,58.6,.281
18,2011-01-19,N,West Virginia,W,75,71,22,55,.400,8,23,.348,23,35,.657,12,32,7,2,3,12,32,19,57,.333,7,24,.292,26,35,.743,16,39,6,5,4,13,32,105.6,100.0,71.1,.636,.418,.524,45.1,31.8,2.8,9.1,.473,14.3,34.3,.418,.395,15.0,55.6,.456
19,2011-01-22,,East Carolina,L,81,82,28,51,.549,12,21,.571,13,25,.520,9,29,21,3,7,14,26,27,49,.551,7,15,.467,21,32,.656,6,26,15,5,1,11,23,117.4,118.8,68.5,.490,.412,.644,52.7,75.0,4.3,20.6,.667,18.2,31.0,.255,.622,14.6,76.9,.429
20,2011-01-26,@,Alabama-Birmingham,L,56,60,19,51,.373,6,14,.429,12,18,.667,10,32,10,5,4,14,19,24,61,.393,3,15,.200,9,12,.750,11,33,12,3,7,10,19,86.2,92.3,64.6,.353,.275,.470,49.2,52.6,7.7,8.7,.431,19.0,31.3,.235,.418,13.0,66.7,.148
