G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,,Fresno State,W,83,56,30,61,.492,6,21,.286,17,24,.708,8,42,18,7,1,13,20,20,57,.351,2,21,.095,14,27,.519,9,33,9,10,3,16,15,107.8,72.7,77.1,.393,.344,.573,56.0,60.0,9.1,2.8,.541,15.2,25.0,.279,.368,18.6,79.1,.246
2,2010-11-17,,Utah State,W,78,72,24,62,.387,7,26,.269,23,30,.767,12,35,12,7,6,9,22,25,52,.481,7,11,.636,15,26,.577,8,32,12,2,6,14,23,108.3,100.0,71.8,.484,.419,.511,52.2,50.0,9.7,14.6,.444,10.6,33.3,.371,.548,17.9,74.2,.288
3,2010-11-20,,Chicago State,W,109,60,38,82,.463,11,31,.355,22,38,.579,18,54,23,16,2,7,16,22,63,.349,5,18,.278,11,16,.688,3,36,10,6,2,21,26,122.5,67.4,88.8,.463,.378,.545,60.0,60.5,18.0,4.4,.530,6.5,35.3,.268,.389,22.9,92.3,.175
4,2010-11-23,,Mississippi Valley State,W,86,36,28,72,.389,8,27,.296,22,28,.786,15,53,17,13,5,13,11,15,60,.250,3,15,.200,3,11,.273,6,32,5,7,6,25,22,102.4,42.9,83.8,.389,.375,.504,62.4,60.7,15.5,11.1,.444,13.2,36.6,.306,.275,27.7,86.4,.050
5,2010-11-26,N,South Florida,W (2 OT),77,75,25,78,.321,10,26,.385,17,34,.500,18,32,15,12,4,5,19,24,54,.444,7,19,.368,20,26,.769,9,46,10,3,9,21,26,96.3,93.8,63.8,.436,.333,.409,41.0,60.0,15.0,11.4,.385,5.0,32.7,.218,.509,24.0,60.9,.370
6,2010-11-27,N,Saint Mary's,W,74,73,28,52,.538,5,14,.357,13,19,.684,4,25,10,11,4,14,19,25,51,.490,4,12,.333,19,25,.760,7,24,8,6,1,17,18,102.8,101.4,72.0,.365,.269,.606,51.0,35.7,15.3,10.3,.587,18.7,19.0,.250,.529,21.3,75.0,.373
7,2010-12-01,@,Creighton,W,77,65,31,65,.477,7,19,.368,8,14,.571,12,41,16,7,6,6,14,24,61,.393,7,25,.280,10,12,.833,9,31,13,4,3,7,15,118.5,100.0,65.2,.215,.292,.537,56.9,51.6,10.8,16.7,.531,7.7,35.3,.123,.451,9.5,76.3,.164
8,2010-12-04,N,Hawaii,W,78,57,29,58,.500,6,19,.316,14,17,.824,8,31,17,4,4,9,21,18,59,.305,1,13,.077,20,23,.870,17,35,6,2,1,16,18,114.7,83.8,68.0,.293,.328,.590,47.0,58.6,5.9,8.7,.552,12.0,30.8,.241,.314,18.6,57.5,.339
9,2010-12-08,N,Vermont,W,86,58,33,59,.559,9,18,.500,11,13,.846,6,36,20,12,2,15,15,21,60,.350,6,18,.333,10,18,.556,11,32,9,12,4,16,18,116.2,78.4,73.9,.220,.305,.660,52.9,60.6,16.2,4.8,.636,18.7,22.2,.186,.400,18.9,73.2,.167
10,2010-12-11,N,Arizona,W,87,65,29,56,.518,5,16,.313,24,31,.774,8,34,8,7,7,10,18,21,60,.350,6,22,.273,17,20,.850,7,27,12,5,1,15,26,116.0,86.7,75.1,.554,.286,.615,55.7,27.6,9.3,18.4,.563,12.4,28.6,.429,.400,17.8,78.8,.283
