G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-08,N,Army,W,79,68,26,49,.531,10,15,.667,17,26,.654,8,34,11,8,4,17,18,23,68,.338,12,44,.273,10,13,.769,13,32,16,4,5,13,24,109.7,94.4,72.3,.531,.306,.644,51.5,42.3,11.1,16.7,.633,21.7,29.6,.347,.426,14.9,66.7,.147
2,2013-11-09,@,VMI,L,63,71,23,53,.434,5,22,.227,12,19,.632,6,31,9,8,0,17,20,25,61,.410,5,26,.192,16,26,.615,12,38,11,10,4,11,20,86.3,97.3,72.7,.358,.415,.508,44.9,39.1,11.0,0.0,.481,21.5,18.8,.226,.451,13.0,67.6,.262
3,2013-11-14,,Jackson State,L,82,84,27,57,.474,12,26,.462,16,26,.615,7,23,15,4,1,11,25,24,47,.511,7,11,.636,29,41,.707,7,34,15,5,8,12,25,113.9,116.7,72.4,.456,.456,.591,40.4,55.6,5.6,2.8,.579,13.7,20.6,.281,.585,15.3,69.6,.617
4,2013-11-17,,Arkansas-Pine Bluff,W,67,64,19,45,.422,9,21,.429,20,26,.769,8,27,16,5,6,14,15,23,53,.434,8,21,.381,10,13,.769,9,28,13,12,6,14,23,104.7,100.0,63.8,.578,.467,.584,49.1,84.2,7.8,18.8,.522,19.6,29.6,.444,.509,19.1,67.9,.189
5,2013-11-20,,Colorado Christian,W,78,51,28,51,.549,3,14,.214,19,25,.760,7,39,20,14,4,19,19,17,54,.315,6,25,.240,11,19,.579,7,25,10,10,1,20,20,104.0,68.0,75.5,.490,.275,.620,60.9,71.4,18.7,13.8,.578,23.2,28.0,.373,.370,24.1,82.1,.204
6,2013-11-27,,Richmond,L,60,83,20,43,.465,4,13,.308,16,26,.615,5,24,9,3,4,15,19,29,54,.537,10,18,.556,15,26,.577,10,31,24,10,6,8,22,92.3,127.7,65.2,.605,.302,.542,43.6,45.0,4.6,11.1,.512,21.3,19.2,.372,.630,10.8,65.5,.278
7,2013-11-30,,Colorado,L,57,81,19,46,.413,6,22,.273,13,19,.684,4,20,12,4,4,16,18,27,58,.466,9,24,.375,18,24,.750,14,41,20,5,3,11,21,85.1,120.9,66.7,.413,.478,.518,32.8,63.2,6.0,11.8,.478,22.5,12.9,.283,.543,13.7,53.3,.310
8,2013-12-05,,South Dakota,W,94,86,26,48,.542,11,23,.478,31,39,.795,5,26,20,4,2,7,21,27,50,.540,11,26,.423,21,26,.808,3,23,19,5,4,11,28,136.2,124.6,69.4,.813,.479,.707,53.1,76.9,5.8,8.3,.656,9.5,20.0,.646,.650,15.0,87.5,.420
9,2013-12-09,,Western State,W,94,53,33,59,.559,13,31,.419,15,24,.625,12,44,24,2,7,4,15,19,59,.322,5,26,.192,10,17,.588,10,29,12,3,0,7,19,149.2,84.1,63.2,.407,.525,.668,60.3,72.7,3.2,21.2,.669,5.4,38.7,.254,.364,9.4,76.2,.169
10,2013-12-14,,UC-Riverside,W,62,52,18,62,.290,6,27,.222,20,25,.800,14,45,12,12,4,15,19,18,46,.391,3,14,.214,13,23,.565,3,34,12,10,7,20,20,83.8,70.3,74.4,.403,.435,.420,57.0,66.7,16.2,12.5,.339,16.9,31.1,.323,.424,26.0,91.2,.283
