G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-11-11,,Columbia,W,70,57,26,52,.500,8,17,.471,10,18,.556,10,40,13,7,13,15,13,21,73,.288,9,31,.290,6,8,.750,16,35,10,11,0,9,16,102.9,83.8,67.7,.346,.327,.578,53.3,50.0,10.3,31.0,.577,19.9,34.5,.192,.349,10.5,65.2,.082
2,2011-11-14,,Wagner,W,78,66,21,47,.447,5,12,.417,31,43,.721,16,38,7,6,9,19,18,23,58,.397,6,21,.286,14,17,.824,7,19,13,6,2,13,28,109.9,93.0,71.3,.915,.255,.578,66.7,33.3,8.5,24.3,.500,22.0,57.1,.660,.448,16.4,75.9,.241
3,2011-11-17,,Maine,W,80,60,30,72,.417,5,23,.217,15,24,.625,30,51,12,8,7,16,10,22,62,.355,8,22,.364,8,8,1.000,14,24,12,8,5,14,22,117.6,88.2,67.6,.333,.319,.480,68.0,40.0,11.8,17.5,.451,16.1,75.0,.208,.419,17.5,60.0,.129
4,2011-11-20,,Coppin State,W,87,70,33,59,.559,7,18,.389,14,25,.560,10,40,21,7,7,8,11,27,69,.391,12,31,.387,4,9,.444,11,30,13,4,1,9,23,124.3,100.0,70.1,.424,.305,.614,57.1,63.6,10.0,18.4,.619,10.1,34.5,.237,.478,10.9,73.2,.058
5,2011-11-24,N,UNC Asheville,W,73,63,25,47,.532,9,22,.409,14,19,.737,7,29,16,6,7,18,14,23,56,.411,7,23,.304,10,12,.833,8,20,11,9,2,12,17,110.6,95.5,66.4,.404,.468,.651,59.2,64.0,9.1,21.2,.628,24.3,36.8,.298,.473,16.3,73.3,.179
6,2011-11-25,N,UCF,L,63,68,25,59,.424,2,18,.111,11,17,.647,15,36,7,3,10,11,15,22,55,.400,7,17,.412,17,21,.810,10,27,10,6,3,7,16,100.0,107.9,62.5,.288,.305,.470,57.1,28.0,4.8,26.3,.441,14.1,46.9,.186,.464,9.7,67.7,.309
7,2011-11-26,N,Florida State,W (1 OT),78,76,26,54,.481,11,25,.440,15,22,.682,10,31,14,9,8,19,15,26,60,.433,9,19,.474,15,20,.750,10,32,11,12,4,16,20,105.4,102.7,66.2,.407,.463,.605,49.2,53.8,12.2,19.5,.583,22.8,31.3,.278,.508,18.7,67.7,.250
8,2011-12-03,,Arkansas,W,75,62,28,49,.571,5,8,.625,14,21,.667,4,33,17,6,11,14,14,24,77,.312,8,22,.364,6,14,.429,23,40,12,4,2,12,17,105.6,87.3,70.8,.429,.163,.636,45.2,60.7,8.5,20.0,.622,19.2,19.0,.286,.364,12.5,55.8,.078
9,2011-12-08,,Harvard,W,67,53,26,55,.473,7,14,.500,8,12,.667,9,31,14,8,4,8,11,18,50,.360,7,21,.333,10,14,.714,8,25,14,5,3,10,12,113.6,89.8,59.2,.218,.255,.552,55.4,53.8,13.6,13.8,.536,11.6,34.6,.145,.430,15.0,73.3,.200
10,2011-12-18,,Holy Cross,W,77,40,34,68,.500,2,12,.167,7,12,.583,12,44,23,12,9,7,8,16,61,.262,6,18,.333,2,2,1.000,9,32,6,3,5,17,10,111.6,58.0,69.3,.176,.176,.522,57.9,67.6,17.4,20.9,.515,8.7,34.3,.103,.311,21.5,78.0,.033
11,2011-12-22,,Fairfield,W,79,71,28,52,.538,7,11,.636,16,21,.762,7,34,12,9,4,12,9,26,64,.406,12,27,.444,7,9,.778,9,27,17,6,2,12,16,114.5,102.9,69.1,.404,.212,.637,55.7,42.9,13.0,10.8,.606,16.2,28.0,.308,.500,14.9,75.0,.109
12,2011-12-28,@,South Florida,W,60,57,21,48,.438,3,12,.250,15,24,.625,13,31,6,4,4,13,16,19,50,.380,7,17,.412,12,16,.750,10,27,11,8,4,9,18,103.4,98.3,58.0,.500,.250,.505,53.4,28.6,6.9,12.1,.469,18.0,43.3,.313,.450,13.5,64.3,.240
13,2011-12-31,,St. John's (NY),W,83,69,29,48,.604,9,16,.563,16,22,.727,6,29,21,5,7,15,21,21,58,.362,4,24,.167,23,30,.767,11,24,7,8,1,7,17,122.1,101.5,67.9,.458,.333,.710,54.7,72.4,7.4,20.6,.698,20.4,31.6,.333,.397,8.8,67.6,.397
14,2012-01-03,@,Seton Hall,L,63,75,20,57,.351,7,22,.318,16,17,.941,9,29,11,5,6,13,12,27,62,.435,10,20,.500,11,12,.917,13,32,17,7,5,11,17,94.0,111.9,67.4,.298,.386,.484,47.5,55.0,7.5,14.3,.412,16.7,32.1,.281,.516,14.0,60.6,.177
15,2012-01-07,@,Rutgers,L,60,67,20,53,.377,4,19,.211,16,22,.727,14,34,13,4,5,20,21,19,48,.396,7,18,.389,22,27,.815,8,25,11,9,1,14,20,88.2,98.5,68.1,.415,.358,.473,57.6,65.0,5.9,16.7,.415,24.0,45.2,.302,.469,18.7,71.4,.458
16,2012-01-09,,West Virginia,W,64,57,26,47,.553,3,10,.300,9,13,.692,5,29,18,4,9,12,14,21,65,.323,6,24,.250,9,14,.643,16,28,10,6,0,7,14,104.9,93.4,61.4,.277,.213,.602,50.9,69.2,6.6,22.0,.585,18.4,29.4,.191,.369,8.9,60.0,.138
