G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2015-11-13,,Jarvis Christian,W,112,82,37,71,.521,9,21,.429,29,54,.537,18,59,18,8,2,20,25,27,78,.346,11,34,.324,17,29,.586,11,38,13,16,3,15,33,115.5,84.5,97.2,.761,.296,.579,60.8,48.6,8.2,4.5,.585,17.1,40.0,.408,.417,14.0,78.8,.218
2,2015-11-16,,Texas College,W,110,61,40,68,.588,8,18,.444,22,34,.647,7,40,20,10,6,7,23,22,67,.328,5,14,.357,12,18,.667,10,35,8,0,4,18,27,131.0,72.6,83.9,.500,.265,.654,53.3,50.0,11.9,11.3,.647,7.7,21.9,.324,.366,19.2,76.7,.179
3,2015-11-23,,Idaho,L,63,65,23,47,.489,5,18,.278,12,20,.600,8,31,8,6,5,22,32,19,45,.422,5,15,.333,22,36,.611,5,26,8,7,3,17,30,87.5,90.3,72.3,.426,.383,.558,54.4,34.8,8.3,16.7,.543,28.0,27.6,.255,.478,21.5,82.1,.489
4,2015-11-24,,Samford,L,72,74,21,50,.420,4,16,.250,26,33,.788,8,31,7,4,4,14,27,23,52,.442,3,10,.300,25,33,.758,9,34,9,6,2,11,24,101.4,104.2,70.7,.660,.320,.548,47.7,33.3,5.6,9.5,.460,17.6,24.2,.520,.471,14.0,71.9,.481
5,2015-11-25,,Troy,L,74,86,24,56,.429,6,17,.353,20,26,.769,10,37,8,5,6,18,19,30,69,.435,8,21,.381,18,23,.783,7,29,11,10,4,6,18,94.9,110.3,77.6,.464,.304,.541,56.1,33.3,6.4,12.5,.482,20.8,31.3,.357,.493,7.0,79.4,.261
6,2015-11-30,@,Northern Iowa,L,70,93,28,54,.519,9,23,.391,5,10,.500,5,22,15,8,3,15,24,30,54,.556,9,20,.450,24,28,.857,8,31,16,8,3,11,17,100.0,132.9,69.5,.185,.426,.596,41.5,53.6,11.4,8.8,.602,20.3,17.9,.093,.639,14.0,68.0,.444
7,2015-12-03,@,Texas-Arlington,L,67,90,26,58,.448,6,17,.353,9,27,.333,9,28,15,12,4,17,19,32,60,.533,9,18,.500,17,27,.630,13,45,25,10,3,20,22,84.8,113.9,79.3,.466,.293,.473,38.4,57.7,15.2,9.5,.500,19.4,22.0,.155,.608,21.5,59.4,.283
8,2015-12-05,,Southern Illinois,L,63,95,24,52,.462,2,18,.111,13,22,.591,6,19,6,6,1,16,19,36,53,.679,10,15,.667,13,19,.684,6,26,13,10,0,11,19,90.0,135.7,69.7,.423,.346,.504,42.2,25.0,8.6,2.6,.481,20.4,23.1,.250,.774,15.1,68.4,.245
9,2015-12-12,@,Southern Illinois,L,66,74,27,59,.458,5,20,.250,7,19,.368,13,34,10,9,4,19,26,23,51,.451,9,18,.500,19,31,.613,10,28,9,8,6,13,18,93.0,104.2,71.4,.322,.339,.485,54.8,37.0,12.7,12.1,.500,21.8,41.9,.119,.539,16.5,67.7,.373
10,2015-12-14,,Nicholls State,W,78,60,26,61,.426,4,15,.267,22,30,.733,15,42,13,9,5,9,18,23,55,.418,5,20,.250,9,12,.750,7,30,8,7,2,14,21,114.7,88.2,68.5,.492,.246,.518,58.3,50.0,13.2,14.3,.459,10.7,39.5,.361,.464,18.7,79.4,.164
