G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-11-09,@,Mississippi State,W,68,58,30,62,.484,2,10,.200,6,8,.750,11,32,6,8,6,15,22,19,55,.345,2,13,.154,18,25,.720,17,39,5,4,5,19,12,98.6,84.1,69.3,.129,.161,.517,45.1,20.0,11.6,14.3,.500,18.6,33.3,.097,.364,22.1,55.3,.327
2,2011-11-12,,Hiram,W,95,65,35,71,.493,12,24,.500,13,18,.722,17,46,16,9,1,9,17,23,57,.404,10,24,.417,9,16,.563,9,31,12,4,1,14,20,133.8,91.5,70.6,.254,.338,.597,59.7,45.7,12.7,3.0,.577,10.2,43.6,.183,.491,17.8,76.3,.158
3,2011-11-18,@,Valparaiso,L,59,62,26,60,.433,4,11,.364,3,7,.429,7,26,13,10,7,16,31,19,46,.413,0,14,.000,24,38,.632,10,36,11,8,6,16,14,83.1,87.3,71.2,.117,.183,.466,41.9,50.0,14.1,21.9,.467,20.2,21.2,.050,.413,20.0,65.5,.522
4,2011-11-19,N,Duquesne,L,76,81,28,49,.571,6,13,.462,14,28,.500,7,31,17,6,4,19,23,30,55,.545,4,13,.308,17,24,.708,4,24,18,7,3,11,23,102.7,109.5,73.9,.571,.265,.610,56.4,60.7,8.1,9.5,.633,23.4,25.9,.286,.582,14.2,85.7,.309
5,2011-11-26,,Detroit,W,81,63,32,59,.542,8,16,.500,9,16,.563,10,33,15,10,4,14,17,23,54,.426,4,12,.333,13,15,.867,7,20,10,5,4,16,17,115.7,90.0,70.4,.271,.271,.608,62.3,46.9,14.3,9.5,.610,17.4,43.5,.153,.463,20.7,76.7,.241
6,2011-11-28,@,West Virginia,L,56,77,20,56,.357,2,13,.154,14,21,.667,11,36,7,11,3,20,25,30,63,.476,3,14,.214,14,27,.519,13,38,18,12,3,15,19,73.7,101.3,76.4,.375,.232,.424,48.6,35.0,14.5,6.1,.375,23.3,30.6,.250,.500,16.5,65.8,.222
7,2011-12-04,@,Middle Tennessee,L,53,77,16,56,.286,4,14,.286,17,22,.773,12,31,6,1,1,13,25,28,55,.509,2,9,.222,19,33,.576,14,38,15,7,6,7,22,80.3,116.7,65.6,.393,.250,.399,44.9,37.5,1.5,2.2,.321,16.4,33.3,.304,.527,9.0,57.6,.345
8,2011-12-10,@,Cleveland State,L,66,69,20,47,.426,5,9,.556,21,29,.724,8,23,11,11,2,15,12,26,57,.456,8,19,.421,9,10,.900,7,27,16,8,8,15,18,95.7,100.0,68.8,.617,.191,.543,46.0,55.0,15.9,5.3,.479,19.8,28.6,.447,.526,19.5,68.2,.158
9,2011-12-15,,Arkansas-Pine Bluff,W,87,64,32,54,.593,7,13,.538,16,24,.667,6,29,21,8,12,16,24,18,54,.333,4,16,.250,24,35,.686,13,29,7,4,1,19,18,114.5,84.2,76.0,.444,.241,.665,50.0,65.6,10.5,31.6,.657,19.7,27.3,.296,.370,21.2,63.9,.444
10,2011-12-17,,Florida A&M,W,91,69,30,64,.469,6,19,.316,25,34,.735,16,45,18,4,4,15,17,25,68,.368,4,14,.286,15,21,.714,13,33,6,7,4,14,24,115.2,87.3,79.1,.531,.297,.568,57.7,60.0,5.1,7.4,.516,15.8,44.4,.391,.397,15.2,69.0,.221
