G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2014-11-14,,Rochester (MI),W,77,54,29,54,.537,6,17,.353,13,21,.619,10,39,11,9,5,15,22,21,53,.396,10,24,.417,2,13,.154,8,24,13,5,0,18,19,111.6,78.3,69.1,.389,.315,.602,61.9,37.9,13.0,17.2,.593,19.0,38.5,.241,.491,23.3,78.4,.038
2,2014-11-17,@,Oregon,L,66,83,24,67,.358,7,17,.412,11,14,.786,10,31,9,8,0,13,21,30,67,.448,9,33,.273,14,22,.636,13,41,16,6,6,14,16,84.6,106.4,77.6,.209,.254,.448,43.1,37.5,10.3,0.0,.410,15.0,26.3,.164,.515,15.3,61.8,.209
3,2014-11-20,@,Michigan,L,62,71,23,53,.434,9,19,.474,7,8,.875,2,24,14,4,1,11,20,23,53,.434,9,24,.375,16,20,.800,7,35,14,3,3,11,13,93.9,107.6,66.2,.151,.358,.546,40.7,60.9,6.1,3.4,.519,16.2,6.7,.132,.519,15.0,75.9,.302
4,2014-11-22,,South Alabama,W,66,53,21,61,.344,4,17,.235,20,23,.870,7,33,11,11,7,14,21,18,55,.327,5,21,.238,12,23,.522,12,44,7,8,6,22,18,85.7,68.8,77.4,.377,.279,.459,42.9,52.4,14.3,20.6,.377,16.3,17.9,.328,.373,25.0,68.4,.218
5,2014-11-24,N,Maryland-Eastern Shore,W,69,55,21,52,.404,3,17,.176,24,31,.774,11,29,8,11,1,9,18,20,50,.400,5,21,.238,10,16,.625,13,31,15,2,3,19,28,107.8,85.9,64.2,.596,.327,.517,48.3,38.1,17.2,3.4,.433,11.9,37.9,.462,.450,24.8,58.1,.200
6,2014-11-25,N,Toledo,W,82,79,30,57,.526,7,17,.412,15,16,.938,7,27,16,10,1,12,19,27,48,.563,7,22,.318,18,21,.857,1,19,17,3,4,14,15,117.1,112.9,70.3,.281,.298,.635,58.7,53.3,14.3,3.8,.588,15.7,28.0,.263,.635,19.5,95.2,.375
7,2014-11-30,,Bowling Green State,L,63,64,22,49,.449,7,18,.389,12,16,.750,3,24,14,9,5,10,17,22,57,.386,6,21,.286,14,19,.737,14,40,11,7,5,14,18,96.9,98.5,64.8,.327,.367,.557,37.5,63.6,13.8,13.9,.520,15.0,10.3,.245,.439,17.5,60.0,.246
8,2014-12-01,,Aquinas,W,109,59,41,68,.603,12,22,.545,15,26,.577,12,37,22,13,6,9,11,22,56,.393,6,18,.333,9,10,.900,6,22,13,3,2,22,22,141.6,76.6,77.1,.382,.324,.678,62.7,53.7,16.9,15.8,.691,10.1,42.9,.221,.446,26.6,80.6,.161
9,2014-12-06,,South Florida,W,67,57,23,51,.451,10,21,.476,11,16,.688,4,24,13,10,6,12,18,20,48,.417,5,19,.263,12,20,.600,8,30,7,7,2,17,13,100.0,85.1,66.6,.314,.412,.572,44.4,56.5,14.9,20.7,.549,17.0,15.4,.216,.469,22.8,71.4,.250
10,2014-12-13,,Wichita State,L,68,77,26,58,.448,9,24,.375,7,10,.700,9,33,12,5,4,12,22,26,63,.413,9,28,.321,16,25,.640,16,39,13,9,0,10,11,101.5,114.9,67.3,.172,.414,.542,45.8,46.2,7.5,11.4,.526,16.1,28.1,.121,.484,11.8,60.0,.254
11,2014-12-17,@,UCF,L,70,75,27,58,.466,8,18,.444,8,11,.727,7,24,15,5,5,11,22,22,44,.500,9,20,.450,22,32,.688,6,26,15,4,7,12,15,106.1,113.6,66.2,.190,.310,.554,48.0,55.6,7.6,20.8,.534,14.8,25.9,.138,.602,16.9,73.9,.500
12,2014-12-20,@,Rhode Island,L,55,69,19,54,.352,4,15,.267,13,20,.650,9,32,7,8,2,15,26,19,51,.373,5,19,.263,26,34,.765,7,32,11,5,7,13,19,77.5,97.2,71.3,.370,.278,.433,50.0,36.8,11.3,6.3,.389,19.1,26.5,.241,.422,16.2,76.7,.510
13,2014-12-23,@,Arizona State,L,54,93,18,60,.300,5,21,.238,13,20,.650,12,32,7,7,3,20,28,31,54,.574,6,17,.353,25,37,.676,9,39,21,9,1,17,22,68.4,117.7,78.5,.333,.350,.388,45.1,38.9,8.9,8.1,.342,22.3,28.6,.217,.630,19.2,69.0,.463
14,2014-12-30,,Oral Roberts,L (1 OT),73,77,30,72,.417,8,20,.400,5,12,.417,12,34,14,9,6,15,29,19,46,.413,6,15,.400,33,40,.825,4,31,7,8,4,19,19,91.3,96.3,71.4,.167,.278,.470,52.3,46.7,11.3,19.4,.472,16.2,30.8,.069,.478,22.6,84.6,.717
15,2015-01-02,@,Wright State,L,57,70,19,55,.345,8,13,.615,11,16,.688,10,32,10,3,3,10,11,29,58,.500,7,19,.368,5,11,.455,7,32,15,5,4,9,13,89.1,109.4,63.9,.291,.236,.455,50.0,52.6,4.7,7.7,.418,13.8,28.6,.200,.560,12.5,75.9,.086
16,2015-01-04,,Milwaukee,W,83,67,34,66,.515,6,17,.353,9,13,.692,12,32,18,5,1,9,16,24,51,.471,6,22,.273,13,19,.684,5,22,16,3,0,12,17,122.1,98.5,68.1,.197,.258,.575,59.3,52.9,7.4,3.4,.561,11.1,41.4,.136,.529,16.7,80.0,.255
17,2015-01-10,,Oakland,W,74,54,28,60,.467,9,25,.360,9,16,.563,10,31,12,11,5,13,19,19,55,.345,8,28,.286,8,13,.615,11,35,10,5,3,19,13,105.7,77.1,69.9,.267,.417,.547,47.0,42.9,15.7,18.5,.542,16.1,29.4,.150,.418,23.7,65.6,.145
18,2015-01-14,@,UIC,W,69,68,27,61,.443,4,12,.333,11,23,.478,11,32,17,7,2,8,21,20,44,.455,6,21,.286,22,26,.846,4,29,16,4,2,15,25,101.5,100.0,68.1,.377,.197,.480,52.5,63.0,10.3,8.7,.475,10.0,30.6,.180,.523,21.0,84.0,.500
19,2015-01-17,,Green Bay,L,64,70,25,57,.439,6,14,.429,8,13,.615,5,28,16,4,3,18,20,24,50,.480,5,14,.357,17,23,.739,6,30,15,9,4,18,18,85.3,93.3,74.6,.228,.246,.507,48.3,64.0,5.3,8.3,.491,22.2,17.2,.140,.530,22.8,79.3,.340
20,2015-01-19,@,Northeastern,W (1 OT),81,69,29,67,.433,7,19,.368,16,18,.889,11,41,18,8,2,13,25,21,58,.362,6,25,.240,21,33,.636,11,38,13,7,6,15,19,103.8,88.5,69.0,.269,.284,.536,51.9,62.1,10.3,6.1,.485,14.7,28.9,.239,.414,16.9,73.2,.362
21,2015-01-23,@,Cleveland State,L,66,70,22,59,.373,7,21,.333,15,23,.652,12,33,9,7,0,14,26,22,50,.440,6,21,.286,20,33,.606,10,39,12,5,4,13,21,94.3,100.0,70.3,.390,.356,.472,45.8,40.9,10.0,0.0,.432,16.7,29.3,.254,.500,16.5,67.7,.400
22,2015-01-26,,Wright State,L,53,64,18,45,.400,7,18,.389,10,16,.625,3,26,14,9,3,16,15,20,44,.455,11,29,.379,13,18,.722,3,29,15,6,2,16,18,80.3,97.0,65.6,.356,.400,.504,47.3,77.8,13.6,20.0,.478,23.3,10.3,.222,.580,23.3,88.5,.295
23,2015-01-29,,Youngstown State,W (1 OT),93,87,30,71,.423,7,21,.333,26,34,.765,14,41,22,11,6,15,23,27,62,.435,11,26,.423,22,29,.759,7,34,14,7,4,18,26,106.9,100.0,77.7,.479,.296,.534,54.7,73.3,12.6,16.7,.472,14.7,34.1,.366,.524,19.2,79.4,.355
24,2015-01-31,@,Milwaukee,L,74,78,27,55,.491,8,20,.400,12,17,.706,6,30,14,4,4,11,28,21,49,.429,8,20,.400,28,35,.800,5,27,15,9,1,9,17,107.2,113.0,68.9,.309,.364,.587,52.6,51.9,5.8,13.8,.564,14.8,21.4,.218,.510,12.1,82.8,.571
