G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2018-11-07,@,DePaul,L,58,80,23,62,.371,6,30,.200,6,13,.462,15,30,6,7,3,14,21,25,57,.439,8,24,.333,22,30,.733,15,35,13,6,3,13,17,85.3,117.6,68.2,.210,.484,.425,46.2,26.1,10.3,9.1,.419,17.0,42.9,.097,.509,15.4,50.0,.386
2,2018-11-10,@,Marquette,L,59,92,20,69,.290,3,19,.158,16,22,.727,10,29,7,11,2,14,19,29,57,.509,14,27,.519,20,22,.909,6,39,20,5,7,21,16,71.1,110.8,83.0,.319,.275,.371,42.6,35.0,13.3,6.7,.312,15.0,23.3,.232,.632,23.7,76.0,.351
3,2018-11-13,,Trinity Baptist,W,104,44,40,68,.588,11,27,.407,13,22,.591,15,51,22,16,5,21,15,16,57,.281,6,25,.240,6,12,.500,6,20,7,14,1,31,17,120.9,51.2,86.1,.324,.397,.663,71.8,55.0,18.6,15.6,.669,21.1,51.7,.191,.333,33.1,85.7,.105
4,2018-11-15,,Johnson University,W,97,47,40,80,.500,6,30,.200,11,17,.647,23,63,26,15,7,16,20,15,61,.246,4,22,.182,13,22,.591,8,25,9,5,1,23,11,115.5,56.0,83.8,.213,.375,.551,71.6,65.0,17.9,17.9,.538,15.4,57.5,.138,.279,24.4,83.3,.213
5,2018-11-17,@,Miami (FL),L,70,78,27,59,.458,6,18,.333,10,13,.769,8,33,12,5,5,12,25,26,65,.400,8,26,.308,18,24,.750,11,30,12,7,6,11,15,95.9,106.8,72.8,.220,.305,.537,52.4,44.4,6.8,12.8,.508,15.5,29.6,.169,.462,12.6,69.4,.277
6,2018-11-20,,Omaha,L,56,76,21,50,.420,6,19,.316,8,17,.471,4,30,13,9,6,18,22,24,56,.429,4,16,.250,24,30,.800,6,34,13,10,2,12,14,75.7,102.7,74.2,.340,.380,.482,46.9,61.9,12.2,15.0,.480,23.7,12.5,.160,.464,14.6,81.3,.429
7,2018-11-26,,Stetson,W,84,74,33,70,.471,8,18,.444,10,19,.526,17,50,21,7,6,14,15,30,74,.405,9,29,.310,5,10,.500,10,31,19,6,1,13,18,106.3,93.7,78.9,.271,.257,.531,61.7,63.6,8.9,13.3,.529,15.0,44.7,.143,.466,14.2,76.7,.068
8,2018-12-01,,Florida Atlantic,W,72,70,25,60,.417,10,25,.400,12,21,.571,10,39,18,10,4,18,15,25,61,.410,10,29,.345,10,14,.714,9,39,14,10,4,20,23,92.3,89.7,78.3,.350,.417,.514,50.0,72.0,12.8,12.5,.500,20.5,25.0,.200,.492,22.8,76.3,.164
9,2018-12-04,@,Saint Mary's,L,61,93,22,56,.393,3,14,.214,14,19,.737,7,26,8,1,2,10,25,32,54,.593,10,25,.400,19,31,.613,8,35,17,6,6,7,20,89.7,136.8,67.9,.339,.250,.469,42.6,36.4,1.5,6.9,.420,13.3,20.6,.250,.685,9.2,70.4,.352
10,2018-12-06,@,San Jose State,L,65,67,23,59,.390,11,32,.344,8,17,.471,7,37,13,2,1,15,24,23,63,.365,5,22,.227,16,25,.640,12,38,13,3,5,12,17,86.7,89.3,75.0,.288,.542,.485,49.3,56.5,2.7,2.4,.483,18.3,21.2,.136,.405,13.8,71.4,.254
