G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2013-11-09,@,Indiana State,L,73,82,25,47,.532,7,15,.467,16,21,.762,6,18,14,3,3,14,17,28,50,.560,9,16,.563,17,20,.850,5,22,18,7,1,12,18,110.6,124.2,65.7,.447,.319,.641,45.0,56.0,4.5,8.8,.606,19.7,26.1,.340,.650,16.8,70.6,.340
2,2013-11-12,,Taylor (IN),W,73,53,25,61,.410,6,24,.250,17,25,.680,18,51,17,6,2,15,12,22,58,.379,2,13,.154,7,10,.700,4,24,13,10,3,11,17,104.3,75.7,69.8,.410,.393,.501,68.0,68.0,8.6,4.4,.459,17.1,47.4,.279,.397,14.9,89.2,.121
3,2013-11-18,,Southeast Missouri State,W,87,83,27,61,.443,9,23,.391,24,34,.706,12,42,17,4,2,13,23,27,62,.435,5,18,.278,24,32,.750,7,30,20,7,3,11,24,108.8,103.8,79.7,.557,.377,.564,58.3,63.0,5.0,4.5,.516,14.4,34.3,.393,.476,12.5,81.1,.387
4,2013-11-23,,Butler,L,58,59,21,50,.420,8,20,.400,8,13,.615,13,36,12,5,3,17,20,22,62,.355,3,11,.273,12,22,.545,19,37,13,10,2,9,16,95.1,96.7,61.3,.260,.400,.516,49.3,57.1,8.2,5.9,.500,23.2,41.9,.160,.379,11.0,54.8,.194
5,2013-11-27,@,Utah,L,69,88,22,57,.386,9,27,.333,16,18,.889,7,26,11,3,1,15,25,32,57,.561,6,15,.400,18,27,.667,9,32,23,10,5,8,14,97.2,123.9,71.2,.316,.474,.526,44.8,50.0,4.2,2.4,.465,18.6,23.3,.281,.614,10.3,67.9,.316
6,2013-11-30,@,Cleveland State,L,55,78,16,45,.356,5,17,.294,18,26,.692,8,22,9,3,2,14,20,27,43,.628,7,11,.636,17,26,.654,7,31,11,7,4,12,21,88.7,125.8,61.9,.578,.378,.480,41.5,56.3,4.8,6.3,.411,19.6,25.0,.400,.709,17.8,66.7,.395
7,2013-12-04,,Valparaiso,L,50,69,14,52,.269,4,16,.250,18,30,.600,11,33,8,5,2,14,18,27,56,.482,5,16,.313,10,17,.588,12,42,13,6,5,16,21,72.5,100.0,68.7,.577,.308,.377,44.0,57.1,7.2,5.0,.308,17.4,26.8,.346,.527,20.0,64.7,.179
8,2013-12-17,@,Marquette,L,53,91,19,50,.380,9,23,.391,6,21,.286,7,26,14,4,1,23,23,33,61,.541,3,9,.333,22,28,.786,9,33,19,17,7,10,18,69.7,119.7,75.6,.420,.460,.442,44.1,73.7,5.3,1.9,.470,27.7,22.6,.120,.566,11.9,67.9,.361
9,2013-12-21,@,Southern Illinois,L,58,66,21,44,.477,6,22,.273,10,16,.625,9,24,11,7,4,20,18,25,53,.472,3,11,.273,13,19,.684,11,22,9,12,0,13,13,92.1,104.8,63.3,.364,.500,.562,52.2,52.4,11.1,9.5,.545,27.9,45.0,.227,.500,17.3,57.7,.245
10,2013-12-30,@,James Madison,L,68,73,21,51,.412,9,25,.360,17,23,.739,9,35,15,4,1,19,23,24,48,.500,7,16,.438,18,27,.667,5,25,12,11,4,15,17,95.8,102.8,71.4,.451,.490,.549,58.3,71.4,5.6,3.1,.500,23.5,31.0,.333,.573,19.8,83.9,.375
