G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-13,,Mount St. Mary's,W,67,52,28,69,.406,5,21,.238,6,13,.462,18,49,18,3,7,12,17,17,55,.309,3,19,.158,15,22,.682,7,25,10,6,2,9,12,98.5,76.5,68.3,.188,.304,.446,66.2,64.3,4.4,19.4,.442,13.8,50.0,.087,.336,12.1,81.6,.273
2,2010-11-16,,Akron,W,76,68,30,56,.536,6,15,.400,10,16,.625,12,40,13,4,3,12,16,22,60,.367,14,36,.389,10,13,.769,9,25,18,0,2,7,17,118.8,106.3,63.9,.286,.268,.597,61.5,43.3,6.3,12.5,.589,15.9,42.9,.179,.483,9.6,75.7,.167
3,2010-11-20,@,Ole Miss,W (1 OT),78,71,23,62,.371,6,19,.316,26,33,.788,14,43,16,5,4,15,17,28,68,.412,7,29,.241,8,16,.500,12,29,16,6,4,12,26,101.3,92.2,68.6,.532,.306,.502,59.7,69.6,6.5,10.3,.419,16.2,45.2,.419,.463,13.7,70.7,.118
4,2010-11-22,,Savannah State,W,61,59,15,40,.375,7,17,.412,24,37,.649,12,31,10,3,2,16,18,19,46,.413,8,22,.364,13,15,.867,9,29,14,7,4,15,26,101.7,98.3,60.4,.925,.425,.530,51.7,66.7,5.0,8.3,.463,21.7,37.5,.600,.500,22.0,67.9,.283
5,2010-11-24,,Florida A&M,W,80,60,28,62,.452,9,28,.321,15,21,.714,10,37,22,8,2,11,14,24,53,.453,9,22,.409,3,8,.375,7,28,10,2,1,20,15,112.7,84.5,71.4,.339,.452,.556,56.9,78.6,11.3,6.5,.524,13.3,32.3,.242,.538,26.0,79.4,.057
6,2010-11-27,N,Cincinnati,L,34,68,12,60,.200,2,14,.143,8,13,.615,15,38,6,4,1,16,23,22,54,.407,8,23,.348,16,26,.615,8,40,17,9,7,11,19,50.0,100.0,68.3,.217,.233,.257,48.7,50.0,5.9,3.2,.217,19.5,31.9,.133,.481,14.2,74.2,.296
7,2010-12-01,,ETSU,L,68,73,22,66,.333,13,38,.342,11,16,.688,15,40,17,5,1,12,23,23,48,.479,9,22,.409,18,33,.545,8,38,15,6,4,15,18,95.8,102.8,70.6,.242,.576,.462,51.3,77.3,7.0,3.8,.432,14.0,33.3,.167,.573,19.1,75.8,.375
8,2010-12-04,,Miami (OH),W,70,58,24,54,.444,5,13,.385,17,23,.739,8,29,19,6,2,13,19,21,51,.412,5,21,.238,11,15,.733,9,32,10,4,3,20,18,100.0,82.9,69.5,.426,.241,.539,47.5,79.2,8.6,6.7,.491,16.7,25.8,.315,.461,25.6,70.0,.216
9,2010-12-07,,Central Connecticut,W,63,61,20,49,.408,7,19,.368,16,19,.842,12,37,16,5,1,20,17,25,56,.446,3,10,.300,8,14,.571,7,24,18,3,0,11,20,95.5,92.4,66.3,.388,.388,.543,60.7,80.0,7.6,2.2,.480,25.6,41.4,.327,.473,14.9,78.1,.143
10,2010-12-11,@,Old Dominion,L,71,74,25,60,.417,10,24,.417,11,18,.611,7,29,14,10,2,10,23,22,58,.379,7,20,.350,23,28,.821,14,39,13,5,8,13,16,100.0,104.2,70.9,.300,.400,.518,42.6,56.0,14.1,5.3,.500,12.7,21.9,.183,.440,15.4,61.1,.397
11,2010-12-18,,Western Carolina,W,71,60,23,46,.500,2,11,.182,23,33,.697,11,36,15,7,4,17,15,23,61,.377,5,20,.250,9,14,.643,12,27,12,8,1,14,26,102.9,87.0,68.7,.717,.239,.576,57.1,65.2,10.1,9.8,.522,21.6,42.3,.500,.418,17.1,67.6,.148
12,2010-12-20,,Winthrop,W,73,58,29,70,.414,10,29,.345,5,7,.714,19,42,21,2,3,9,13,22,52,.423,3,11,.273,11,16,.688,5,25,11,4,4,10,11,114.1,90.6,64.0,.100,.414,.498,62.7,72.4,3.1,7.3,.486,10.9,48.7,.071,.452,14.4,82.1,.212
13,2010-12-22,@,Seton Hall,W,69,65,22,64,.344,3,17,.176,22,28,.786,13,40,7,6,3,10,17,24,63,.381,7,19,.368,10,15,.667,11,34,16,5,6,9,22,97.2,91.5,71.2,.438,.266,.446,54.1,31.8,8.5,6.8,.367,11.5,36.1,.344,.437,11.4,71.1,.159
14,2010-12-29,,George Mason,W,73,67,22,49,.449,6,14,.429,23,31,.742,9,36,15,2,3,12,25,22,57,.386,7,22,.318,16,24,.667,11,29,14,3,2,9,22,109.0,100.0,66.6,.633,.286,.573,55.4,68.2,3.0,8.6,.510,15.8,33.3,.469,.447,11.6,71.1,.281
15,2011-01-01,,New Mexico,W (2 OT),76,73,25,74,.338,13,29,.448,13,20,.650,15,44,18,6,3,11,26,24,54,.444,4,16,.250,21,33,.636,4,40,13,3,4,13,22,96.2,92.4,63.3,.270,.392,.455,52.4,72.0,7.6,7.9,.426,11.6,29.4,.176,.481,15.7,87.9,.389
16,2011-01-05,@,Saint Louis,W,60,50,21,46,.457,3,11,.273,15,23,.652,8,31,14,8,6,13,14,19,52,.365,5,24,.208,7,13,.538,6,25,5,5,3,12,20,95.2,79.4,63.1,.500,.239,.527,55.4,66.7,12.7,21.4,.489,18.6,29.6,.326,.413,17.1,79.3,.135
17,2011-01-09,@,UMass,L,50,55,16,56,.286,5,26,.192,13,19,.684,7,24,11,3,6,5,26,12,44,.273,2,12,.167,29,36,.806,11,36,8,0,6,11,19,80.6,88.7,62.1,.339,.464,.384,40.0,68.8,4.8,18.8,.330,7.1,21.9,.232,.295,15.3,60.7,.659
18,2011-01-12,,St. Joseph's,W,65,59,23,52,.442,7,17,.412,12,18,.667,5,28,21,1,3,5,18,19,52,.365,5,17,.294,16,21,.762,9,34,11,1,4,6,14,108.3,98.3,59.8,.346,.327,.537,45.2,91.3,1.7,8.6,.510,7.6,16.7,.231,.413,8.8,71.9,.308
19,2011-01-15,@,Xavier,L,76,81,27,53,.509,8,20,.400,14,20,.700,11,30,15,3,1,10,24,26,49,.531,4,15,.267,25,29,.862,5,24,15,6,1,5,17,122.6,130.6,62.1,.377,.377,.608,55.6,55.6,4.8,2.9,.585,13.8,36.7,.264,.571,7.4,79.2,.510
20,2011-01-22,,Fordham,W,91,57,35,79,.443,13,34,.382,8,18,.444,24,55,24,6,1,6,20,19,57,.333,6,20,.300,13,20,.650,10,37,8,1,1,13,17,130.0,81.4,69.5,.228,.430,.520,59.8,68.6,8.6,2.7,.525,6.4,47.1,.101,.386,16.4,75.6,.228
21,2011-01-25,,Richmond,L,61,70,21,61,.344,8,25,.320,11,19,.579,14,39,14,7,1,10,21,22,49,.449,8,15,.533,18,27,.667,7,37,11,2,3,12,17,92.4,106.1,66.4,.311,.410,.436,51.3,66.7,10.6,2.9,.410,12.5,31.8,.180,.531,16.3,78.1,.367
22,2011-01-30,N,Duquesne,L,64,82,27,61,.443,6,19,.316,4,9,.444,9,32,15,4,5,20,25,30,59,.508,9,22,.409,13,28,.464,10,36,18,10,4,12,13,85.3,109.3,75.3,.148,.311,.490,47.1,55.6,5.3,13.5,.492,23.5,25.7,.066,.585,14.2,69.7,.220
23,2011-02-02,,St. Bonaventure,W,63,61,23,56,.411,3,11,.273,14,22,.636,12,29,17,8,3,10,18,25,56,.446,4,13,.308,7,12,.583,14,38,11,3,4,19,23,95.5,92.4,65.6,.393,.196,.474,43.3,73.9,12.1,7.0,.438,13.1,33.3,.250,.482,23.5,54.8,.125
