G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2010-11-12,N,Texas-Rio Grande Valley,W,69,46,26,52,.500,10,20,.500,7,10,.700,8,38,14,3,5,13,22,12,49,.245,6,21,.286,16,23,.696,9,26,6,6,1,9,15,113.1,75.4,60.8,.192,.385,.608,59.4,53.8,4.9,17.9,.596,18.6,32.0,.135,.306,13.1,76.9,.327
2,2010-11-13,@,Loyola (IL),L,74,86,27,59,.458,12,26,.462,8,14,.571,8,26,16,8,5,12,19,29,56,.518,11,23,.478,17,25,.680,12,35,13,4,5,10,17,108.8,126.5,67.8,.237,.441,.564,42.6,59.3,11.8,15.2,.559,15.5,25.8,.136,.616,12.8,60.0,.304
3,2010-11-14,N,Eastern Kentucky,L (1 OT),59,64,18,54,.333,5,18,.278,18,26,.692,11,32,9,4,6,13,23,18,45,.400,6,15,.400,22,30,.733,7,31,9,4,4,14,19,88.1,95.5,59.8,.481,.333,.445,50.8,50.0,6.0,20.0,.380,16.4,31.4,.333,.467,19.1,75.0,.489
4,2010-11-17,@,Ball State,L,60,75,22,52,.423,4,17,.235,12,16,.750,13,33,13,4,4,26,27,24,48,.500,4,10,.400,23,34,.676,8,24,14,7,0,14,20,84.5,105.6,71.4,.308,.327,.503,57.9,59.1,5.6,10.5,.462,30.4,44.8,.231,.542,17.9,71.4,.479
5,2010-11-20,@,Oral Roberts,W,74,69,25,54,.463,5,13,.385,19,26,.731,12,38,10,4,6,14,24,23,56,.411,3,12,.250,20,36,.556,13,34,9,5,1,9,22,107.2,100.0,68.7,.481,.241,.558,52.8,40.0,5.8,13.6,.509,17.4,36.4,.352,.438,11.0,66.7,.357
6,2010-11-27,,Buffalo,W,58,54,21,49,.429,6,13,.462,10,20,.500,9,31,12,10,7,15,19,18,50,.360,3,13,.231,15,17,.882,9,29,11,8,2,20,23,86.6,80.6,66.8,.408,.265,.496,51.7,57.1,14.9,18.9,.490,20.4,31.0,.204,.390,25.6,71.0,.300
7,2010-11-30,@,Notre Dame,L,72,81,27,61,.443,4,15,.267,14,18,.778,5,20,14,7,4,7,22,28,52,.538,9,20,.450,16,22,.727,7,32,21,4,5,12,16,102.9,115.7,69.5,.295,.246,.518,38.5,51.9,10.0,12.5,.475,9.1,16.7,.230,.625,16.1,68.2,.308
8,2010-12-04,@,Wyoming,L,51,81,15,51,.294,3,15,.200,18,25,.720,17,35,6,1,3,22,21,27,54,.500,6,18,.333,21,28,.750,10,26,11,16,5,8,22,76.1,120.9,66.6,.490,.294,.406,57.4,40.0,1.5,8.3,.324,25.9,51.5,.353,.556,10.6,64.3,.389
9,2010-12-08,,DePaul,W,73,51,27,53,.509,3,12,.250,16,21,.762,9,36,13,7,6,14,18,19,50,.380,1,10,.100,12,22,.545,6,25,10,10,3,16,18,105.8,73.9,69.2,.396,.226,.580,59.0,48.1,10.1,15.0,.538,18.2,32.1,.302,.390,20.9,81.8,.240
10,2010-12-12,,Oakland City,W,86,42,32,53,.604,12,19,.632,10,15,.667,5,29,22,13,7,13,10,15,41,.366,4,13,.308,8,11,.727,3,22,7,5,0,21,17,130.3,63.6,66.2,.283,.358,.715,56.9,68.8,19.7,25.0,.717,17.8,20.8,.189,.415,31.2,88.9,.195
