G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2017-11-10,,Southern Illinois,L,66,81,22,54,.407,4,16,.250,18,27,.667,5,24,10,9,1,15,15,32,61,.525,7,17,.412,10,13,.769,10,39,13,11,3,16,25,88.0,108.0,75.0,.500,.296,.494,38.1,45.5,12.0,2.3,.444,18.3,14.7,.333,.582,19.2,65.5,.164
2,2017-11-14,@,Colorado State,L,76,80,26,63,.413,15,36,.417,9,14,.643,6,27,16,8,2,9,21,30,65,.462,7,19,.368,13,19,.684,17,50,14,5,5,18,18,102.7,108.1,73.8,.222,.571,.546,35.1,61.5,10.8,4.3,.532,11.4,15.4,.143,.515,19.6,55.3,.200
3,2017-11-18,,Central Pennsylvania College,W,106,65,37,66,.561,19,32,.594,13,20,.650,10,41,20,10,4,12,23,18,62,.290,2,21,.095,27,35,.771,10,32,3,5,6,19,18,127.7,78.3,82.6,.303,.485,.702,56.2,54.1,12.0,9.8,.705,13.7,31.3,.197,.306,19.5,75.6,.435
4,2017-11-21,,Mars Hill,W,104,49,36,71,.507,15,33,.455,17,20,.850,12,48,24,11,5,12,13,15,70,.214,8,30,.267,11,17,.647,15,36,8,6,2,16,17,130.0,61.3,79.8,.282,.465,.646,57.1,66.7,13.8,12.5,.613,13.0,36.4,.239,.271,17.0,70.6,.157
5,2017-11-24,@,Auburn,L,85,119,29,67,.433,13,31,.419,14,23,.609,12,27,15,5,4,16,23,42,68,.618,14,25,.560,21,28,.750,9,39,22,9,2,13,24,101.2,141.7,83.6,.343,.463,.545,40.9,51.7,6.0,9.3,.530,17.0,28.6,.209,.721,13.8,62.5,.309
6,2017-11-26,,South Carolina State,W,86,61,30,66,.455,9,24,.375,17,22,.773,13,42,17,7,5,16,21,20,61,.328,4,17,.235,17,27,.630,14,38,10,8,3,18,22,108.9,77.2,78.6,.333,.364,.562,52.5,56.7,8.9,11.4,.523,17.3,35.1,.258,.361,19.6,67.4,.279
7,2017-11-29,@,Furman,W,93,74,35,69,.507,8,25,.320,15,20,.750,13,41,14,10,5,14,23,22,60,.367,5,24,.208,25,31,.806,8,30,12,6,3,17,19,113.4,90.2,81.6,.290,.362,.592,57.7,40.0,12.2,13.9,.565,15.1,37.1,.217,.408,18.5,77.8,.417
8,2017-12-02,,Reinhardt,W,107,76,44,80,.550,11,37,.297,8,15,.533,10,44,23,10,2,10,16,27,69,.391,8,33,.242,14,17,.824,8,37,9,6,0,17,19,123.0,87.4,86.6,.188,.463,.614,54.3,52.3,11.5,5.6,.619,10.3,25.6,.100,.449,18.1,81.0,.203
9,2017-12-05,@,Georgia,L,82,87,30,60,.500,8,19,.421,14,19,.737,6,18,11,4,4,8,26,28,53,.528,8,15,.533,23,32,.719,10,33,17,3,3,16,21,112.3,119.2,72.6,.317,.317,.594,35.3,36.7,5.5,10.5,.567,10.4,20.7,.233,.604,19.0,54.5,.434
10,2017-12-16,@,Alabama State,W,88,80,31,62,.500,10,23,.435,16,28,.571,12,38,14,10,3,14,24,29,60,.483,9,23,.391,13,23,.565,6,25,13,6,5,12,21,114.3,103.9,77.1,.452,.371,.584,60.3,45.2,13.0,8.1,.581,15.7,38.7,.258,.558,14.5,81.3,.217
11,2017-12-19,@,VCU,L,55,69,20,59,.339,3,25,.120,12,23,.522,11,38,10,6,4,15,20,23,58,.397,10,28,.357,13,18,.722,9,42,15,6,2,14,19,75.3,94.5,72.7,.390,.424,.393,47.5,50.0,8.2,13.3,.364,17.7,25.0,.203,.483,17.4,75.0,.224
12,2017-12-30,,High Point,W,76,60,24,48,.500,6,21,.286,22,25,.880,7,41,8,9,7,25,21,20,63,.317,4,18,.222,16,25,.640,8,27,7,19,1,12,19,97.4,76.9,78.4,.521,.438,.635,60.3,33.3,11.5,15.6,.563,29.5,26.9,.458,.349,13.8,81.0,.254
13,2018-01-03,@,Radford,L,79,85,29,65,.446,13,27,.481,8,11,.727,4,27,19,5,2,7,21,29,64,.453,12,30,.400,15,18,.833,14,45,15,4,2,10,16,111.3,119.7,70.9,.169,.415,.562,37.5,65.5,7.0,5.9,.546,9.1,11.4,.123,.547,12.1,62.2,.234
14,2018-01-06,@,Campbell,L,77,88,25,58,.431,7,28,.250,20,26,.769,8,23,14,8,2,10,24,25,43,.581,7,15,.467,31,37,.838,1,25,13,5,2,14,25,105.5,120.5,73.0,.448,.483,.547,47.9,56.0,11.0,7.1,.491,12.4,25.0,.345,.663,18.8,93.8,.721
15,2018-01-09,,Liberty,L,70,73,22,47,.468,7,21,.333,19,24,.792,3,28,11,3,7,14,18,23,60,.383,11,30,.367,16,18,.889,11,33,7,9,1,14,24,100.0,104.3,70.5,.511,.447,.599,45.9,50.0,4.3,23.3,.543,19.3,12.0,.404,.475,17.0,69.4,.267
16,2018-01-12,@,Charleston Southern,W,64,53,20,50,.400,11,25,.440,13,15,.867,11,44,14,6,2,17,10,23,63,.365,6,30,.200,1,3,.333,6,24,13,5,6,9,17,98.5,81.5,65.3,.300,.500,.560,64.7,70.0,9.2,6.1,.510,22.9,37.9,.260,.413,12.3,84.6,.016
17,2018-01-15,,Gardner-Webb,W,90,67,33,62,.532,12,33,.364,12,18,.667,10,43,22,6,5,13,12,27,70,.386,7,20,.350,6,10,.600,5,23,11,7,2,6,15,120.0,89.3,74.7,.290,.532,.638,65.2,66.7,8.0,10.0,.629,15.6,35.7,.194,.436,7.4,86.8,.086
18,2018-01-18,,UNC Asheville,W,85,58,27,57,.474,11,26,.423,20,27,.741,4,42,18,3,9,10,12,24,69,.348,4,22,.182,6,12,.500,8,35,7,7,3,9,21,111.8,76.3,75.8,.474,.456,.609,54.5,66.7,3.9,19.1,.570,12.5,12.9,.351,.377,10.8,82.6,.087
19,2018-01-21,@,Presbyterian,W,81,68,30,54,.556,9,22,.409,12,13,.923,9,31,14,2,5,11,17,23,54,.426,8,20,.400,14,19,.737,8,21,9,4,2,9,17,128.6,107.9,63.1,.241,.407,.673,59.6,46.7,3.2,14.7,.639,15.5,40.9,.222,.500,12.5,73.3,.259
20,2018-01-24,@,Longwood,W,95,78,35,60,.583,11,25,.440,14,19,.737,7,27,17,10,3,12,12,25,51,.490,14,29,.483,14,16,.875,3,21,14,6,1,18,15,128.4,105.4,73.8,.317,.417,.688,56.3,48.6,13.5,13.6,.675,14.8,28.0,.233,.627,23.5,87.0,.275
21,2018-01-27,,Campbell,W,75,64,29,56,.518,7,19,.368,10,13,.769,3,30,11,6,3,12,10,26,60,.433,3,19,.158,9,10,.900,3,28,10,6,1,13,17,102.7,87.7,73.0,.232,.339,.603,51.7,37.9,8.2,7.3,.580,16.2,10.7,.179,.458,16.7,90.0,.150
22,2018-02-01,@,Liberty,L,61,77,22,50,.440,9,26,.346,8,16,.500,7,27,14,5,6,13,20,25,52,.481,11,22,.500,16,18,.889,5,30,16,8,4,11,18,93.8,118.5,65.1,.320,.520,.530,47.4,63.6,7.7,20.0,.530,18.4,21.9,.160,.587,15.4,80.0,.308
23,2018-02-03,,Radford,W,75,57,26,46,.565,9,18,.500,14,17,.824,6,28,15,13,5,20,11,22,55,.400,8,23,.348,5,9,.556,11,25,8,16,4,19,15,110.3,83.8,67.7,.370,.391,.693,52.8,57.7,19.1,15.6,.663,27.0,30.0,.304,.473,24.3,66.7,.091
24,2018-02-07,,Presbyterian,W,63,49,23,50,.460,10,28,.357,7,9,.778,5,28,14,7,8,17,14,21,57,.368,4,19,.211,3,9,.333,6,28,5,11,2,15,14,92.6,72.1,68.3,.180,.560,.580,50.0,60.9,10.3,21.1,.560,23.9,18.5,.140,.404,19.7,79.3,.053
