G,Date,Location,Opp,W/L,h_points,a_points,hFG,hFGA,hFG%,h3P,h3PA,h3P%,hFT,hFTA,hFT%,hORB,hTRB,hAST,hSTL,hBLK,hTOV,hPF,aFG,aFGA,aFG%,a3P,a3PA,a3P%,aFT,aFTA,aFT%,aORB,aTRB,aAST,aSTL,aBLK,aTOV,aPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
1,2011-11-11,N,Northern Arizona,W,83,66,33,53,.623,8,16,.500,9,18,.500,4,27,21,7,11,21,24,20,57,.351,7,16,.438,19,28,.679,13,28,10,10,3,24,20,103.8,82.5,79.9,.340,.302,.674,49.1,63.6,8.8,26.8,.698,25.4,21.1,.170,.412,25.5,63.9,.333
2,2011-11-12,N,North Dakota State,L,58,78,19,53,.358,1,10,.100,19,31,.613,14,39,9,4,5,13,24,24,50,.480,7,16,.438,23,27,.852,4,25,12,7,3,11,26,85.3,114.7,68.3,.585,.189,.428,60.9,47.4,5.9,14.7,.368,16.1,40.0,.358,.550,14.9,86.2,.460
3,2011-11-13,@,San Francisco,L,70,71,26,69,.377,6,28,.214,12,12,1.000,10,36,19,3,5,9,21,24,53,.453,6,15,.400,17,26,.654,7,35,10,4,1,14,14,95.9,97.3,73.0,.174,.406,.469,50.7,73.1,4.1,13.2,.420,10.8,26.3,.174,.509,17.6,78.8,.321
4,2011-11-18,,Houston Baptist,W,73,64,25,56,.446,4,13,.308,19,25,.760,14,42,11,6,4,16,23,18,62,.290,4,13,.308,24,29,.828,17,35,3,3,4,12,26,104.3,91.4,70.3,.446,.232,.538,54.5,44.0,8.6,8.2,.482,19.1,43.8,.339,.323,13.7,62.2,.387
5,2011-11-19,,Cal State Fullerton,L,63,69,24,51,.471,1,9,.111,14,27,.519,7,27,8,6,2,20,26,22,52,.423,8,20,.400,17,29,.586,11,33,11,4,3,22,32,81.8,89.6,76.8,.529,.176,.494,45.0,33.3,7.8,6.3,.480,23.9,24.1,.275,.500,25.1,64.5,.327
6,2011-11-20,,Nicholls State,W,84,57,32,61,.525,9,16,.563,11,18,.611,6,31,11,6,5,12,21,16,49,.327,8,26,.308,17,27,.630,6,27,8,6,1,16,15,113.5,77.0,73.7,.295,.262,.604,53.4,34.4,8.1,21.7,.598,14.7,22.2,.180,.408,20.6,80.6,.347
7,2011-11-26,@,Duquesne,L,65,84,24,70,.343,9,20,.450,8,14,.571,19,41,19,6,1,21,21,28,56,.500,9,26,.346,19,25,.760,7,32,21,8,11,14,17,84.4,109.1,76.8,.200,.286,.424,56.2,79.2,7.8,3.3,.407,21.5,43.2,.114,.580,17.1,75.9,.339
8,2011-11-28,@,Kent State,L,67,76,24,52,.462,5,16,.313,14,21,.667,9,27,15,5,3,13,22,23,48,.479,10,16,.625,20,28,.714,9,29,14,5,5,12,21,103.1,116.9,65.1,.404,.308,.541,48.2,62.5,7.7,9.4,.510,17.3,31.0,.269,.583,16.4,66.7,.417
9,2011-12-01,,McNeese State,W,78,56,28,49,.571,5,13,.385,17,26,.654,6,31,15,5,5,17,17,20,56,.357,6,21,.286,10,15,.667,7,25,5,6,4,13,23,109.9,78.9,70.7,.531,.265,.636,55.4,53.6,7.0,14.3,.622,21.7,25.0,.347,.411,17.1,78.1,.179
10,2011-12-03,@,Lamar,L,63,80,22,55,.400,5,16,.313,14,18,.778,9,26,13,6,3,18,21,27,58,.466,4,10,.400,22,30,.733,15,38,16,12,1,14,17,87.5,111.1,71.9,.327,.291,.496,40.6,59.1,8.3,6.3,.445,22.1,28.1,.255,.500,16.2,53.1,.379
11,2011-12-12,,Dillard,W,102,38,35,66,.530,8,18,.444,24,32,.750,16,47,17,15,3,13,7,15,50,.300,5,19,.263,3,7,.429,4,18,5,3,2,25,25,134.2,50.0,76.3,.485,.273,.628,72.3,48.6,19.7,9.7,.591,13.8,53.3,.364,.350,31.9,88.6,.060
12,2011-12-14,@,Ole Miss,L,54,66,19,50,.380,5,15,.333,11,21,.524,7,33,9,5,3,19,19,24,55,.436,8,19,.421,10,18,.556,4,30,13,5,5,14,18,74.0,90.4,72.8,.420,.300,.450,52.4,47.4,6.8,8.3,.430,24.1,21.2,.220,.509,18.1,86.7,.182
13,2011-12-17,@,Robert Morris,L,64,72,23,51,.451,8,18,.444,10,13,.769,7,23,13,10,6,18,26,21,56,.375,4,10,.400,26,35,.743,15,34,10,5,2,17,18,90.1,101.4,71.4,.255,.353,.560,40.4,56.5,14.1,13.0,.529,23.9,26.9,.196,.411,19.0,51.6,.464
14,2011-12-21,,UCF,W,61,60,23,50,.460,4,14,.286,11,17,.647,6,27,11,3,3,11,17,24,55,.436,4,17,.235,8,13,.615,8,30,5,6,0,13,17,93.8,92.3,64.6,.340,.280,.525,47.4,47.8,4.6,7.9,.500,15.9,21.4,.220,.473,17.5,72.4,.145
15,2011-12-31,,Florida Atlantic,W,67,55,25,54,.463,4,10,.400,13,18,.722,12,36,11,2,9,14,17,22,60,.367,2,13,.154,9,16,.563,11,31,5,9,3,8,18,103.1,84.6,64.6,.333,.185,.536,53.7,44.0,3.1,19.1,.500,18.3,37.5,.241,.383,10.6,68.6,.150
16,2012-01-05,@,Western Kentucky,W (1 OT),72,70,27,61,.443,8,16,.500,10,17,.588,12,43,10,4,6,20,15,25,75,.333,4,18,.222,16,19,.842,14,37,11,8,1,9,16,92.3,89.7,69.4,.279,.262,.521,53.8,37.0,5.1,10.5,.508,22.5,34.3,.164,.360,9.7,68.9,.213
17,2012-01-07,@,Middle Tennessee,L,53,65,18,58,.310,5,19,.263,12,18,.667,10,40,11,7,6,19,25,18,49,.367,1,11,.091,28,37,.757,7,34,7,11,5,15,18,70.7,86.7,75.1,.310,.328,.398,54.1,61.1,9.3,15.8,.353,22.2,27.0,.207,.378,18.4,81.1,.571
18,2012-01-12,,South Alabama,L,65,70,19,52,.365,5,19,.263,22,30,.733,8,31,10,7,7,17,18,28,65,.431,2,8,.250,12,18,.667,17,40,3,8,7,16,20,87.8,94.6,73.9,.577,.365,.491,43.7,52.6,9.5,12.3,.413,20.4,25.8,.423,.446,17.9,57.5,.185
19,2012-01-14,,Florida International,W (1 OT),87,81,24,54,.444,10,23,.435,29,53,.547,15,40,13,4,12,12,28,24,57,.421,8,18,.444,25,33,.758,5,29,6,6,2,12,33,111.5,103.8,69.3,.981,.426,.549,58.0,54.2,5.1,30.8,.537,13.2,38.5,.537,.491,14.2,83.3,.439
20,2012-01-19,@,Little Rock,W,68,49,24,51,.471,6,15,.400,14,22,.636,11,48,11,3,2,21,24,17,67,.254,2,18,.111,13,21,.619,13,30,8,5,4,11,21,93.2,67.1,73.2,.431,.294,.553,61.5,45.8,4.1,4.1,.529,25.5,39.3,.275,.269,12.5,74.0,.194
21,2012-01-21,@,Arkansas State,L,74,79,28,58,.483,4,15,.267,14,19,.737,12,29,12,5,3,14,19,30,65,.462,6,16,.375,13,18,.722,13,33,15,5,1,13,20,104.2,111.3,71.3,.328,.259,.552,46.8,42.9,7.0,6.1,.517,17.3,37.5,.241,.508,15.0,56.7,.200
22,2012-01-25,,North Texas,W,64,62,22,59,.373,4,18,.222,16,27,.593,14,38,9,4,2,13,20,22,58,.379,3,16,.188,15,22,.682,14,40,5,2,2,13,22,92.8,89.9,69.1,.458,.305,.446,48.7,40.9,5.8,4.8,.407,15.3,35.0,.271,.405,16.0,63.2,.259
23,2012-01-28,@,Louisiana-Monroe,W,67,60,25,58,.431,4,16,.250,13,20,.650,9,40,10,6,4,15,16,21,52,.404,9,18,.500,9,17,.529,2,20,12,8,3,17,17,90.5,81.1,74.3,.345,.276,.496,66.7,40.0,8.1,11.8,.466,18.2,33.3,.224,.490,22.1,93.9,.173
24,2012-02-02,,Denver,W (1 OT),72,71,24,55,.436,2,9,.222,22,35,.629,11,42,4,7,4,19,16,26,66,.394,5,14,.357,14,23,.609,13,37,15,9,5,13,21,92.3,91.0,69.6,.636,.164,.503,53.2,16.7,9.0,7.7,.455,21.0,31.4,.400,.432,14.5,70.5,.212
25,2012-02-04,@,Troy,W,83,78,28,59,.475,9,22,.409,18,28,.643,14,44,17,7,2,23,21,27,66,.409,4,18,.222,20,27,.741,12,31,5,7,7,13,20,102.5,96.3,80.6,.475,.373,.574,58.7,60.7,8.6,4.2,.551,24.1,42.4,.305,.439,14.2,71.4,.303
26,2012-02-09,,Little Rock,L (1 OT),70,72,23,57,.404,3,13,.231,21,35,.600,10,41,9,4,6,17,22,24,62,.387,4,10,.400,20,31,.645,5,33,6,10,2,8,26,87.5,90.0,71.3,.614,.228,.475,55.4,39.1,5.0,11.5,.430,18.8,26.3,.368,.419,9.4,86.1,.323
27,2012-02-11,,Arkansas State,W (1 OT),68,65,22,50,.440,8,12,.667,16,28,.571,7,32,7,8,6,14,19,25,60,.417,4,13,.308,11,18,.611,7,30,6,6,0,15,23,93.2,89.0,65.3,.560,.240,.537,51.6,31.8,11.0,12.8,.520,18.1,23.3,.320,.450,18.0,78.1,.183
28,2012-02-16,@,Denver,L,52,77,17,50,.340,6,14,.429,12,19,.632,8,28,8,5,1,18,17,29,49,.592,8,21,.381,11,19,.579,4,30,20,9,9,12,19,76.5,113.2,67.5,.380,.280,.440,48.3,47.1,7.4,3.6,.400,23.4,23.5,.240,.673,17.1,83.3,.224
29,2012-02-18,@,North Texas,W,57,53,17,52,.327,2,18,.111,21,34,.618,13,45,6,6,9,14,23,19,65,.292,4,13,.308,11,24,.458,14,38,8,6,3,10,22,80.3,74.6,70.8,.654,.346,.418,54.2,35.3,8.5,17.3,.346,17.0,35.1,.404,.323,11.6,69.6,.169
30,2012-02-25,,Louisiana-Monroe,L,60,78,21,59,.356,4,24,.167,14,28,.500,11,33,12,3,5,11,17,29,54,.537,7,16,.438,13,19,.684,2,33,14,5,6,12,18,82.2,106.8,72.7,.475,.407,.415,50.0,57.1,4.1,13.2,.390,13.2,26.2,.237,.602,16.0,91.7,.241
31,2012-03-04,N,North Texas,L,62,65,24,59,.407,4,19,.211,10,14,.714,8,33,10,9,4,17,16,25,60,.417,4,7,.571,11,13,.846,10,37,7,5,9,15,13,84.9,89.0,72.9,.237,.322,.472,47.1,41.7,12.3,7.5,.441,20.6,22.9,.169,.450,18.5,71.4,.183
32,2012-03-14,,Rice,L,63,68,22,58,.379,6,21,.286,13,28,.464,10,34,9,10,3,15,21,24,55,.436,5,17,.294,15,20,.750,9,36,10,7,6,19,20,84.0,90.7,75.4,.483,.362,.442,48.6,40.9,13.3,7.9,.431,17.4,27.0,.224,.482,22.8,72.7,.273
